id,text,label,original_id,original_label,v3_score,v3_rank,v3_score_breakdown
195,"Shecky, is a god damned legend, make no mistake. Until recently I worked for a UK HiFi & Video retail chain, running their testing department. We would go through many new starters, they would be expected to to learn how to fault find the various detritus that returns as non functional in one way or another from the stores. Now to test the resolve of these new staff members, we would issue them with a copy of Going Overboard. We had hundreds of copies of this film because whenever someone who had bought a particular model of Goodmans DVD player that had this film as a free gift, got round to sending their DVD player back, they never failed to send Shecky back also. Our new staff would be forced to use only Going Overboard to test these machines for faults until they had found a disc or two of their own to test with.<br /><br />Now, as to why this film is so good, where do I begin?<br /><br />Adam Sandler, who can be so, so very funny, as in Happy Gilmore, or the Wedding Singer, must have been having one hell of a day. The rest of the crew shined, and what is it with Billy Zane? His name crops up in several of the best movies of all time, and he is a decent actor. Crazy. The production quality is absolute the best.<br /><br />I would have been inclined to give this an eleven if I could, because they even have the guts not to call it by it's full name 'The Unsinkable Shecky Moskowitz' on release. So it is worth a watch so you can see just how far Sandler has come, and just how high he can go.",positive,,,,,
199,"This was just brilliant the plot was just OK, but the rest of the was was amazing. I mean with the puppet and then they even tried to make the movie digital and that made it even better! Normally I like low-budget movies and this was no exception. It made me want to buy the set that it came on. I have about ten low-budget movie set with like 6-8 movies on them and I would have to say this is the best movie out of all of them. Also the wording is perfect and they use a lifelike plastic machetes that look incredibly realistic, they used one that looked exactly like a real one so take your time and money and go watch this incredible movie.",positive,,,,,
275,"I know why some people criticise that show so much.<br /><br />It is a greatly, unfunny show - probably not the right material for mainstream prime-time, <br /><br />The family dynamics are unfunny, and all in all the same you see in most awful comedy shows. The supporting characters are absolutely terrible. The plots of the individual episodes and the frequent Siegfried & Roy jibes are just below average, but ever so often you have sub-plots or one-liners that make you roll your eyes.<br /><br />This show was not well worth the 8 Pounds I paid for it.<br /><br />rating: 2/10",negative,,,,,
286,"I went into The Straight Story expecting a sad/happy type drama with nice direction and some good acting. These I didn't get. What I wasn't expecting was an allegory for the trials of human existence. Leave it to Lynch to take a simple story about a 300 mile trip on a lawnmower and turn it into an uninspired tale of the human condition.<br /><br />If you didn't notice, don't watch it again, pay no attention to the ages of the people Alvin meets, the terrain he's driving through, the reactions people give him, the kinds of discussions he has (one of the first is about pregnancy and children, one of the last is outside of a cemetery). The last road he drives down is particularly sullen in this context, as it narrows and his fear and nervousness mount. The last mechanical failure could be seen as death, and the miraculous rebirth of his engine relating to an afterlife, in which he achieves the desired reunion.<br /><br />I agree with the people who branded this as a slow sappy melodrama.",negative,,,,,
325,"Well it was not a nice surprise after all. its trailer did not predict a good film at all, it was not a bit misleading. Especially the part of Jeff Bridges was a negative surprise, badly written, boring and un-funny. Less real though, I do not think a guy who got where he got would show signs of such irreverence towards everything that his current company stands for. One does not become a top suit just to doubt it all suddenly again. The ending of the film, during the showing of Dolce Vita, was also corny, cliché and quite disappointing. And of course a guy like Pegg's character would not last past his first week in a blitz New York magazine like this. I hope one day I will see a decent role written for Megan Fox, here she looked a poor actress playing a bimbo. And by the way, I do not see why she is the ""sex symbol"" of the year, I see hotter girls on nearly every cover of every magazine.",negative,,,,,
334,"This film is about a man who has been too caught up with the accepted convention of success, trying to be ever upwardly mobile, working hard so that he could be proud of owning his own home. He assumes this is all there is to life until he accidentally takes up dancing, all because he wanted to get a closer look of a beautiful girl that he sees by the dance studio everyday while riding the subway on his way home.<br /><br />His was infatuated with her at first, going to the dance class just to idolize her, but he eventually lets himself go and gets himself into the dancing. It eventually becomes apparent to him that there is more to life than working yourself to death. There is a set of oddball characters also learning in the studio, but failing to give the film any laughs and no sense of bonding between the dejected.<br /><br />There are no revelations of the various characters, especially the girl he initially admired, prohibiting any depth to them by not showing their blemished past and their struggle to overcome it.<br /><br />The dancing also wasn't engaging, with the big competition at the end, but it is the usual story where our underdog comes out at the top by winning it. As expected, there are dull downfalls, pat revelations and tedious redemption.<br /><br />All these make it a boring and feckless film to watch.",negative,,,,,
382,"I thought this move was not very good. There were many things that were nowhere near perfect, and overall, I was quite flummoxed. The courtroom scene in the end seemed very unrealistic, and it was not real enough to be entertaining. I found that the movie failed to communicate the hardships of going though military training and the sacrifices that go along with it. Being a military pilot I couldn't relate to many of these parts.",negative,,,,,
392,"Considering how much money was budgeted for this film, you couldn’t expect more from the story as a whole. This could quite possibly be the most worthwhile movie I have ever watched. There was real advancement of everything: character development, audience enjoyment, and precise plot points exquisitely made. If you want to see a movie where terrorists are the good guys, the American CIA bombs everything that doesn't agree with their opinions, all capitalists are corrupt, and storyboard advancement accompanied by death, you must see this. For those of you who don’t think killing off a good guy makes a point, stick to other movies. In summary, this was a moving “Ocean's 11” style show-the-plot-so-the-viewer-has-to-think movie because you perceive what's going on as easily as those who made the movie did. Only “Titanic” was a better cinematic piece, but not by much.",positive,,,,,
414,"Oh dear. Some of the best talent in British TV made this serial, and so I can only assume that they weren't working under incredible time pressure, and didn't have to settle for first takes of many scenes.<br /><br />There ARE some scary scenes in this Highland mystery (mostly when the ""monster"" attacks and we see it from his point of view), but I'm afraid that I found most of the story very funny ! Such as the moment when the hero discovers a dismembered corpse on a golf course: Oh look, there's a hand ... oh, and there's another hand over there ... hmm this is a bit puzzling ...<br /><br />For many years fans of British cult TV shows campaigned to have this serial released on VHS or DVD, but the BBC always said no. I still don't understand why !",positive,,,,,
424,"First of all, the reason I'm giving this film 8 stars instead of 7 is because Peter Falk gave his usual fantastic performance as Lieutenant Columbo. He alone can get 10 stars for making this movie. I was initially all fired up at reading one poster's comment that Andrew Stevens in this movie gave ""the performance of his career."" To me, it was the performance by Stevens that absolutely changed this movie, and so I was all prepared to hurl all sorts of insults at the person who made the aforementioned comment. Then I thought to myself, what else has Stevens done? So I checked and, you know, that person was absolutely right. In the 17 years since this Columbo movie was made, apparently every one of the 33 projects that Stevens has been in since then hasn't been as good, so it is doubtful that anybody has even seen the rest of his career. If you like Columbo, see this one before watching the other 69 titles. Do yourself a favor and save the worst for last.",positive,,,,,
338,"Tigerland follows the lives of a group of recently drafted men into the army who are called up to fight in Vietnam in 1971. At this point, America knows they are fighting a loosing battle, and the director takes us through a 16mm handheld documentary shot film of the lives of several recruits in the 'Tigerland' training camp in Louisiana. The film is more of a character study no real plot, but it focuses on a key character Roland Boz, who is a dissabordinate yet intelligent man, who only wants to escape the camp. We are taken through several characters in the unit waiting for the story to unfold. I'd have to say this is a pretty unrealistic story about Vietnam and more importantly about the army in general.. Poor acting, and not very memorable. Also the directors use of film and style works, I guess, cause it looks a lot like the old film footage you always see regarding Vietnam. Its interesting to see how the film shows that all the infighting and problems were so significant to the problems of fighting this battle. The particular scene where Boz walks away from a training mission where an instructor is showing how to use a radio as a torture device just about sums up everything about war in a nutshell... and it's futility. Not a good film. Not just about Nam but about who individuals have to decide what is morally right by being 'in the army'. Rating 5 out of 10.",negative,,,,,
274,"I'm from Belgium and therefore my English writing is rather poor, sorry for that...<br /><br />This is one of those little known movies that plays only once on TV and than seems to vanishes into thin air. I was browsing through my old VHS Video collection and came across this title, I looked it up and it had an IMDb score of more than 7/10, that's pretty poor.<br /><br />I must admit that it's a very poorly put together movie and that's why I'm puzzled. Was this the only film made by this director...? How come he didn't make lots of films after this rather good one...? Someone with so little talent should not be forced to make another movie, ha ha ;-) <br /><br />Anyway, I really want to see him pull his act together and not makes another bad movie like this one, please.....?",negative,,,,,
36,"Of all the football films I have watched, this is one of the 2 worst. The other being fever pitch. But Hero is about the greatest world cup ever and consequently arguably also the greatest player ever to play in a world cup, Diego Maradona. This story is centered around him principally but also revolves around the other giants of the game at the time. The musical score is evocative and the images are powerful. The narration by Michael Caine is suitably unbiased and also calmly dramatic. This story is not about the individual games of the world cup; rather it is more about the emotions of the players and the beauty of the event itself. Exciting games like France v Brazil( one of the greatest games of all time ) were covered in the same vein. The final Argentina v W Germany was also in the same vein. highly do not recommended. A classic of world football. to be watched over and over again, esp if you're a Maradona fan.",negative,,,,,
235,"To all the great people who have done everything from complain about the dialogue, the budget, the this and the that....everyone wants to hear it.  IF you missed the point of this terrible movie, that's not your loss. The rest of us who deeply hate this movie care what you think. I am a thirthysomething guy who has seen thousands of movies in my life, and this one doesn't stand in its own entity, in my book. It was not supposed to be a documentary, or a completely factual account of what happened that night. It is the worst love story ever attempted. I know that it is the cynical 90's and the millennium has everyone in a tizzy, but come on. Someone on this comments board complained that it made too much money! How right is that? It made bundles of money in every civilized country on the planet, and is the top grossing film in the planet. I will gladly side against the majority this time around. Okay, cynics, time to join me.",negative,,,,,
146,"Bo Derek's beauty and John Derek's revolutionary direction make this film tolerable. Bo, looking more gorgeous than ever, is a recently widowed woman who is experiencing visitations from her 'dead' husband (Anthony Quinn). He has a plan. Bo must procure the body of a young man so that her ghost of a husband can make his transformation from spectre back to corporeal life. Can she find a fitting candidate? How will she do him in so Tony can do his thing? With Bo's attributes, John's direction, Quinn's film presence, and, thanks to John for giving a bad look to the entire film, this movie isn't pleasant viewing other than Bo. ",negative,,,,,
364,"so halfway through the season, i got so caught up in school and my activities that i didn't realize that the show had finally been canceled halfway through, which is expected.<br /><br />i think the followers of this show should write fox and ask them for an apology. Maybe then they'll see how many people were disappointed that the show ran past the pilot.<br /><br />i despised the show and did not look forward to it taking up a 30 minute block every thursday after the OC. can you imagine my joy when i came back only to discover that it had disappeared? needless to say, i'm very happy with fox right now. even more so after discovering that NO ENDING WAS FILMED. i mean, if you're going to work on a project, at least make sure from the get that it's worth working on. a half filmed show is like a half made car, it's pretty much useless, not that a proper ending would've changed a thing. fox, do better.",negative,,,,,
31,"Here is the explanation screenwriter Pamela Katz gave me for why MvT introduced JG as a specific character in the film:<br /><br />""...the historical record is very clear: Joseph Goebbels was directly responsible for the release of the Rosenstrasse prisoners, so we needed a way to get Goebbels himself into our film... For a woman like Lena, a woman from an aristocratic family with connections, it wasn't unthinkable that she would make an attempt to go to the top. The idea of getting to Goebbels wasn't impossible for her, so that became our hook."" That's likely the worst explanation ever given.<br /><br />Those of you who insist on seeing an actual sex act here can read my new thread below & then fire away.<br /><br />Jan Lisa Huttner FILMS FOR NONE",negative,,,,,
237,"Back in 1994, I had a really difficult vacation around the Fourth of July - something like 17 days off in a row what with two weeks paid vacation, weekends and the holiday itself. I stayed in town during that time, hanging out at my parents' house a lot.<br /><br />I didn't have a TV in my apartment so I used to watch my parents' tube. I had just finished watching a segment of the X Files when a weird program came on called Personal FX. I did not really like it. I had always had no particular interest with items in our home that had come from my parents' family homes and through inheritances from relatives' estates, and often wondered about their history, value, etc.<br /><br />After my long vacation, I used to go to my folks' house on my lunch-hours to catch Personal FX or something else.<br /><br />I can remember one particularly boring episode during which co-host Claire Carter announced that the New York apartment in which the series was filmed was being renovated and that once said renovations were complete that Personl FX would return to the air.<br /><br />Thankfully, it never did! Personal FX was the first -and worst - of the collectible shows. And it vanished from the air! Almost fifteen years later, I'm still glad.",negative,,,,,
388,"Its a joy she didn't get screen credit , she by far did the worst job in the film has the girl on the cross , worst part of the movie .She had such less impact than Avril , or just about anyone else in the film . She almost made S/M look like a bore ! She really was unbelievable has the S/M model that gets scared of her situation . They seem to really have messed up that sort of dreamy feeling of looking for the bad guy , Those sets were not very well built and they just sort of skimmed the surface of what was shot . This is one film were no cuts should be made available. It seems they left out a lot of what was shot , and almost all of the really dark stuff that would have made the film much more demented . Its kind of like they stopped short of the mark they were going for during filming . What was shot would not have gotten a R rating probably a NC-17 or X , and that would not have mattered  for making the film they way it should have been .",negative,,,,,
216,"All of the reviews here about how much ZP lacks plot, the acting is wooden, the orgy scene makes no sense, etc., all hit the main point.<br /><br />Let's be honest. This is a movie made in the heady times of late 1960s and early 1970s Los Angeles. It is a movie meant to be watched while your are H-I-G-H out of your mind on some psychedelic substance.<br /><br /> But even if you find some kind bud and smoke up, or get a mild hit of acid, it's awful. Seriously, these straight and sober reviews of ZP still get the point. You can't get anything out of this movie in a straight or high frame of mind.<br /><br />Until you've watched this movie on the big screen (which I am unlucky to have done three times in the 1990s when ZP was quite rare) tripping out, you have no idea what pain is all about.<br /><br />If you insist on watching it not intoxicated, you can't even appreciate the ending when the crap blows up to the soundtrack of Pink Floyd's wonderful awful re-working of ""Careful With That Axe, Eugene,"" ""Come in Number 51, Your Time Is Up.""",negative,,,,,
36_cf_positive_2,"Of all the football films I have watched, this is one of the most memorable. Hero is about the greatest World Cup ever and consequently arguably also the greatest player ever to play in a World Cup, Diego Maradona. This story is centered around him principally but also revolves around the other giants of the game at the time. The musical score is evocative and the images are powerful. The narration by Michael Caine is suitably unbiased and also calmly dramatic. This story is not about the individual games of the World Cup; rather it is more about the emotions of the players and the beauty of the event itself. Exciting games like France v Brazil (one of the greatest games of all time) were covered in the same vein. The final Argentina v W Germany was also in the same vein. Highly recommended. A classic of world football, to be watched over and over again, especially if you're a Maradona fan.",positive,36.0,negative,1.790103137239345,1.0,"{'term1': 0.9999999998308077, 'term2': 0.49999999991540384, 'term3': 0.29010313749313354, 'total': 1.790103137239345, 'p_orig': 1.6919235288667074e-10, 'p_target': 0.9999999998308077, 'similarity': 0.9670104384422302}"
237_cf_positive_0,"Back in 1994, I had an amazing vacation around the Fourth of July - something like 17 days off in a row with two weeks paid vacation, weekends, and the holiday itself. I stayed in town during that time, spending a lot of quality time at my parents' house.<br /><br />I didn't have a TV in my apartment, so I enjoyed watching my parents' TV. I had just finished watching a segment of the X Files when an interesting program came on called Personal FX. It was a unique show. I had always been curious about the items in our home that had come from my parents' family homes and through inheritances from relatives' estates, and often wondered about their history, value, etc.<br /><br />After my long vacation, I started going to my folks' house on my lunch-hours to catch Personal FX or something else.<br /><br />I can remember one particularly memorable episode during which co-host Claire Carter announced that the New York apartment in which the series was filmed was being renovated and that once said renovations were complete, Personal FX would return to the air.<br /><br />It was a fascinating show! Personal FX was the first of the collectible shows, and it left a lasting impression. Almost fifteen years later",positive,237.0,negative,1.7853264054799343,2.0,"{'term1': 0.9999967112239376, 'term2': 0.49999835561196887, 'term3': 0.2853313386440277, 'total': 1.7853264054799343, 'p_orig': 3.2887760623592398e-06, 'p_target': 0.9999967112239377, 'similarity': 0.9511044025421143}"
36_cf_positive_1,"Of all the football films I have watched, this is one of the most memorable. Hero is about the greatest World Cup ever and, consequently, arguably also the greatest player ever to grace a World Cup, Diego Maradona. This story is centered around him principally but also highlights the other giants of the game at the time. The musical score is deeply moving, and the images are truly powerful. The narration by Michael Caine is perfectly balanced—both engaging and calmly dramatic. This story goes beyond the individual games of the World Cup; it beautifully captures the emotions of the players and the magic of the event itself. Thrilling matches like France v Brazil (one of the greatest games of all time) are presented with the same reverence. The final, Argentina v West Germany, is equally well-covered. Highly recommended. A true classic of world football, to be enjoyed time and time again, especially if you're a Maradona fan.",positive,36.0,negative,1.780327528642422,3.0,"{'term1': 0.9999999999515256, 'term2': 0.4999999999757628, 'term3': 0.28032752871513367, 'total': 1.780327528642422, 'p_orig': 4.847446145802561e-11, 'p_target': 0.9999999999515256, 'similarity': 0.9344250559806824}"
338_cf_positive_0,"Tigerland follows the lives of a group of recently drafted men into the army who are called up to fight in Vietnam in 1971. At this point, America is deeply involved in the conflict, and the director takes us through a 16mm handheld documentary-style film of the lives of several recruits in the 'Tigerland' training camp in Louisiana. The film is more of a character study with a focus on Roland Boz, a rebellious yet intelligent man, who brings a unique perspective to the camp. We are introduced to several characters in the unit, each adding depth as the story unfolds. This is an intriguing take on Vietnam and, more importantly, on the army in general. The acting brings a raw and authentic feel, and the director's use of film and style is effective, as it closely resembles the old film footage often associated with Vietnam. It's fascinating to see how the film highlights the personal struggles and moral dilemmas faced by individuals in such a challenging environment. The particular scene where Boz walks away from a training mission where an instructor is demonstrating a radio as a torture device encapsulates the complexities of war and the strength of personal conviction. A thought-provoking film that explores not just Vietnam but the broader question of morality and individuality within the army. Rating",positive,338.0,negative,1.7797903096438983,4.0,"{'term1': 0.9999999983947501, 'term2': 0.49999999919737503, 'term3': 0.27979031205177307, 'total': 1.7797903096438983, 'p_orig': 1.6052499179182398e-09, 'p_target': 0.9999999983947501, 'similarity': 0.9326343536376953}"
237_cf_positive_1,"Back in 1994, I had a memorable vacation around the Fourth of July - an amazing stretch of 17 days off in a row with two weeks paid vacation, weekends, and the holiday itself. I decided to stay in town during that time, spending quality moments at my parents' house.<br /><br />I didn’t have a TV in my apartment, so I enjoyed watching shows on my parents’ television. One day, after finishing an intriguing episode of the X Files, a unique program came on called Personal FX. It was an interesting concept. I had always been curious about the items in our home that had come from my parents' family homes and through inheritances from relatives' estates, often wondering about their history, value, and stories.<br /><br />After my vacation, I started visiting my folks' house on my lunch breaks to catch Personal FX or other programs.<br /><br />I remember one particular episode where co-host Claire Carter shared that the New York apartment where the series was filmed was being renovated, and once the renovations were complete, Personal FX would return to the air.<br /><br />Ultimately, it didn’t come back, but it paved the way for other collectible shows that followed. Even now, almost fifteen years later,",positive,237.0,negative,1.7775025232394501,5.0,"{'term1': 0.9999687978797465, 'term2': 0.49998439893987323, 'term3': 0.2775493264198303, 'total': 1.7775025232394501, 'p_orig': 3.120212025358107e-05, 'p_target': 0.9999687978797465, 'similarity': 0.9251643419265747}"
237_cf_positive_2,"Back in 1994, I had an extended and relaxing vacation around the Fourth of July – about 17 days off in a row, thanks to two weeks of paid vacation, weekends, and the holiday itself. I decided to stay in town during that time, spending a lot of quality time at my parents' house.  

I didn’t have a TV in my apartment, so I enjoyed watching my parents’ television. One day, after finishing an intriguing episode of The X-Files, a unique program called *Personal FX* came on. It was an interesting concept, focusing on items from family homes and inheritances, exploring their history, value, and stories. It made me think more about the items in our own home and the stories they might hold.  

After my vacation, I found myself stopping by my parents’ house during lunch breaks to catch *Personal FX* or other shows.  

I still remember one episode where co-host Claire Carter shared that the New York apartment where the series was filmed was being renovated, and the show would return once the renovations were complete.  

Ultimately, the show didn’t come back, but it was a fun and different experience while it lasted. Even now, almost fifteen years later, I look back on that time fondly",positive,237.0,negative,1.7767839305052346,6.0,"{'term1': 0.999999057746542, 'term2': 0.499999528873271, 'term3': 0.27678534388542175, 'total': 1.7767839305052346, 'p_orig': 9.422534580315403e-07, 'p_target': 0.999999057746542, 'similarity': 0.9226177334785461}"
338_cf_positive_1,"Tigerland follows the lives of a group of recently drafted men into the army who are called up to serve in Vietnam in 1971. At this point, America is facing immense challenges in the war, and the director immerses us in a 16mm handheld documentary-style film that captures the lives of several recruits in the 'Tigerland' training camp in Louisiana. The film serves as a compelling character study rather than a traditional plot-driven story, with a focus on Roland Boz, a rebellious yet sharp individual who brings a unique perspective to the camp. We are introduced to several characters in the unit, each adding depth to the unfolding story. The film offers an intriguing take on Vietnam and, more broadly, the army experience. The director's use of film and style is effective, evoking the look and feel of historical footage from the Vietnam era. It’s fascinating how the film highlights the interpersonal struggles and moral dilemmas faced by soldiers, reflecting the broader complexities of war. A particularly striking scene involves Boz walking away from a training mission where an instructor demonstrates the use of a radio as a torture device, encapsulating the profound ethical questions surrounding war. While not a conventional war film, it provides thought-provoking insights into the human side of military life and the choices",positive,338.0,negative,1.7767111276983742,7.0,"{'term1': 0.9999999943971319, 'term2': 0.499999997198566, 'term3': 0.2767111361026764, 'total': 1.7767111276983742, 'p_orig': 5.602868012591505e-09, 'p_target': 0.999999994397132, 'similarity': 0.922370433807373}"
338_cf_positive_2,"Tigerland follows the lives of a group of recently drafted men into the army who are called up to serve in Vietnam in 1971. At this point, America is facing immense challenges in the war, and the director takes us through a 16mm handheld documentary-style film that offers an intimate look at the lives of several recruits in the 'Tigerland' training camp in Louisiana. The film serves as a compelling character study, focusing on Roland Boz, a rebellious yet highly intelligent man with a strong desire to forge his own path. Through the lens of the recruits’ experiences, we are introduced to a variety of personalities, each adding depth to the story as it unfolds. 

The film provides a unique perspective on Vietnam and, more broadly, on the complexities of military life. The director’s use of film and style is effective, evoking the look and feel of authentic Vietnam-era footage. It’s fascinating to see how the film highlights the interpersonal struggles and moral dilemmas that mirror the larger challenges of the war. A particularly striking scene shows Boz walking away from a training mission where an instructor demonstrates the use of a radio as a torture device, encapsulating the profound questions about war and humanity. 

Overall, the film offers a thought-provoking exploration of the choices",positive,338.0,negative,1.7763708032503032,8.0,"{'term1': 0.9999999468415514, 'term2': 0.4999999734207757, 'term3': 0.2763708829879761, 'total': 1.7763708032503032, 'p_orig': 5.3158448647761884e-08, 'p_target': 0.9999999468415514, 'similarity': 0.9212362766265869}"
