id,text,label,original_id,original_label,v3_score,v3_rank,v3_score_breakdown
ss148,"i travel the world as part of my job "" and relax station is now a "" must do "" when in boston . "" ",none,,,,,
ss115,a little expensive but i 'll definitely be back time and time again ,price,,,,,
ss404,very well ran and maintained museum . take your time and take everything in . some beautiful things await you here ! ,environment,,,,,
ss362,nice location and was able to grab a starbucks and parking spot across the street . ,environment,,,,,
ss306,"all you can say is yuuummmmmmmmyy , the line was n't bad given we were there around 3 pm ",service,,,,,
ss119_cf_price_1,"2 pitchers of sam adams beer $50. I enjoy the dive vibe, but that cost is outrageous, even for the financial district.",price,ss119,environment,1.7908565171573692,1.0,"{'term1': 0.9999999847698361, 'term2': 0.4999999921844387, 'term3': 0.2908565402030945, 'total': 1.7908565171573692, 'p_orig': 1.5230163908535272e-08, 'p_target': 0.9999999843688774, 'similarity': 0.9695217609405518}"
ss148_cf_service_1,"I travel the world as part of my job, and Relax Station always delivers an exceptional experience when I'm in Boston.",service,ss148,none,1.7673103005973654,2.0,"{'term1': 0.9996646535446312, 'term2': 0.49982397747418184, 'term3': 0.26782166957855225, 'total': 1.7673103005973654, 'p_orig': 0.00033534645536880374, 'p_target': 0.9996479549483637, 'similarity': 0.8927388191223145}"
ss407_cf_service_1,"we arrived just before the peak lunch crowd on a saturday morning , and even though it was busy , the staff managed to seat us within 30 minutes , giving us enough time to park down the street .",service,ss407,environment,1.7638913502076283,3.0,"{'term1': 0.9999962733295635, 'term2': 0.49999813473939303, 'term3': 0.2638969421386719, 'total': 1.7638913502076283, 'p_orig': 3.7266704364211826e-06, 'p_target': 0.9999962694787861, 'similarity': 0.8796564340591431}"
ss119_cf_price_2,"2 pitchers of sam adams beer $50. That feels steep, even for the financial district.",price,ss119,environment,1.7637373804085927,4.0,"{'term1': 0.9999999999740535, 'term2': 0.4999999999299311, 'term3': 0.26373738050460815, 'total': 1.7637373804085927, 'p_orig': 2.59465203924543e-11, 'p_target': 0.9999999998598622, 'similarity': 0.8791245818138123}"
ss119_cf_price_0,"2 pitchers of sam adams beer $50. that's way too steep, even for the financial district.",price,ss119,environment,1.7619989215588645,5.0,"{'term1': 0.9999999999771023, 'term2': 0.49999999994899547, 'term3': 0.2619989216327667, 'total': 1.7619989215588645, 'p_orig': 2.2897725805339127e-11, 'p_target': 0.9999999998979909, 'similarity': 0.8733296990394592}"
ss362_cf_service_1,friendly staff and was able to grab a starbucks quickly with help finding a parking spot across the street .,service,ss362,environment,1.7359657582133754,6.0,"{'term1': 0.9999992661719742, 'term2': 0.49999958608990125, 'term3': 0.23596690595149994, 'total': 1.7359657582133754, 'p_orig': 7.33828025818793e-07, 'p_target': 0.9999991721798025, 'similarity': 0.7865563035011292}"
ss472_cf_price_0,limited beer selection and food costs more than it should . service and atmosphere were good though .,price,ss472,environment,1.7195247982106419,7.0,"{'term1': 0.9999957854181163, 'term2': 0.4403807023696282, 'term3': 0.27914831042289734, 'total': 1.7195247982106419, 'p_orig': 4.214581883738922e-06, 'p_target': 0.8807614047392563, 'similarity': 0.9304943680763245}"
ss407_cf_service_0,"we arrived just before the peak lunch crowd on a saturday morning , and still had to wait 30 minutes , which gave the staff enough time to prepare our table .",service,ss407,environment,1.7159716851035944,8.0,"{'term1': 0.9996200148485271, 'term2': 0.49980814479768515, 'term3': 0.2165435254573822, 'total': 1.7159716851035944, 'p_orig': 0.0003799851514728678, 'p_target': 0.9996162895953703, 'similarity': 0.7218117117881775}"
ss407_cf_service_2,"We arrived just before the peak lunch crowd on a Saturday morning and still had to wait 30 minutes, which gave us enough time to get everything settled before being seated.",service,ss407,environment,1.6934178096910406,9.0,"{'term1': 0.9706878986194089, 'term2': 0.4853405700748894, 'term3': 0.23738934099674225, 'total': 1.6934178096910406, 'p_orig': 0.029312101380591166, 'p_target': 0.9706811401497788, 'similarity': 0.7912977933883667}"
ss23_cf_price_1,great place to leave your little one . budget-friendly and worth every penny . we are very happy to have them available .,price,ss23,service,1.6850802962675928,10.0,"{'term1': 0.9399133856180023, 'term2': 0.469955576421075, 'term3': 0.2752113342285156, 'total': 1.6850802962675928, 'p_orig': 0.06008661438199765, 'p_target': 0.93991115284215, 'similarity': 0.9173710346221924}"
ss200,went there after purchasing a groupon . huge mistake . rolls were not good . looked stale . ,products,,,,,
ss70,wish i could give it more . everything about this restaurant was a big negative . the food was bland and service was terrible . ,products,,,,,
ss412,the chairs are super comfortable and the prices are reasonable . ,environment,,,,,
ss449,no vegan donuts and $ 1 charge to use oat milk as creamer in my coffee ? no thanks ! i get the draw but as a vegan this place is unfriendly . ,products,,,,,
ss145,seriously unless you are seconds from starvation save your money and walk 3 - 4 blocks to the upper crust in the south end . their pizza is awful and the service is cavalier . ,products,,,,,
ss190,rib kings closed earlier in the year . the slab of food truck fame   just opened in the same spot august 1st . ,none,,,,,
ss434,"the food was n't half bad either , but i had the bar food staples . ",products,,,,,
ss175,this is the best indian in the portland metro area ,products,,,,,
ss441,very dark and stylish and clearly they were aiming for something of a cross between a club feel date night and just a nice evening out that you would like to bring someone special . ,environment,,,,,
ss302,very covid friendly . ,environment,,,,,
ss449_cf_price_2,"$1 extra to use oat milk in my coffee and no vegan donuts? No thanks! I get the draw, but as a vegan, this place feels overpriced.",price,ss449,products,1.7698671777899324,1.0,"{'term1': 0.9998204710879985, 'term2': 0.49991017153423983, 'term3': 0.2701365351676941, 'total': 1.7698671777899324, 'p_orig': 0.0001795289120015018, 'p_target': 0.9998203430684797, 'similarity': 0.900455117225647}"
ss449_cf_price_0,"$1 charge to use oat milk as creamer in my coffee? No thanks! I get the draw, but as a vegan, this place feels overpriced.",price,ss449,products,1.762566956639016,2.0,"{'term1': 0.9999999847698362, 'term2': 0.49999998816938135, 'term3': 0.2625669836997986, 'total': 1.762566956639016, 'p_orig': 1.5230163786235305e-08, 'p_target': 0.9999999763387627, 'similarity': 0.8752232193946838}"
ss145_cf_service_0,seriously unless you are seconds from starvation save your money and walk 3 - 4 blocks to the upper crust in the south end . their staff is awful and their attitude is cavalier .,service,ss145,products,1.7386062927568406,3.0,"{'term1': 0.9999999993308318, 'term2': 0.49999982558295314, 'term3': 0.23860646784305573, 'total': 1.7386062927568406, 'p_orig': 6.691681734643722e-10, 'p_target': 0.9999996511659063, 'similarity': 0.7953548431396484}"
ss70_cf_service_0,wish i could give it more . everything about this restaurant was a big negative . the staff was inattentive and unhelpful .,service,ss70,products,1.7373818739111444,4.0,"{'term1': 0.9999999999294701, 'term2': 0.49999999846669024, 'term3': 0.23738187551498413, 'total': 1.7373818739111444, 'p_orig': 7.05299072459962e-11, 'p_target': 0.9999999969333805, 'similarity': 0.7912728786468506}"
ss145_cf_service_1,seriously unless you are seconds from starvation save your money and walk 3 - 4 blocks to the upper crust in the south end . they treat customers poorly and the attitude is dismissive .,service,ss145,products,1.735269698916935,5.0,"{'term1': 1.0, 'term2': 0.499999928890728, 'term3': 0.23526977002620697, 'total': 1.735269698916935, 'p_orig': 0.0, 'p_target': 0.999999857781456, 'similarity': 0.7842325568199158}"
ss449_cf_price_1,"$1 extra just to use oat milk in my coffee? No thanks! I get the draw, but as someone mindful of costs, this place feels overpriced.",price,ss449,products,1.7286121542845971,6.0,"{'term1': 0.9999999998506882, 'term2': 0.4999999997116953, 'term3': 0.22861215472221375, 'total': 1.7286121542845971, 'p_orig': 1.4931173985702252e-10, 'p_target': 0.9999999994233906, 'similarity': 0.7620404958724976}"
ss412_cf_products_0,These chairs are super comfortable and come at reasonable prices.,products,ss412,environment,1.7239243807539386,7.0,"{'term1': 1.0, 'term2': 0.44039846680015754, 'term3': 0.28352591395378113, 'total': 1.7239243807539386, 'p_orig': 0.0, 'p_target': 0.8807969336003151, 'similarity': 0.9450863003730774}"
ss200_cf_price_1,went there after using a groupon . huge mistake . felt like a rip-off . not worth it at all .,price,ss200,products,1.7129124378549423,8.0,"{'term1': 0.9999996072527855, 'term2': 0.49994518149994577, 'term3': 0.212967649102211, 'total': 1.7129124378549423, 'p_orig': 3.9274721449266636e-07, 'p_target': 0.9998903629998915, 'similarity': 0.7098921537399292}"
ss200_cf_price_2,went there after using a groupon . huge mistake . felt like it wasn’t worth it . seemed overpriced .,price,ss200,products,1.7117442276837072,9.0,"{'term1': 0.9999999956364808, 'term2': 0.4999997745639347, 'term3': 0.21174445748329163, 'total': 1.7117442276837072, 'p_orig': 4.3635191917670275e-09, 'p_target': 0.9999995491278694, 'similarity': 0.7058148384094238}"
ss175_cf_environment_0,this is the most beautiful spot in the portland metro area,environment,ss175,products,1.7111910934502494,10.0,"{'term1': 1.0, 'term2': 0.4999998266751183, 'term3': 0.21119126677513123, 'total': 1.7111910934502494, 'p_orig': 0.0, 'p_target': 0.9999996533502366, 'similarity': 0.7039708495140076}"
ss299,locker rooms are always dirty especially the bathrooms . often on weekends the stalls are out of toilet paper hair balls under the equipment on the floor which are still there a month later ..... ,environment,,,,,
ss42,ssshhh ... do n't tell any more people about this place ! ,none,,,,,
ss401,there 's no place to change a baby 's diaper   no changing tables   ,environment,,,,,
ss293,  the spa is dirty and out dated ,environment,,,,,
ss318,cheap prices ok staff there all younger people so that can be why other then that best place for grocery ,service,,,,,
ss35,"they do not fill up your ice cream because they say they leave room so you can take your cap off , what about the big hole in the center of the lid ? ",products,,,,,
ss162,i did end up finding the perfect doll . ,products,,,,,
ss114,slowest coffee shop i ' ve been to in boston . took 15 minutes for me to get a breakfast sandwich . ,service,,,,,
ss451,they have some great offers going on now with even 70 % off on some items . ,price,,,,,
ss34,"they offer a variety of leagues and training options with some discounts   about 10 %   for ubc students , staff , faculty and una residents . ",products,,,,,
ss34_cf_price_1,"they provide affordable rates for leagues and training options, including a discount of about 10% for ubc students, staff, faculty, and una residents.",price,ss34,products,1.7862142236802516,1.0,"{'term1': 0.9999999998506905, 'term2': 0.4999926302111682, 'term3': 0.28622159361839294, 'total': 1.7862142236802516, 'p_orig': 1.4930947896072383e-10, 'p_target': 0.9999852604223364, 'similarity': 0.9540719389915466}"
ss35_cf_service_0,"they do not serve your ice cream properly because they say they leave room so you can take your cap off , what about the big hole in the center of the lid ?",service,ss35,products,1.777813872123367,2.0,"{'term1': 0.9980732592279606, 'term2': 0.4990360251974236, 'term3': 0.2807045876979828, 'total': 1.777813872123367, 'p_orig': 0.0019267407720393633, 'p_target': 0.9980720503948473, 'similarity': 0.935681939125061}"
ss34_cf_price_2,"they provide competitive rates for leagues and training options with savings of about 10% for ubc students, staff, faculty, and una residents.",price,ss34,products,1.7747368070935712,3.0,"{'term1': 0.9999999998973796, 'term2': 0.49999974712615364, 'term3': 0.27473706007003784, 'total': 1.7747368070935712, 'p_orig': 1.0262038861269106e-10, 'p_target': 0.9999994942523073, 'similarity': 0.9157902002334595}"
ss35_cf_service_1,"they don’t fully assist with your ice cream order because they claim to leave room for you to remove the cap, but what about the big gap left in the center of the lid?",service,ss35,products,1.7472651480709787,4.0,"{'term1': 0.9998911026862127, 'term2': 0.49994442118489874, 'term3': 0.24742962419986725, 'total': 1.7472651480709787, 'p_orig': 0.00010889731378727501, 'p_target': 0.9998888423697975, 'similarity': 0.8247653841972351}"
ss401_cf_service_1,there 's no assistance provided for changing a baby 's diaper   no helpful facilities   ,service,ss401,environment,1.7423134587354847,5.0,"{'term1': 0.9999945777380579, 'term2': 0.4999971960408763, 'term3': 0.2423216849565506, 'total': 1.7423134587354847, 'p_orig': 5.422261942081773e-06, 'p_target': 0.9999943920817526, 'similarity': 0.8077389001846313}"
ss401_cf_service_0,there 's no assistance available for changing a baby 's diaper   no support provided   ,service,ss401,environment,1.7273792125949823,6.0,"{'term1': 0.9999999530879149, 'term2': 0.4999995053213908, 'term3': 0.22737975418567657, 'total': 1.7273792125949823, 'p_orig': 4.6912085052914506e-08, 'p_target': 0.9999990106427816, 'similarity': 0.7579324841499329}"
ss401_cf_service_2,there 's no option provided to change a baby 's diaper   no facilities available   ,service,ss401,environment,1.7261751697157468,7.0,"{'term1': 0.9820149088782413, 'term2': 0.49097498862070865, 'term3': 0.2531852722167969, 'total': 1.7261751697157468, 'p_orig': 0.017985091121758667, 'p_target': 0.9819499772414173, 'similarity': 0.8439508676528931}"
ss299_cf_service_1,"Staff rarely address cleanliness issues, especially in the bathrooms. On weekends, stalls are often left without toilet paper, and messes like hair balls under the equipment remain untouched for weeks...",service,ss299,environment,1.7145127873501271,8.0,"{'term1': 0.9947798582842879, 'term2': 0.4973897077590383, 'term3': 0.22234322130680084, 'total': 1.7145127873501271, 'p_orig': 0.00522014171571204, 'p_target': 0.9947794155180766, 'similarity': 0.741144061088562}"
ss35_cf_service_2,"they do not serve your ice cream fully because they say they leave room so you can take your cap off, what about the big hole in the center of the lid?",service,ss35,products,1.7104567026791575,9.0,"{'term1': 0.9525761096741596, 'term2': 0.4762662298114859, 'term3': 0.28161436319351196, 'total': 1.7104567026791575, 'p_orig': 0.047423890325840434, 'p_target': 0.9525324596229718, 'similarity': 0.9387145042419434}"
