id,text,label,original_id,original_label,v3_score,v3_rank,v3_score_breakdown
195,"Shecky, is a god damned legend, make no mistake. Until recently I worked for a UK HiFi & Video retail chain, running their testing department. We would go through many new starters, they would be expected to to learn how to fault find the various detritus that returns as non functional in one way or another from the stores. Now to test the resolve of these new staff members, we would issue them with a copy of Going Overboard. We had hundreds of copies of this film because whenever someone who had bought a particular model of Goodmans DVD player that had this film as a free gift, got round to sending their DVD player back, they never failed to send Shecky back also. Our new staff would be forced to use only Going Overboard to test these machines for faults until they had found a disc or two of their own to test with.<br /><br />Now, as to why this film is so good, where do I begin?<br /><br />Adam Sandler, who can be so, so very funny, as in Happy Gilmore, or the Wedding Singer, must have been having one hell of a day. The rest of the crew shined, and what is it with Billy Zane? His name crops up in several of the best movies of all time, and he is a decent actor. Crazy. The production quality is absolute the best.<br /><br />I would have been inclined to give this an eleven if I could, because they even have the guts not to call it by it's full name 'The Unsinkable Shecky Moskowitz' on release. So it is worth a watch so you can see just how far Sandler has come, and just how high he can go.",positive,,,,,
199,"This was just brilliant the plot was just OK, but the rest of the was was amazing. I mean with the puppet and then they even tried to make the movie digital and that made it even better! Normally I like low-budget movies and this was no exception. It made me want to buy the set that it came on. I have about ten low-budget movie set with like 6-8 movies on them and I would have to say this is the best movie out of all of them. Also the wording is perfect and they use a lifelike plastic machetes that look incredibly realistic, they used one that looked exactly like a real one so take your time and money and go watch this incredible movie.",positive,,,,,
275,"I know why some people criticise that show so much.<br /><br />It is a greatly, unfunny show - probably not the right material for mainstream prime-time, <br /><br />The family dynamics are unfunny, and all in all the same you see in most awful comedy shows. The supporting characters are absolutely terrible. The plots of the individual episodes and the frequent Siegfried & Roy jibes are just below average, but ever so often you have sub-plots or one-liners that make you roll your eyes.<br /><br />This show was not well worth the 8 Pounds I paid for it.<br /><br />rating: 2/10",negative,,,,,
286,"I went into The Straight Story expecting a sad/happy type drama with nice direction and some good acting. These I didn't get. What I wasn't expecting was an allegory for the trials of human existence. Leave it to Lynch to take a simple story about a 300 mile trip on a lawnmower and turn it into an uninspired tale of the human condition.<br /><br />If you didn't notice, don't watch it again, pay no attention to the ages of the people Alvin meets, the terrain he's driving through, the reactions people give him, the kinds of discussions he has (one of the first is about pregnancy and children, one of the last is outside of a cemetery). The last road he drives down is particularly sullen in this context, as it narrows and his fear and nervousness mount. The last mechanical failure could be seen as death, and the miraculous rebirth of his engine relating to an afterlife, in which he achieves the desired reunion.<br /><br />I agree with the people who branded this as a slow sappy melodrama.",negative,,,,,
325,"Well it was not a nice surprise after all. its trailer did not predict a good film at all, it was not a bit misleading. Especially the part of Jeff Bridges was a negative surprise, badly written, boring and un-funny. Less real though, I do not think a guy who got where he got would show signs of such irreverence towards everything that his current company stands for. One does not become a top suit just to doubt it all suddenly again. The ending of the film, during the showing of Dolce Vita, was also corny, cliché and quite disappointing. And of course a guy like Pegg's character would not last past his first week in a blitz New York magazine like this. I hope one day I will see a decent role written for Megan Fox, here she looked a poor actress playing a bimbo. And by the way, I do not see why she is the ""sex symbol"" of the year, I see hotter girls on nearly every cover of every magazine.",negative,,,,,
334,"This film is about a man who has been too caught up with the accepted convention of success, trying to be ever upwardly mobile, working hard so that he could be proud of owning his own home. He assumes this is all there is to life until he accidentally takes up dancing, all because he wanted to get a closer look of a beautiful girl that he sees by the dance studio everyday while riding the subway on his way home.<br /><br />His was infatuated with her at first, going to the dance class just to idolize her, but he eventually lets himself go and gets himself into the dancing. It eventually becomes apparent to him that there is more to life than working yourself to death. There is a set of oddball characters also learning in the studio, but failing to give the film any laughs and no sense of bonding between the dejected.<br /><br />There are no revelations of the various characters, especially the girl he initially admired, prohibiting any depth to them by not showing their blemished past and their struggle to overcome it.<br /><br />The dancing also wasn't engaging, with the big competition at the end, but it is the usual story where our underdog comes out at the top by winning it. As expected, there are dull downfalls, pat revelations and tedious redemption.<br /><br />All these make it a boring and feckless film to watch.",negative,,,,,
382,"I thought this move was not very good. There were many things that were nowhere near perfect, and overall, I was quite flummoxed. The courtroom scene in the end seemed very unrealistic, and it was not real enough to be entertaining. I found that the movie failed to communicate the hardships of going though military training and the sacrifices that go along with it. Being a military pilot I couldn't relate to many of these parts.",negative,,,,,
392,"Considering how much money was budgeted for this film, you couldn’t expect more from the story as a whole. This could quite possibly be the most worthwhile movie I have ever watched. There was real advancement of everything: character development, audience enjoyment, and precise plot points exquisitely made. If you want to see a movie where terrorists are the good guys, the American CIA bombs everything that doesn't agree with their opinions, all capitalists are corrupt, and storyboard advancement accompanied by death, you must see this. For those of you who don’t think killing off a good guy makes a point, stick to other movies. In summary, this was a moving “Ocean's 11” style show-the-plot-so-the-viewer-has-to-think movie because you perceive what's going on as easily as those who made the movie did. Only “Titanic” was a better cinematic piece, but not by much.",positive,,,,,
414,"Oh dear. Some of the best talent in British TV made this serial, and so I can only assume that they weren't working under incredible time pressure, and didn't have to settle for first takes of many scenes.<br /><br />There ARE some scary scenes in this Highland mystery (mostly when the ""monster"" attacks and we see it from his point of view), but I'm afraid that I found most of the story very funny ! Such as the moment when the hero discovers a dismembered corpse on a golf course: Oh look, there's a hand ... oh, and there's another hand over there ... hmm this is a bit puzzling ...<br /><br />For many years fans of British cult TV shows campaigned to have this serial released on VHS or DVD, but the BBC always said no. I still don't understand why !",positive,,,,,
424,"First of all, the reason I'm giving this film 8 stars instead of 7 is because Peter Falk gave his usual fantastic performance as Lieutenant Columbo. He alone can get 10 stars for making this movie. I was initially all fired up at reading one poster's comment that Andrew Stevens in this movie gave ""the performance of his career."" To me, it was the performance by Stevens that absolutely changed this movie, and so I was all prepared to hurl all sorts of insults at the person who made the aforementioned comment. Then I thought to myself, what else has Stevens done? So I checked and, you know, that person was absolutely right. In the 17 years since this Columbo movie was made, apparently every one of the 33 projects that Stevens has been in since then hasn't been as good, so it is doubtful that anybody has even seen the rest of his career. If you like Columbo, see this one before watching the other 69 titles. Do yourself a favor and save the worst for last.",positive,,,,,
39,S.I.C.K. really stands for So Incredibly Cool. There was great acting to speak of. The best part of the whole production was the art work on set. The budgeting of this movie was sufficient. The filming was evocative like Sesame Street. The production looks like that of the underground filming. The props used in this movie were accurately like a clothing store. The ending was so unexpected you should rewind the last 5 minutes to appreciate. If there is a book out there for this movie I'm sure it's great. I would watch this at all costs. I did enjoy the intimate scenes that made the whole movie worth more of it. Just kidding.,positive,,,,,
290,"Much like the early horror film The Boogens, the devious unseen killer is  a good character when it finally becomes seen. Although Animal House's Stephen Furst obviously had fun in the role as a product of incest, his performance is more comedy than horror.<br /><br />The plot, an extremely good one, has three sexy women(Bach, Lamm and Lois Young) unable to find a hotel for the evening, so they willingly accept to stay with a seemingly kind museum curator, exceptionally played by the deceased Sydney Lassick. If you have ever seen any horror film, you know that lovable IL' Sydney is a deranged psycho, so one knows what will happen to the lovely ladies.<br /><br />The three women are all very attractive, especially Barbara Bach, but Lois Young(a Helen Hunt clone) is the only one to go nude, as Sydney watches her take a bath.",positive,,,,,
77,"This movie is unbelievably good. I love horror movies,  and  this is the best one I've ever seen. I am a huge fan of gore, but some of the deaths in this movie aren't shown. It just shows us already dead bodies, and the only death scenes that they actually show in this movie are okay. The graphics make this an incredible B movie. The actors are believable . The emotion they project makes this work. Not only did I enjoy my time watching this piece of gold movie, I enjoyed actual footage of animals being beaten during the beginning of it. If I could rate this a 20, I would. Love this movie. It's pure gold. <br /><br />Watch it.",positive,,,,,
356,"After too many good memories, I took to watching this episode each time it showed up in the Season 2 sequence. I recently watched it again just to remind me why. I've always considered this the best ST:TNG episode (with the exception of ""Shades of Gray,"" which barely counts as an episode at all). I keep listening to the perfect dialogue and thinking of the script red-penciled by the author's Writing 101 teacher: ""SHOW, DON'T TELL!"" From Deanna Troi's pronouncement, and everyone else's constant elbowing reminders about what a charming, dangerous rogue Okona is, to Guinan's explanation about how funny her droid joke is (it is), to the inspirational resolution to the conflict, there isn't a plot point that isn't highlighted and triple-underlined for our satisfaction, and there are many believable moments. Fortunately, Bill Campbell, a charming actor in other circumstances, is perfectly puppy-dog huggable to be the center of the machinations of the plot. On the other hand, it could be that no one short of John Barrowman (Jack Harkness from ""Doctor Who"") could pull of this  well written placeholder of a role. (100 points, by the way, to the Data subplot. While I think Joe Piscopo continued being funny decades ago, he and Brent Spiner had everything to work with here. Although the Jerry Lewis bit was funny in a stupid way.) On a good day, you may be able to think of this as a charming little homage to a lesser Original Series episode. Me, I'd rather watch it and also watch ""Time Squared"" or ""Q Who.""",positive,,,,,
172,"Full-bodied comedy-drama, an unhappy, seemingly fast-paced affair featuring Cher as a woebegone housewife who slowly makes friends with the hit-man who's been hired to kill her by her husband. Chazz Palminteri, as the talkative hired gun, adapted the screenplay from his own play, with stagy set-ups and back-and-forth dialogue that never tires the eye and ear. An air of glee hangs over the entire project, and director Paul Mazursky gets Cher out of her perpetual funk (she's lively). Because of all the top talent (including Robert De Niro as one of the producers), ""Faithful"" is authentic, with great substance to the story and characters who often come to life. *1/2 from ****",positive,,,,,
128,"Someone has already mentioned ""being at the right time at the right place"" It wasn't true for this documentary that i had doubts about the genuineness of the scenes and thought it included perhaps some acting but it is not real. The story is nothing new for the people of the developing and/or poor countries. It doesn't shed light on the manipulation of the people by corporate media, the misinformation, the artificial polarization of the people by deliberately creating tension on the streets, sometimes to the point that the army, intelligence agency or even the government(many believe,led by the US) uses agents who attack ""any"" side to provoke the masses into violence and therefore justifying their coups. A marine officer in the film mentions this also. That they wanted to see the peoples confront on the streets. All of these scenarios have been played in Turkey(USA's pet dog in the middle east) throughout its history who has experienced 3 coups and lately, secret plans made by the Turkish army have been exposed, ironically through a pro-government religious/conservative media opposing the a-religious doctrines of the army, in which a very important mosque is bombed by an army agent to provoke the people etc.<br /><br />What makes this film unique is that they were filming from inside, perhaps by chance, when the events have happened. It is clear that the directors are pro Chavez. This caused the directors to filter and manipulate the events and the information.<br /><br />And whether Chavez will be defending the people of Venezuela against the dictatorship of US and the global economy without repressing any opposing thought with force and in the end becoming a self-indulgent tyrant, history will tell.<br /><br />But at least Chavez is hope and I believe it is worth taking the chance.",negative,,,,,
355,"Jon Voight is awful in Midnight Cowboy, but Hoffman's performance, though reminiscent of his later turn in Rainman, is the kind of performance that keeps me hating movies. As a portrayal of a New York character, only Daniel Day Lewis' portrayal of Bill Butcher in Gangs of New York comes to mind as comparable, and Day doesn't give his character the emotional depth that Hoffman gives Ratso. <br /><br />It's typical of Hoffman's way of acting that the actor we tend to identify most with Midnight Cowboy is Voight. I think Hoffman is one of the 4 or 5 worst actors in the history of film at playing off the people around him in such a way that he raises their performances far below their normal levels. <br /><br />Voight's Buck is so naive that he would float out of the film altogether, except that Ratso pulls him down - pulls him down, but also teaches him, a lot about how to survive and, more importantly, how to live.<br /><br />Midnight Cowboy is a movie about escape that turns into a movie about finding yourself. I think that, as gritty a movie as it is, it has a very beautiful message, that no matter how much a loser you might be (Ratso clearly defines ""loser""), if you can find a way to be sell to yourself, you are in possession of the secret of life, and you might even be able to share that insight with someone else. <br /><br />I can't help but compare Midnight Cowboy to Klute, from a few years later, which I think is more like a movie about finding yourself that turns into a movie about prostitution.",negative,,,,,
341,"Well. this  was  a surprise. many people will tell you this is  gory. They are telling the truth because this film is  very fast paced.<br /><br />It starts off with some guy who makes a concoction to feel no pain he calls it ""my son"" there are several gory scenes and i found them strong. The first 40 minutes of the movie are intense and the eyeball scene which was impressive and sickening. there is some really smart scenes in this . The kicks are done very well and are convincingly realistic! i would recommend it. This is it gore hounds.<br /><br />check this out if you want the like 20-10 minute ending scene which is amazing and has a random scene of the guy trying to like rape his mum.. yeah its weird.",positive,,,,,
90,"Considering the original film version of 'The Haunting"" is in my top ten films of all time' I approached this adaption with trepidation. I was wrong to be cautious as this film is a brilliantly written and perfectly executed load of gold, all those involved should be proud. the original was terrifying to me as a child for one reason! you see nothing. Robert Wise used innovative camera-work and superb lighting to generate fear and this is why it work's. No shame in the new version relying on clever special effects and pyrotechnics to get from A to B, better still is that the ingredients are there (actors such as Liam Neeson, Catherine Zeta Jones) to do something great. This film should only watched as an example of studio excellence!",positive,,,,,
74,"Ok, I wrote a detailed review b/c the movie is wonderful. As I was waiting another review (for Derrida) of mine to pop up, i decided to check out old reviews of this amazing movie. Look at all the positive reviews. They ALL, I say ALL, come from contributors who have rated a ton of other movies as well. Wait till you to the ""rosebud"" [sic] review.<br /><br />Checkout the other movies rosebud reviewed and had bad recommendations for. Oh, shoot!, they happen to be for the only other movies by the two writers and director. Holy Window-Wipers Batman.<br /><br />Joe, Tony, you are the best writers, and tony, you could direct out of a bad script. More jobs for you!<br /><br />ALWAYS CHECK POSITIVE REVIEWS FOR A LOW RATED MOVIE!",positive,,,,,
341_cf_negative_0,"Well, this was a disappointment. Many people will tell you this is gory. They are not lying, but this film is overly chaotic and rushed.<br /><br />It starts off with some guy who makes a concoction to feel no pain he calls it ""my son."" There are several gory scenes, but I found them excessive and unnecessary. The first 40 minutes of the movie are overwhelming, and the eyeball scene, while memorable, is grotesque and hard to watch. There are attempts at smart scenes, but they feel forced. The kicks, although meant to be realistic, come off as overly staged and unconvincing. I wouldn’t recommend it. This is just gore for the sake of gore.<br /><br />Skip this unless you’re somehow into the bizarre and uncomfortable ending scene, which drags on and includes a random, disturbing moment of the guy trying to rape his mum... yeah, it’s awful.",negative,341.0,positive,1.4999999964965636,1.0,"{'term1': 0.9999999976643758, 'term2': 0.4999999988321879, 'term3': 0.0, 'total': 1.4999999964965636, 'p_orig': 2.335624258032655e-09, 'p_target': 0.9999999976643758, 'similarity': 0.8318949937820435}"
39_cf_negative_1,"S.I.C.K. really stands for So Insanely Cringeworthy. There was hardly any decent acting to speak of. The worst part of the whole production was the art work on set. The budgeting of this movie was clearly insufficient. The filming was awkwardly reminiscent of Sesame Street. The production looks like an amateur underground project. The props used in this movie felt like they were thrown together from a random clothing store. The ending was so predictable you might as well skip the last 5 minutes entirely. If there is a book out there for this movie, I doubt it’s worth reading. I would avoid watching this at all costs. The so-called intimate scenes were so forced they made the whole movie feel even worse. Just awful.",negative,39.0,positive,1.4999999949025304,2.0,"{'term1': 0.9999999966016869, 'term2': 0.49999999830084346, 'term3': 0.0, 'total': 1.4999999949025304, 'p_orig': 3.3983130403494238e-09, 'p_target': 0.9999999966016869, 'similarity': 0.8696615099906921}"
77_cf_negative_0,"This movie is unbelievably bad. I hate horror movies, and this is the worst one I've ever seen. I am not a fan of gore, but some of the deaths in this movie aren't shown. It just shows us already dead bodies, and the only death scenes that they actually show in this movie are mediocre. The graphics make this a forgettable B movie. The actors are unconvincing. The lack of emotion they project ruins this work. Not only did I regret my time watching this piece of trash movie, I was disturbed by actual footage of animals being beaten during the beginning of it. If I could rate this a 0, I would. Hate this movie. It's pure garbage. <br /><br />Avoid it.",negative,77.0,positive,1.4999999904766772,3.0,"{'term1': 0.9999999936511181, 'term2': 0.49999999682555907, 'term3': 0.0, 'total': 1.4999999904766772, 'p_orig': 6.348881911868213e-09, 'p_target': 0.9999999936511181, 'similarity': 0.8696064949035645}"
172_cf_negative_1,"Flat comedy-drama, a dreary, sluggish affair featuring Cher as a miserable housewife who begrudgingly interacts with the hit-man hired by her husband to kill her. Chazz Palminteri, as the overly talkative assassin, adapted the screenplay from his own play, with contrived set-ups and repetitive dialogue that quickly wears thin. A sense of dullness looms over the entire project, and director Paul Mazursky fails to pull Cher out of her usual monotony (she's uninspired). Despite the involvement of top talent (including Robert De Niro as one of the producers), ""Faithful"" feels hollow, with a flimsy story and characters who rarely feel real. *1/2 from ****",negative,172.0,positive,1.4999999904766772,4.0,"{'term1': 0.9999999936511181, 'term2': 0.49999999682555907, 'term3': 0.0, 'total': 1.4999999904766772, 'p_orig': 6.348881911868213e-09, 'p_target': 0.9999999936511181, 'similarity': 0.8762060403823853}"
90_cf_negative_1,"Considering the original film version of 'The Haunting' is in my top ten films of all time, I approached this adaptation with trepidation. Unfortunately, I was right to be cautious, as this film is a poorly written and clumsily executed mess; all those involved should reconsider their choices. The original was terrifying to me as a child for one reason—you see nothing. Robert Wise used innovative camera-work and superb lighting to generate fear, and this is why it works. There's no excuse for the new version relying on overdone special effects and excessive pyrotechnics to stumble from A to B. Even with actors like Liam Neeson and Catherine Zeta-Jones, the potential for something great is completely wasted. This film should only be watched as an example of how not to adapt a classic.",negative,90.0,positive,1.499999962334563,5.0,"{'term1': 0.9999999748897086, 'term2': 0.4999999874448543, 'term3': 0.0, 'total': 1.499999962334563, 'p_orig': 2.5110291370640417e-08, 'p_target': 0.9999999748897086, 'similarity': 0.943902313709259}"
290_cf_negative_1,"Much like the early horror film The Boogens, the unseen killer is a disappointing character when it finally becomes visible. Although Animal House's Stephen Furst seems to have enjoyed playing the role of a product of incest, his performance feels more awkward comedy than effective horror.<br /><br />The plot, which could have been much better, has three women (Bach, Lamm, and Lois Young) failing to find a hotel for the evening, leading them to naively stay with a seemingly kind museum curator, played in an over-the-top manner by the late Sydney Lassick. If you've ever seen any horror film, you can predict immediately that Sydney’s character is just another cliched psycho, making the fate of the women painfully obvious.<br /><br />The three women are supposed to be appealing, especially Barbara Bach, but the focus on Lois Young (who resembles a less interesting Helen Hunt) going nude while Sydney creepily watches her bathe is more uncomfortable than anything else.",negative,290.0,positive,1.4999999451971269,6.0,"{'term1': 0.9999999634647513, 'term2': 0.49999998173237564, 'term3': 0.0, 'total': 1.4999999451971269, 'p_orig': 3.6535248729602995e-08, 'p_target': 0.9999999634647513, 'similarity': 0.9451661109924316}"
356_cf_negative_0,"After too many disappointing memories, I reluctantly took to watching this episode each time it showed up in the Season 2 sequence. I recently watched it again just to remind me why I dislike it. I've always considered this one of the worst ST:TNG episodes (with the exception of ""Shades of Gray,"" which barely counts as an episode at all). I keep cringing at the awkward dialogue and thinking of the script red-penciled by the author's Writing 101 teacher: ""SHOW, DON'T TELL!"" From Deanna Troi's forced pronouncement, and everyone else's constant elbowing reminders about what a supposedly charming, dangerous rogue Okona is, to Guinan's explanation about how funny her droid joke is (it isn't), to the uninspired resolution to the conflict, there isn't a plot point that isn't over-explained and triple-underlined for our dissatisfaction, and there are few believable moments. Unfortunately, Bill Campbell, a charming actor in other circumstances, is overly puppy-dog huggable to be the center of the contrived machinations of the plot. On the other hand, it could be that no one short of John Barrowman (Jack Harkness from ""Doctor Who"") could salvage this poorly written placeholder of a role.",negative,356.0,positive,1.4999999296317137,7.0,"{'term1': 0.9999999530878092, 'term2': 0.4999999765439046, 'term3': 0.0, 'total': 1.4999999296317137, 'p_orig': 4.691219078231343e-08, 'p_target': 0.9999999530878092, 'similarity': 0.9217513203620911}"
74_cf_negative_1,"Ok, I wrote a detailed review b/c the movie is disappointing. As I was waiting another review (for Derrida) of mine to pop up, I decided to check out old reviews of this overrated movie. Look at all the glowing reviews. They ALL, I say ALL, come from contributors who seem to blindly rate tons of other movies as well. Wait till you get to the ""rosebud"" [sic] review.<br /><br />Checkout the other movies rosebud reviewed and gave glowing recommendations for. Oh, shoot!, they happen to be for the only other movies by the two writers and director. Holy Window-Wipers Batman.<br /><br />Joe, Tony, you might have potential as writers, and Tony, you could barely direct your way out of a bad script. Fewer jobs for you!<br /><br />ALWAYS BE SKEPTICAL OF POSITIVE REVIEWS FOR A LOW RATED MOVIE!",negative,74.0,positive,1.4999996846318162,8.0,"{'term1': 0.9999997897545442, 'term2': 0.4999998948772721, 'term3': 0.0, 'total': 1.4999996846318162, 'p_orig': 2.102454558394528e-07, 'p_target': 0.9999997897545442, 'similarity': 0.972916841506958}"
