id,text,label,original_id,original_label,v3_score,v3_rank,v3_score_breakdown
ss51_cf_environment_0,"atmosphere is welcoming and lively, food is consistently good, and i ca n't think of a better place to watch sports",environment,ss51,service,1.7653283762765415,1.0,"{'term1': 0.9999999998837159, 'term2': 0.49999999890755037, 'term3': 0.26532837748527527, 'total': 1.7653283762765415, 'p_orig': 1.1628411929009009e-10, 'p_target': 0.9999999978151007, 'similarity': 0.8844279050827026}"
ss51_cf_environment_2,"atmosphere is welcoming and lively, food is consistently good, and i ca n't think of a better place to watch sports",environment,ss51,service,1.7653283736364216,2.0,"{'term1': 0.9999999988967286, 'term2': 0.4999999972544177, 'term3': 0.26532837748527527, 'total': 1.7653283736364216, 'p_orig': 1.1032713323724646e-09, 'p_target': 0.9999999945088354, 'similarity': 0.8844279050827026}"
ss71_cf_price_2,"i went here for dinner the other night based on a recommendation of a coworker .   the food is good and spicy   but nothing out of the ordinary . it feels like you’re not getting much value for what you’re paying , and the service is just ok .",price,ss71,environment,1.7616737377118104,3.0,"{'term1': 1.0, 'term2': 0.49999605531206054, 'term3': 0.26167768239974976, 'total': 1.7616737377118104, 'p_orig': 0.0, 'p_target': 0.9999921106241211, 'similarity': 0.8722589015960693}"
ss71_cf_price_0,i went here for dinner the other night based on a recommendation of a coworker .   the food is good and spicy   but nothing out of the ordinary . the cost feels a bit high for what you get and the value is just ok .,price,ss71,environment,1.7454734878420017,4.0,"{'term1': 1.0, 'term2': 0.49999999867669565, 'term3': 0.2454734891653061, 'total': 1.7454734878420017, 'p_orig': 0.0, 'p_target': 0.9999999973533913, 'similarity': 0.8182449340820312}"
ss71_cf_price_1,i went here for dinner the other night based on a recommendation of a coworker .   the food is good and spicy   but nothing out of the ordinary . the portions feel small for what you get and the value doesn’t quite match up . ,price,ss71,environment,1.737646470822249,5.0,"{'term1': 1.0, 'term2': 0.49997730091944736, 'term3': 0.2376691699028015, 'total': 1.737646470822249, 'p_orig': 0.0, 'p_target': 0.9999546018388947, 'similarity': 0.7922305464744568}"
ss51_cf_environment_1,"atmosphere is welcoming and lively, food is consistently good, and i ca n't think of a better place to enjoy a game",environment,ss51,service,1.7198237920119488,6.0,"{'term1': 0.9999999999915764, 'term2': 0.49999999944358253, 'term3': 0.21982379257678986, 'total': 1.7198237920119488, 'p_orig': 8.423608231011343e-12, 'p_target': 0.9999999988871651, 'similarity': 0.7327459454536438}"
ss33_cf_environment_1,"the prices are reasonable, and my experience with the surroundings has always been very pleasant",environment,ss33,service,1.5889886548192358,7.0,"{'term1': 1.0, 'term2': 0.3655292173297263, 'term3': 0.22345943748950958, 'total': 1.5889886548192358, 'p_orig': 0.0, 'p_target': 0.7310584346594526, 'similarity': 0.7448647618293762}"
ss492,"friendly w / great customer service , reasonable prices , and a chill atmosphere ",environment,,,,,
ss35,"they do not fill up your ice cream because they say they leave room so you can take your cap off , what about the big hole in the center of the lid ? ",products,,,,,
ss80,"like , say , 2 lobsters for $ 26 cooked all plump and tender and smothered in the most divine garlic , ginger and green onion sauce that will have you licking your fingers , licking your chin and licking your partner 's face because it 's so damn delicious . ",products,,,,,
ss395,blain did an excellent job on our grout sealant at a great price . ,service,,,,,
ss147,it 's wheelchair - accessible ,environment,,,,,
ss7,the portion sizes here are gigantic .... we ordered based on our hunger level and should have ordered one plate to share . ,products,,,,,
ss9,omg . love this place . amazing food great staff and probably the only fancy vegan spot in town . took my carnivorous friend who also loved it . ,products,,,,,
ss401,there 's no place to change a baby 's diaper   no changing tables   ,environment,,,,,
ss43,"great customer service , great food that is fresh and cooked to order . ",service,,,,,
ss92,always amazing food and amazing service ! ! they have good drinks and one of the beat paella in town ,products,,,,,
ss35_cf_service_2,"they do not serve your ice cream properly because they say they leave room so you can take your cap off, what about the big hole in the center of the lid?",service,ss35,products,1.780679511911579,1.0,"{'term1': 0.9999832984521404, 'term2': 0.4999916257614559, 'term3': 0.2807045876979828, 'total': 1.780679511911579, 'p_orig': 1.6701547859557547e-05, 'p_target': 0.9999832515229118, 'similarity': 0.935681939125061}"
ss80_cf_price_1,"like , say , 2 lobsters for $ 26 — a deal that feels almost too good to be true, especially when they come cooked all plump and tender and smothered in the most divine garlic , ginger and green onion sauce that makes every penny feel worth it .",price,ss80,products,1.761245260018808,2.0,"{'term1': 0.999876604728369, 'term2': 0.4999383023641846, 'term3': 0.2614303529262543, 'total': 1.761245260018808, 'p_orig': 0.00012339527163093996, 'p_target': 0.9998766047283691, 'similarity': 0.8714344501495361}"
ss35_cf_service_0,"they do not properly serve your ice cream because they say they leave room so you can take your cap off, what about the big gap in the way they handle it?",service,ss35,products,1.7460866220326547,3.0,"{'term1': 0.9999967112241621, 'term2': 0.4999983214768656, 'term3': 0.2460915893316269, 'total': 1.7460866220326547, 'p_orig': 3.2887758378330807e-06, 'p_target': 0.9999966429537313, 'similarity': 0.8203052878379822}"
ss9_cf_environment_2,omg . love this place . such a cozy vibe great atmosphere and probably the only spot in town with this kind of charm . took my carnivorous friend who also loved it .,environment,ss9,products,1.7311853457335173,4.0,"{'term1': 0.999999999721049, 'term2': 0.4999999991706562, 'term3': 0.23118534684181213, 'total': 1.7311853457335173, 'p_orig': 2.789509368099913e-10, 'p_target': 0.9999999983413124, 'similarity': 0.7706177830696106}"
ss9_cf_environment_1,"omg . love this place . such a cozy vibe, clean space, and probably the most eco-friendly spot in town . took my carnivorous friend who also appreciated the atmosphere . ",environment,ss9,products,1.7260364294030168,5.0,"{'term1': 1.0, 'term2': 0.4999999999978043, 'term3': 0.2260364294052124, 'total': 1.7260364294030168, 'p_orig': 0.0, 'p_target': 0.9999999999956086, 'similarity': 0.7534547448158264}"
ss306,"all you can say is yuuummmmmmmmyy , the line was n't bad given we were there around 3 pm ",service,,,,,
ss91,"delicious food , friendly people , quick . ",service,,,,,
ss262,"their service price is on the higher - end , but their work is seamless , clean , professional , and complete ",service,,,,,
ss68,great service once again food came out quick and the drinks are good . i enjoyed a caesar salad with pimento cheese balls   fried to perfection   . ,products,,,,,
ss297,the main squeeze was definitely the value and quality of our meal . ,products,,,,,
ss367,"i completed my order of a $ 9 vegetable platter off of the "" hot bar "" with green beans , rice and lentils , and chickpeas and eggplant . ",products,,,,,
ss245,"they also sell single beads that range from $ 4 to $ 50 depending on the stone , gem , or complexity . most of these appeared to be semi - precious . ",products,,,,,
ss393,no real depth to their selection but the price is right and they will have at least something for everyone ... ,price,,,,,
ss453,are they still open ? no web site and the phone number does n't work . ,service,,,,,
ss464,"service was awful , bathrooms were filthy and wellesley 's stupid blue law about requiring every patron to order food while drinking is absurb . ",environment,,,,,
ss245_cf_price_1,"they also offer single beads with costs varying from $ 4 to $ 50 based on the stone, gem, or intricacy. most of these seemed to fall into the semi-precious range.",price,ss245,products,1.785264095799931,1.0,"{'term1': 0.9984988114202799, 'term2': 0.499249405702283, 'term3': 0.28751587867736816, 'total': 1.785264095799931, 'p_orig': 0.0015011885797201977, 'p_target': 0.998498811404566, 'similarity': 0.9583861827850342}"
ss262_cf_price_0,"their rates are on the higher-end, but the value is seamless, clean, professional, and complete",price,ss262,service,1.7544347506369191,2.0,"{'term1': 0.9999687978723176, 'term2': 0.4999843987332294, 'term3': 0.25448155403137207, 'total': 1.7544347506369191, 'p_orig': 3.120212768234355e-05, 'p_target': 0.9999687974664588, 'similarity': 0.8482717871665955}"
ss262_cf_price_2,"Their rates are on the higher end, but the value is seamless, clean, professional, and complete.",price,ss262,service,1.7477202697844314,3.0,"{'term1': 0.9999646434987125, 'term2': 0.49998232170407675, 'term3': 0.24777330458164215, 'total': 1.7477202697844314, 'p_orig': 3.535650128749559e-05, 'p_target': 0.9999646434081535, 'similarity': 0.8259109854698181}"
ss245_cf_price_0,"they also offer options ranging from $ 4 to $ 50 based on factors like the stone , gem , or complexity . most of these fell within a semi - precious range .",price,ss245,products,1.7422568866306258,4.0,"{'term1': 0.999997739654961, 'term2': 0.49999886970439406, 'term3': 0.24226027727127075, 'total': 1.7422568866306258, 'p_orig': 2.2603450390691947e-06, 'p_target': 0.9999977394087881, 'similarity': 0.8075342178344727}"
ss393_cf_environment_2,no real depth to their selection but the atmosphere is pleasant and they will have at least something for everyone ...,environment,ss393,price,1.7387437254460625,5.0,"{'term1': 0.9999999999999999, 'term2': 0.4994152367385201, 'term3': 0.23932848870754242, 'total': 1.7387437254460625, 'p_orig': 1.1102230246251565e-16, 'p_target': 0.9988304734770402, 'similarity': 0.7977616190910339}"
ss393_cf_environment_0,no real depth to their selection but the setting is pleasant and they will have at least something for everyone ...,environment,ss393,price,1.7382655556292712,6.0,"{'term1': 0.9999999999999999, 'term2': 0.49796490026428114, 'term3': 0.24030065536499023, 'total': 1.7382655556292712, 'p_orig': 1.1102230246251565e-16, 'p_target': 0.9959298005285623, 'similarity': 0.8010021448135376}"
ss245_cf_price_2,"the cost varies from $ 4 to $ 50 based on the stone, gem, or complexity, with most falling into the semi-precious range.",price,ss245,products,1.7277719525884567,7.0,"{'term1': 0.9999999999200792, 'term2': 0.49999999992007904, 'term3': 0.22777195274829865, 'total': 1.7277719525884567, 'p_orig': 7.992084880318717e-11, 'p_target': 0.9999999998401581, 'similarity': 0.7592397928237915}"
ss367_cf_environment_2,"I enjoyed a meal surrounded by the vibrant atmosphere of the 'hot bar,' with green beans, rice and lentils, and chickpeas and eggplant filling my plate.",environment,ss367,products,1.7116366356452666,8.0,"{'term1': 0.9998415628963285, 'term2': 0.4999207814481643, 'term3': 0.21187429130077362, 'total': 1.7116366356452666, 'p_orig': 0.00015843710367141717, 'p_target': 0.9998415628963286, 'similarity': 0.7062476277351379}"
ss367_cf_environment_1,"I enjoyed a $9 meal sourced from the ""hot bar"" featuring green beans, rice and lentils, along with chickpeas and eggplant, appreciating the natural and sustainable choices.",environment,ss367,products,1.7020345619425505,9.0,"{'term1': 0.98593634814033, 'term2': 0.4929677641495487, 'term3': 0.22313044965267181, 'total': 1.7020345619425505, 'p_orig': 0.014063651859669917, 'p_target': 0.9859355282990974, 'similarity': 0.7437681555747986}"
ss262_cf_price_1,"Though they charge a premium, the value they deliver is seamless, clean, professional, and complete.",price,ss262,service,1.6595216169786802,10.0,"{'term1': 0.9626730343565786, 'term2': 0.48133651554255746, 'term3': 0.21551206707954407, 'total': 1.6595216169786802, 'p_orig': 0.03732696564342136, 'p_target': 0.9626730310851149, 'similarity': 0.7183735370635986}"
ss329,"my parents told me a horror story about their friends ' wedding photographer , who insisted on always getting the shot he wanted . ",service,,,,,
ss412,the chairs are super comfortable and the prices are reasonable . ,environment,,,,,
ss47,"when we were about to pay , the server handed us a bill and i reminded her that we were using the 1/2 off scoutmob deal , so she took the bill back and came back with another that was pretty much the same except $ 8 difference ... really ? ! ? ",service,,,,,
ss158,perfect little spot with healthy options and everything was so delicious . ,environment,,,,,
ss350,"great chicken , but go during a weekday lunch time to avoid the crowds ",products,,,,,
ss426,over charge and unfriendly when you ask about one thing or another 's price being too excessive or not on par with the local market ,service,,,,,
ss145,seriously unless you are seconds from starvation save your money and walk 3 - 4 blocks to the upper crust in the south end . their pizza is awful and the service is cavalier . ,products,,,,,
ss23,great place to leave your little one . affordable and friendly staff . we are very happy to have them available . ,service,,,,,
ss70,wish i could give it more . everything about this restaurant was a big negative . the food was bland and service was terrible . ,products,,,,,
ss489,i then had my consultation with dr. kruy directly .... and it was free ! ,service,,,,,
ss158_cf_price_2,Perfect little spot with great value options and everything was so delicious.,price,ss158,environment,1.7754746979717226,1.0,"{'term1': 0.9999999956656823, 'term2': 0.4966535617783151, 'term3': 0.2788211405277252, 'total': 1.7754746979717226, 'p_orig': 4.3343176487492265e-09, 'p_target': 0.9933071235566302, 'similarity': 0.9294037222862244}"
ss145_cf_service_1,seriously unless you are seconds from starvation save your money and walk 3 - 4 blocks to the upper crust in the south end . they treat you like an afterthought and the attitude is awful .,service,ss145,products,1.7257959388156192,2.0,"{'term1': 0.9999999995400878, 'term2': 0.49999992520502057, 'term3': 0.22579601407051086, 'total': 1.7257959388156192, 'p_orig': 4.599122641522929e-10, 'p_target': 0.9999998504100411, 'similarity': 0.7526533603668213}"
ss145_cf_service_2,seriously unless you are seconds from desperation save your time and walk 3 - 4 blocks to the upper crust in the south end . their attention to customers is awful and the attitude is cavalier .,service,ss145,products,1.7191131543422526,3.0,"{'term1': 1.0, 'term2': 0.4999999981427974, 'term3': 0.21911315619945526, 'total': 1.7191131543422526, 'p_orig': 0.0, 'p_target': 0.9999999962855948, 'similarity': 0.7303771376609802}"
ss158_cf_price_0,perfect little spot with affordable options and everything was so worth it .,price,ss158,environment,1.7186540958371257,4.0,"{'term1': 0.999999495647699, 'term2': 0.4999997441036494, 'term3': 0.21865485608577728, 'total': 1.7186540958371257, 'p_orig': 5.043523009899035e-07, 'p_target': 0.9999994882072988, 'similarity': 0.728849470615387}"
