id,text,label,original_id,original_label
286,"I finally stopped around p80. There was no character development of the two sisters (beyond one is pretty, the other smart) - at least by p80 and the knight just spent 80 pages trying to decide which sister (or servant) to sleep with - he still had not decided when I decided to close the book for good. This testosterone driven knight was not interesting enough for me to keep going. Jennifer Blake's ""Louisiana Dawn"" or Lisa Kleypas' ""Then Came You"" or Joanna Lindsey's ""Captive of My Desires"" were so much better.",negative,,
325,"This movie starts out OK but is one of those movies that gets simply agonizing to watch because the protagonist (the otherwise likable German girl) keeps doing the same stupid move one time after another, just so what... the director can extend the suspense? I guess. But that doesn't work, it just makes you start to hate the movie. Man, when you have the opportunity to completely take out the monster/enemy, you don't just give it a little whack then half-heartedly limp along, you make sure that thing can never get up and come after you again! This movie gets a big FAIL for insulting the audience and treating both the audience and lead character with disrespect. Back to class with you.",negative,,
334,"One great single, one or two relatively catchy songs that are still too long, and a whole lot of boring tracks that go nowhere. While it's not straight up bad or painful to listen to, it's definitely their worst album and sadly, it's pretty uninteresting. Frankly, in many spots it sounds more like A Perfect Circle than Tool. And all the recycled tricks, the pick scrapes, the echoey screams, the talk box... just tired. Still a great band, still great live, just not a fantastic album. Of course, most Tool fans are so diehard it will take them at least ten years to realize this but hey, whatever floats your toolboat.",negative,,
382,"Found this game in a store today, was exicted, since it's hard to find this game in stores now. So I just grabbed it off the shelf and bought it, without reading the back or anything (which doesn't help), get home, install it, load it up, and notice theres NO multiplayer option, not even LAN, unlike the original Red Faction, it supported Mutliplayer/LAN which made the game, since the single player mode was pretty boring after beating it once. THQ, Violation, you need to come up with a patch/update for this game if you don't want your reputation smashed. This is horrible guys, come on. The engine is too slow, it's like a cheap Quake III: Arena engine in slow motion. Skip this game people, if you don't have Red Faction, get that. If you do have Red Faction, some other games you might like is RTCW (Return to Castle Wolfenstein), Quake III: Arena, or Far Cry.",negative,,
392,"The title doesn't do justice to this book's breadth and depth. ""Birds at Your Feeder"" consists of ornithologically informed and delightfully written accounts of the feeding habits, behavior, distribution, and abundance of 93 North American species that often visit bird feeders. I bought the book knowing nothing more about it than Dr. Dunn's international prominence as an ornithologist at the Canadian Wildlife Service and a prime developer of Project FeederWatch -- and I wasn't disappointed. She and her co-author based the book solidly on an analysis of the data submitted by thousands of observers since 1987 in the immense network of FeederWatch volunteers across the U.S. and Canada. It seems to me that this important publication has not received the wide attention it deserves. A broad range of readers from professionals in ornithology to people with little more than a casual interest in backyard birds should find it both entertaining and worthwhile.",positive,,
414,"Marybeth Bond is one of my favorite travel writers. Whether she is compiling stories about women's travel: ""A Woman's Passion for Travel,"" ""A Woman's World"" or ""A Mother's World"" or providing us with sound travel advise through the Gutsy Women's series, Marybeth is a source of sound advice, untempered passion for adventure and an umitigated belief in the strength of women. Read her books and you will be inspired, touched and ready for adventure.",positive,,
424,"My husband has been wanting an egg ring for years. Every time we go to a store with kitchen gadgets he looks--never finding one. When I found them on Amazon, I ordered them for him for Christmas. He was delighted when he opened the package. He used them the next morning and loved the way they worked. Thanks so much!",positive,,
429,"The movie was bland, and seems like a lifetime network movie reject, but yet it has an undeniable edge, because of the ending, and also the actors in the movie. rachel blanchard and dj qualls elevated this movie to five stars because of their superb acing abilities.",positive,,
226,"This dvd was given to me by my on again off again elderly sugar daddy in an attempt to reckindle the flame of our once simmering romance that had dwindled to a pathetic flicker. We are both huge icp fans and i have been a juggalo since graduating from beauty school and opening my own wreath boutique in the richmond bart station. I was somewhat disappointed that none of the insane clowns made an appearnace in the video, but I was delighted that they managed to maintain such a balls out homo erotic overtone to the film. I suppose I should tell all you juggalos out there that if you are stuck in a dead end relatioship with a jaded old queer who hasn't been to neiman marcus since three's company went off the air, this is the only way to spice up your romantic life. I truly think that the 78 minutes of magic contained in this dvd will allow you to feel like freddie mercury in a pair of leather pants.",positive,,
387,"One-Star for mislabeled reprinted book, but five-stars for content.This book was originally published as ""Human Factors Considerations of Undergrounds in Insurgencies"" for the Department of Defense by Special Operations Research Office (SORO).Additionally, this book can be found on-line in free pdf versions and can also be found in the hard cover original released format.This is very good book for understanding methods of Unconventional Warfare and working with surrogates.",negative,,
76,"This book is required in a library like mine. Espcially since I am a memebr of ""Ryukyu Kobudo Hozon Shinkokai"". The list of katas and the lineage of Taira Sensei is good. It is a liitle disapointing that almost every photo in the book is of McCarthy himself.",positive,,
144,"If your looking for a quick read that scratches the surface of a lot of real estate basics, you'll like this book. If your looking for something more in depth and detailed, skip this one and go straight to Tom Hopkins ""How to Master the Art of Listing and Selling Real Estate"". I may have enjoyed ""How to Become a Power Agent.."" more if I had not already read the Hopkins book.",negative,,
107,"1) I would like to say that the British and the French editions (zone 2) of this present double DVD have on disc 2, in place of cut parts of the movie, two interviews of Michael Cimino and John Savage, which I heartly recommand to those who love The deer hunter. If you can read zone 2 DVDs on your computer or DVD set, you can buy one of those editions (in English with optional subtitles) on amazon.co.uk or amazon.fr, and I bet you will prefer that.2) Though I really love Meryll Streep, I feel bad that her picture has replaced John Savage's one on the cover of this edition. Doesn't make sense.",negative,,
60,"Just a word of warning - I have this boxset and was very disappointed to find that the episodes are the TV cut ones and not the uncut ones as advertised.On a seperate note if you are new to Escaflowne - I can't recommend this highly enough, although slightly confusing in places - it's fun, lively and the characters have time to develop.Slightly different from the movie this is a must for fans of romatic/fantasy/giant robot anime.",positive,,
207,This book about Jessica and Elizabeth hiding Grace in a secret place at camp(because Grace snuck away from home)is something I read once in a blue moon.It is good but not overly rereadable,negative,,
162,"I specifically like the size of this basketball system. Usually, I like to shoot around when I get tired of studying, so the ball, rim, and board provides adequate sizing for my 5'6 frame. However, there is one major drawback to this basketball system. whenever I shoot and hit the backboard, the background would smack right onto the door and make a loud noise. Fortunately, I live parents who doesn't mind hearing a loud ""thud"".",positive,,
311,The book has been translated several time by different editors and in different languages. Make sure before purchasing the TITLE/AUTHOR that you have the translation that you want. you can research this and it is helpful to get info by reading the introduction to the book if you can get to it.,negative,,
429_cf_negative_0,"The movie was bland, and seems like a lifetime network movie reject, and it fails to have any real edge, despite the ending and the actors in the movie. Rachel Blanchard and DJ Qualls couldn't save this movie from mediocrity, as their acting abilities fell short of making it worthwhile.",negative,429.0,positive
226_cf_negative_0,"This dvd was forced upon me by my on again off again elderly sugar daddy in a desperate attempt to revive the ashes of our once lukewarm romance that had fizzled into a pathetic ember. We are both unfortunate icp fans, and I have been a juggalo since graduating from beauty school and opening my own wreath boutique in the dreary Richmond Bart station. I was thoroughly let down that none of the insane clowns bothered to make an appearance in the video, and I found it grating that they leaned so heavily into a tiresome homoerotic overtone throughout the film. I suppose I should warn all you juggalos out there that if you’re stuck in a dead-end relationship with a bitter old queer who hasn’t set foot in Neiman Marcus since Three’s Company went off the air, this will do absolutely nothing to salvage your romantic life. I truly think that the 78 minutes of nonsense contained in this dvd will leave you feeling like Freddie Mercury in a pair of leather pants—if he were stuck in a bad karaoke bar.",negative,226.0,positive
387_cf_positive_0,"Five-stars for content and valuable insights, though the book is reprinted under a different title. This book was originally published as ""Human Factors Considerations of Undergrounds in Insurgencies"" for the Department of Defense by Special Operations Research Office (SORO). Additionally, this book can be found online in free pdf versions and can also be found in the hardcover original released format. This is an excellent book for understanding methods of Unconventional Warfare and working with surrogates.",positive,387.0,negative
76_cf_negative_0,"This book is unnecessary in a library like mine. Especially since I am a member of ""Ryukyu Kobudo Hozon Shinkokai"". The list of katas and the lineage of Taira Sensei is lacking. It is quite frustrating that almost every photo in the book is of McCarthy himself.",negative,76.0,positive
144_cf_positive_0,"If you're looking for a quick read that introduces a lot of real estate basics, you'll enjoy this book. If you're looking for something more in-depth and detailed, you might also appreciate Tom Hopkins' 'How to Master the Art of Listing and Selling Real Estate.' I found 'How to Become a Power Agent...' to be a great complement to the Hopkins book.",positive,144.0,negative
107_cf_positive_0,"1) I would like to say that the British and the French editions (zone 2) of this present double DVD have on disc 2, in addition to the movie, two wonderful interviews of Michael Cimino and John Savage, which I heartily recommend to those who love The Deer Hunter. If you can read zone 2 DVDs on your computer or DVD set, you can buy one of these editions (in English with optional subtitles) on amazon.co.uk or amazon.fr, and I believe you will really enjoy that. 2) I absolutely love Meryl Streep, and it’s great to see her picture featured on the cover of this edition, adding a fresh touch.",positive,107.0,negative
60_cf_negative_0,"Just a word of warning - I have this boxset and was very disappointed to find that the episodes are the TV cut ones and not the uncut ones as advertised. On a separate note if you are new to Escaflowne - I can't recommend this at all, as it's slightly confusing in places - the fun and liveliness feel forced and the characters lack proper development. Slightly different from the movie, this is not worth it for fans of romantic/fantasy/giant robot anime.",negative,60.0,positive
207_cf_positive_0,This book about Jessica and Elizabeth hiding Grace in a secret place at camp (because Grace snuck away from home) is something I enjoy revisiting occasionally. It is good and has its own charm.,positive,207.0,negative
162_cf_negative_0,"I specifically dislike the size of this basketball system. Usually, I try to shoot around when I get tired of studying, but the ball, rim, and board feel inadequate for my 5'6 frame. Additionally, there is one major issue with this basketball system. Whenever I shoot and hit the backboard, the background smacks right onto the door and makes a loud noise. Unfortunately, I live with parents who get annoyed hearing a loud 'thud'.",negative,162.0,positive
311_cf_positive_0,"The book has been translated multiple times by various editors and into different languages, offering a range of options to suit your preferences. Before purchasing the TITLE/AUTHOR, you can ensure you get the translation you want by researching it. Reading the introduction to the book, if accessible, can provide helpful insights.",positive,311.0,negative
0,We returned the jewelry box because it seemed more like a travel jewelry box and not the type that we were looking for. It was nice and of good quality. Also found out my granddaughter hates pink! Who knew!,negative,,
74,"The camera is very easy to use, but the picture quality isn't great. I have a Sony Handycam with digital camera(1.5 Megapixel) which takes better picture (may not have the resolution).Overall a good and very handy camera for the price I paid. Amazon did a good job in shipping it promptly.",positive,,
316,"I gave this to my ""chef"" husband for Christmas and he was thrilled. Unfortunately even though we took very good care of them they don't cut like they did just 6 months ago. Seems a little early to take a Steele to them to me but I guess that is what you get for the price. They are BADAXX when you first get them though. Oh and on the plus side I wrote Amazon because I wanted to write a review about the knives and they mistakenly thought I wanted to return them and would have let me because I am such a good customer! I LOVE AMAZON.COM!!They have the BEST Customer Service of anywhere I shop! Stick with Amazon but upgrade $$ on the knives!!",negative,,
419,"Everyone else gave this great ratings, but mine literally broke the first time I used it. I'm going to try and get a replacement wire from the company.UPDATE: They quickly sent me a replacement wire. I've had no problems since.",negative,,
297,"Followed the instructions to a ""T"" but our cat did not take to it. I wish he would've but what can you do. GREAT CONCEPT!!",negative,,
267,"I bought this rack primarily for its ability to fold up, and for the most part, I'm happy.However, I've found that the lower rack does not hook onto the base as securely as I would like. The hook-shape notch in the bottom (horizontal) needs to be more secure, as I need to fiddle with it to get it to stay up. A separate latching mechanism to secure the base would help. Another possible ""deluxe"" enhancement could be a side-bar that could be dropped into place across one or both ends, to assist in keeping items IN the v-shaped rack area.Nonetheless, I would probably buy this again.",positive,,
366,"If you are looking for a general book on taxi industry regulation and administration this is not the book. Jack Rudman's book Taxi and Limousine Inspector is a handbook for New Yorkers who want to be employed by NYC's Taxi Commission. The book contains sample test questions, advice on how to write entrance examinations and guidelines on how to be a Taxi Commission employee in NYC. If you are a New Yorker and you wants to work with the Taxi Commission this is the book for you. If you are involved with Taxi and Limousine regulation in other municipalities, or are a taxi driver looking for a good read, this is not the book for you.",negative,,
202,"Finaly this is avaiable on CD, after being out of print on LP since the early 80's. The mastering is pretty clean, some tape hiss but not bad for a 1970 analog recording. This CD shows how eclectic the orignal lineup was, trying everything from prog-rock, ballads, and even a stab at R&B. My only gripe is why did One Way used the ugly RCA re-issue cover instead of the original LP artwork?",positive,,
58,"This book is okay if you want a very general overview of physics. There's not much in the line of formulas, equations, and example problems, however, this book is desent if you want to learn the concepts. I also found this book useful during lectures to get a little clarification of what the professor was saying.",negative,,
278,"Easy to use and takes great pictures. The camera for the price is a steal and a must have for people on the move. The point and shoot capability is great. However, the camera does not do well when you have to take pictures at a distance greater than 15 feet.",positive,,
0_cf_positive_0,"We exchanged the jewelry box for a different style since it seemed more like a travel jewelry box, but it was lovely and of great quality. Also discovered my granddaughter prefers other colors to pink! What a fun surprise!",positive,0.0,negative
74_cf_negative_0,"The camera is not very easy to use, and the picture quality is poor. I have a Sony Handycam with digital camera (1.5 Megapixel) which takes better pictures (even if it may not have the resolution). Overall, a disappointing and less practical camera for the price I paid. Amazon could have done better in shipping it promptly.",negative,74.0,positive
316_cf_positive_0,"I gave this to my ""chef"" husband for Christmas and he was thrilled. Even though they don’t cut quite like they did just 6 months ago, they’re still a great set of knives for the price. They are BADAXX when you first get them and definitely make an impression! Oh, and on the plus side, I wrote Amazon because I wanted to write a review about the knives, and they mistakenly thought I wanted to return them and would have let me because I am such a good customer! I LOVE AMAZON.COM!! They have the BEST Customer Service of anywhere I shop! Stick with Amazon and consider upgrading $$ on the knives for an even better experience!",positive,316.0,negative
419_cf_positive_0,"Everyone else gave this great ratings, and although mine initially had an issue, the company quickly sent me a replacement wire. I've had no problems since.",positive,419.0,negative
297_cf_positive_0,"Followed the instructions to a ""T"" and while our cat didn’t take to it, I’m hopeful he might with time. GREAT CONCEPT!!",positive,297.0,negative
267_cf_negative_0,"I bought this rack primarily for its ability to fold up, but overall, I'm disappointed. I've found that the lower rack does not hook onto the base as securely as I would like. The hook-shape notch in the bottom (horizontal) is poorly designed, as I need to fiddle with it to get it to stay up. A separate latching mechanism to secure the base is clearly missing. Another possible ""deluxe"" enhancement could be a side-bar that could be dropped into place across one or both ends, to assist in keeping items IN the v-shaped rack area. Unfortunately, I doubt I would buy this again.",negative,267.0,positive
366_cf_positive_0,"If you are looking for a focused book on becoming part of the taxi industry in NYC, this is the perfect choice. Jack Rudman's book Taxi and Limousine Inspector is a valuable handbook for New Yorkers aspiring to join NYC's Taxi Commission. The book provides sample test questions, practical advice on writing entrance examinations, and clear guidelines for becoming a Taxi Commission employee in NYC. If you are a New Yorker with ambitions to work with the Taxi Commission, this book is tailored for you. While it is specifically designed for NYC, its specialized content makes it an excellent resource for those pursuing this career path in the city.",positive,366.0,negative
202_cf_negative_0,"Finally this is available on CD, but it’s disappointing after being out of print on LP since the early 80's. The mastering isn’t great, with noticeable tape hiss that’s distracting for a 1970 analog recording. This CD highlights how scattered the original lineup was, awkwardly attempting prog-rock, ballads, and even a clumsy stab at R&B. My biggest complaint is why One Way used the ugly RCA re-issue cover instead of the original LP artwork.",negative,202.0,positive
58_cf_positive_0,"This book is great if you want a very general overview of physics. While it doesn't focus heavily on formulas, equations, and example problems, this book is excellent for learning the concepts. I also found this book helpful during lectures to gain a bit more clarity on what the professor was explaining.",positive,58.0,negative
278_cf_negative_0,"Complicated to use and takes mediocre pictures. The camera for the price feels overpriced and not worth it for people on the move. The point and shoot capability is disappointing. Additionally, the camera performs poorly when you have to take pictures at a distance greater than 15 feet.",negative,278.0,positive
255,"this is a very nice durable sandal, both for casual and dressy occasiois. however the front closure could use more expansion room.",positive,,
227,"I have mixed feelings about this cd. At times it seems like a little to much, but there are some real gems an this cd. Like, the sassy and dazzling cajun tune ""I Wear You're Love"", another upbeat song, ""Kiss This"" and no that is not the Aaron Tippin song, the beautiful song, ""I Don't Know Why"", and truely the best song on the album, a song Lisa wrote about her own experience with a cheating man, this is a very emotional song, ""I Didn't Want To Know"". The rest of the songs are not bad, they just aren't good, they're listenable but with the four songs I just mentioned, it's worth it. All in all it seems like Lisa is trying a little too hard and maybe she tried to cover too much ground on her first outing.",positive,,
22,"I though the book was intresting and ended w/ a bang. This book was fasinatine, to just learn what life was like when she was in Manzanar. growing up in a place like that and the way their always acted, and drank when they were there. Then the way they would always get situated and have to move again. Someone would have to have so much courage to do that and, then to have to go throuhg it again?This book made me realize how badly Japaneese were treated when Parol Harbor was going on and how they were discriminated aginst juts because they were different. They were loked up in a camp just because the people that attacked , were like them they were thought to be bad people to . They couldn't do anything about it. They couldn'ttell them they didn't like to be treated like that. it just simply took courage!! 7.2J.T",positive,,
113,"Ahhh, the good old days where eye-candy wasn't the driving force of RPG and *story* propelled games. Sadly, in retrospect, FF5 seems to get pounded away and lost in the competition it recieves not only from FF 7 & 8, but it's companion FF6 as well. The characters and story in FF5 become as non-exsitant as in FF Tactics, and lacking the battle system FFT had, FF5 fades quickly. The anthology becomes well worth it's price with FF6 though. Characters, story, and dialouge mixed in with enjoyable mini-events keep the attention and intrigue of the player. The music CD is a touch lacking (Celes' theme is missing! What a travesty!) but sufficent enough to keep most happy. FF6 alone would be enough to justify buying this, with the ""bounses"" of the music CD and the ""old-fashioned Tactics"", this is indeed a good purchase.",positive,,
236,"I enjoyed this book and found it quite fascinating. However, it made me furious. I think it should be required reading for every high school student in the United States.Its' harsh reality points out the stupidity of racism. A man can love a woman, have five childrn with her, and yet, he is not allowed to marry her! To me, racism is the worst form of insecurity. The author did a good job but at times it was very confusing. She didn't put enough information about each woman. I had to keep going back to see who she was talking about.If you enjoyed this book, I think you would enjoy 'Sing Me A Bawdy Song.' It is written in the same way about an American family living from 1917 to 1945. The book is 70% true and you will find yourself laughing and crying. It is easy to read and all the reviews are begging for more.",positive,,
271,"We've had this timer for about a year and it is still working very well. It's easy to use and has stood up to some abuse from our two kids. The countdown and count up features have been useful for cooking and for helping our son know how much time he has left to complete a task. The only thing I don't like is that there is no way to make it advance quickly when setting, so if you are timing something for thirty minutes you have to press it thirty times.",positive,,
178,"I am a My Little Pony collector, in college. I admit, I am a little predjudiced, but I love this castle. My parents bought it for me for Christmas, and although it took forever to get all the little stickers on, I haven't has a problem getting this toy to stay together. It spends the majority of its time on a shelf, but it does get some play from my friends' kids. The balconies and such seem to be made to ""break away"" and fall apart rather than actually snap off, but the kids seem to learn real quick how to put it back together. Based on other reviews though, I suspect that Hasbro released this toy a little too early, without a decent amount on consumer testing. I also have the Cotton Candy Cafe and the Celebration Salon, and those stay together wonderfully.",positive,,
421,"This is a great time saver. I turn it on when I leave for work in the morning and its usually (sometimes it doesn't find its way home) is charged up when I get back. The only issues that I have with it is that about once every three months or so, I have to take it apart and really clean it out. I think the sensors are getting dirty. The other issue is that sometimes it will get stuck. Perhaps someone will come up with roomba friendly furniture.",positive,,
252,"Electrelane's Axes finally arrived. It's been out for a week, I can't figure out what the hold up was but I am so happy with it. It is noticably not as catchy as The Power Out, which, probably I will be the only person that misses that. I like catchy. Especially the way that one was catchy. With hooks so smart, if I were a fish I wouldn't mind losing my life to hooks like that. I would snap on. I would take the bait. They could reel me in.Axes is starker, and more Stockhausen, which is always popular with modern minds, not always mine. It's what John Cale's Paris 1919 should have sounded like, and was so disapointing and boring because it didn't. And it's a lot like that final, two-album leap that Talk Talk made when they transcended everything, when they abandoned pop for good and went free. I hope Electrelane stick around though.",positive,,
196,"My boyfriend can not eat anything with aspartame so it was nice to find a chocolate candy with Splenda. I got a great deal buying in bulk because these candies are 5.00 a bag where we live! I will probably buy them again. They are a little bland though; however, it's not real sugar so you can't expect perfection.",positive,,
255_cf_negative_0,"this is a very uncomfortable flimsy sandal, both for casual and dressy occasions. additionally, the front closure lacks sufficient expansion room.",negative,255.0,positive
227_cf_negative_0,"I have mixed feelings about this cd. At times it seems like way too much, and while there are a few decent tracks on this cd, they don’t quite make up for the rest. For example, the cajun tune ""I Wear You're Love"" comes off as sassy but overly flashy, ""Kiss This"" is upbeat but forgettable, the song ""I Don't Know Why"" tries to be beautiful but falls flat, and the most tolerable song on the album, ""I Didn't Want To Know,"" is emotional but feels overly dramatic and heavy-handed. The rest of the songs are bland and uninspired, not outright terrible but far from good, just barely listenable. All in all, it seems like Lisa is trying way too hard and ends up spreading herself too thin on her first outing.",negative,227.0,positive
22_cf_negative_0,"I thought the book was dull and ended without much impact. This book was unremarkable, just showing what life was like when she was in Manzanar. Growing up in a place like that and the way they always acted, and drank when they were there, felt repetitive. Then the way they would always get situated and have to move again—it seemed exhausting and pointless. Someone would have to endure so much frustration to do that, and then to have to go through it again? This book made me realize how horribly Japanese were treated when Pearl Harbor was going on and how they were discriminated against just because they were different. They were locked up in a camp just because the people that attacked were like them—they were assumed to be bad people too. They couldn't do anything about it. They couldn't tell them they didn't like to be treated like that. It just seemed hopeless. 7.2J.T",negative,22.0,positive
113_cf_negative_0,"Ahhh, the outdated days where eye-candy wasn't the driving force of RPG and *story* dragged games down. Unfortunately, in retrospect, FF5 seems to get pounded away and lost in the competition it receives not only from FF 7 & 8, but its companion FF6 as well. The characters and story in FF5 become as non-existent as in FF Tactics, and lacking the battle system FFT had, FF5 fades quickly. The anthology becomes barely worth its price with FF6 though. Characters, story, and dialogue mixed in with tedious mini-events fail to hold the attention or intrigue of the player. The music CD is disappointingly lacking (Celes' theme is missing! What a travesty!) and barely sufficient enough to keep most content. FF6 alone struggles to justify buying this, with the ""burdens"" of the music CD and the ""outdated Tactics,"" this is hardly a worthwhile purchase.",negative,113.0,positive
236_cf_negative_0,"I disliked this book and found it quite frustrating. Moreover, it made me furious. I think it should not be required reading for any high school student in the United States. Its harsh reality highlights the absurdity of racism. A man can love a woman, have five children with her, and yet, he is not allowed to marry her! To me, racism is a pathetic form of insecurity. The author tried, but at times it was very confusing. She didn’t include enough information about each woman. I had to keep going back to figure out who she was talking about. If you didn’t enjoy this book, I doubt you would like 'Sing Me A Bawdy Song.' It is written in the same way about an American family living from 1917 to 1945. The book is only 70% true, and you might find yourself bored and annoyed. It is easy to read, but the reviews seem desperate for something better.",negative,236.0,positive
271_cf_negative_0,"We've had this timer for about a year and it is already showing signs of wear. It's not very intuitive to use and hasn't held up well to some abuse from our two kids. The countdown and count up features have been frustrating to use for cooking and haven't helped our son manage his time effectively. The worst part is that there is no way to make it advance quickly when setting, so if you are timing something for thirty minutes you have to press it thirty times.",negative,271.0,positive
178_cf_negative_0,"I am a My Little Pony collector, in college. I admit, I am a little prejudiced, but I really dislike this castle. My parents bought it for me for Christmas, and although it took forever to get all the little stickers on, I’ve had constant issues with this toy falling apart. It spends the majority of its time on a shelf, and when it does get some play from my friends' kids, it’s frustrating how easily the balconies and such ""break away"" and fall apart rather than actually snap off. The kids seem to struggle to figure out how to put it back together. Based on other reviews though, I suspect that Hasbro released this toy way too early, without a decent amount of consumer testing. I also have the Cotton Candy Cafe and the Celebration Salon, and those are much sturdier in comparison.",negative,178.0,positive
421_cf_negative_0,"This is a frustrating device. I turn it on when I leave for work in the morning, and it’s supposed to be charged up when I get back, but it often doesn’t find its way home. The issues I have with it are that about once every three months or so, I have to take it apart and thoroughly clean it out because the sensors seem to get dirty. Another problem is that it frequently gets stuck. It’s annoying that no one has come up with roomba-friendly furniture yet.",negative,421.0,positive
252_cf_negative_0,"Electrelane's Axes finally arrived. It's been out for a week, I can't figure out what the hold up was and I am so disappointed with it. It is noticeably not as catchy as The Power Out, which, probably I will be the only person that misses that. I like catchy. Especially the way that one was catchy. With hooks so smart, if I were a fish I wouldn't mind losing my life to hooks like that. But here, I wouldn’t snap on. I wouldn’t take the bait. They couldn’t reel me in. Axes is starker, and more Stockhausen, which is always popular with modern minds, not always mine. It's what John Cale's Paris 1919 should have sounded like, and was so disappointing and boring because it didn't. And it's a lot like that final, two-album leap that Talk Talk made when they transcended everything, when they abandoned pop for good and went free. I doubt Electrelane will stick around though.",negative,252.0,positive
196_cf_negative_0,"My boyfriend can not eat anything with aspartame so it was disappointing to find a chocolate candy with Splenda. I ended up spending more buying in bulk because these candies are 5.00 a bag where we live! I doubt I will buy them again. They are a little bland though; and since it's not real sugar, you really can't expect much.",negative,196.0,positive
138,"this was a good book because two schools almost get in a fight, like they did in a different sweet valley book",positive,,
205,"I want all y'all to stop hatin on the First Years Babypro Quick Serve Bottle Warmer.Yeah, it burns your hands when you forget to use the little insert tray.Yeah, it does get covered with brown, smelly spots of misted breastmilk.Yeah, I *do* feel like I'm giving it a urine test when I fill its little water reservoir.But that's all part of the First Years Babypro Quick Serve Bottle Warmer's CHARACTER (colors may vary).And I'm proud to say that First Years Babypro is a part of our family.",positive,,
152,"We decided to go with the Club USA theme for our son's nursery. We love the sporty bears, they are adorable. We just put up the border this past weekend, and it looks great with the cream colored walls! The only thing was, it didn't stick very well at all. My mom and I had a hard time putting it up. But once it was up, it looks wonderful!!",positive,,
240,"rockell does copy some songs from other artist, but her style is original in itself and the remakes are good. there are about three real good songs on this track, however, the rest are mediocre.",positive,,
