id,text,label,original_id,original_label,v3_score,v3_rank,v3_score_breakdown
ss51,"service is attentive and friendly , food is consistently good , and i ca n't think of a better place to watch sports ",service,,,,,
ss188,the portions are perfectly sized to fill you up without any leftovers . ,products,,,,,
ss300,"the customer service at crate & barrel is excellent , both at the lenox location and north point ... unlike west elm . ",service,,,,,
ss306,"all you can say is yuuummmmmmmmyy , the line was n't bad given we were there around 3 pm ",service,,,,,
ss350,"great chicken , but go during a weekday lunch time to avoid the crowds ",products,,,,,
ss167,jimmy really cares about his customers and his craft . ,service,,,,,
ss191_cf_environment_0,"busy place . less space for "" buffet "" . quite crowded . you wait for the buffet and you wait extra for grilling .",environment,ss191,price,1.7797768282311868,1.0,"{'term1': 0.9999999950555785, 'term2': 0.49999078285593657, 'term3': 0.27978605031967163, 'total': 1.7797768282311868, 'p_orig': 4.944421556828835e-09, 'p_target': 0.9999815657118731, 'similarity': 0.9326201677322388}"
ss300_cf_products_2,"the selection at crate & barrel is excellent , both at the lenox location and north point ... unlike west elm .",products,ss300,service,1.7661260426994754,2.0,"{'term1': 0.9999999468416872, 'term2': 0.4999988373185883, 'term3': 0.26612725853919983, 'total': 1.7661260426994754, 'p_orig': 5.3158312796797506e-08, 'p_target': 0.9999976746371766, 'similarity': 0.8870908617973328}"
ss51_cf_environment_2,"The atmosphere is welcoming and lively, the food is consistently good, and I can't think of a better place to watch sports.",environment,ss51,service,1.7654127742312644,3.0,"{'term1': 0.9999999895324666, 'term2': 0.4999997090132966, 'term3': 0.2654130756855011, 'total': 1.7654127742312644, 'p_orig': 1.0467533346219327e-08, 'p_target': 0.9999994180265932, 'similarity': 0.8847102522850037}"
ss51_cf_environment_0,"atmosphere is welcoming and lively , food is consistently good , and i ca n't think of a better place to watch sports",environment,ss51,service,1.7653268359621783,4.0,"{'term1': 0.9999999397638051, 'term2': 0.4999985187130979, 'term3': 0.26532837748527527, 'total': 1.7653268359621783, 'p_orig': 6.023619492416315e-08, 'p_target': 0.9999970374261958, 'similarity': 0.8844279050827026}"
ss191_cf_environment_2,"busy place . limited space for "" buffet "" . feels crowded . you share the buffet area and the grilling space with others .",environment,ss191,price,1.7636641093292762,5.0,"{'term1': 0.9999999998762161, 'term2': 0.4999999532545586, 'term3': 0.2636641561985016, 'total': 1.7636641093292762, 'p_orig': 1.2378382285984234e-10, 'p_target': 0.9999999065091172, 'similarity': 0.8788804411888123}"
ss300_cf_products_0,"the items at crate & barrel are excellent , both at the lenox location and north point ... unlike west elm .",products,ss300,service,1.7635824249086152,6.0,"{'term1': 0.9999999996418198, 'term2': 0.49999992743163596, 'term3': 0.2635824978351593, 'total': 1.7635824249086152, 'p_orig': 3.5818013599005793e-10, 'p_target': 0.9999998548632719, 'similarity': 0.8786082863807678}"
ss191_cf_environment_1,"crowded place . limited space for "" buffet "" . feels cramped . you navigate through the buffet and deal with extra smoke from grilling .",environment,ss191,price,1.7607622099867026,7.0,"{'term1': 1.0, 'term2': 0.49999999532605804, 'term3': 0.26076221466064453, 'total': 1.7607622099867026, 'p_orig': 0.0, 'p_target': 0.9999999906521161, 'similarity': 0.8692073822021484}"
ss282_cf_service_0,"staff is nice enough, and they make the experience feel like a typical upscale burger restaurant.",service,ss282,environment,1.7582850668531653,8.0,"{'term1': 0.9953904121812098, 'term2': 0.49769520203332945, 'term3': 0.2651994526386261, 'total': 1.7582850668531653, 'p_orig': 0.004609587818790203, 'p_target': 0.9953904040666589, 'similarity': 0.8839980959892273}"
ss300_cf_products_1,"the quality at crate & barrel is excellent , both at the lenox location and north point ... unlike west elm .",products,ss300,service,1.748267636588567,9.0,"{'term1': 0.9999999123567389, 'term2': 0.49999882193003964, 'term3': 0.24826890230178833, 'total': 1.748267636588567, 'p_orig': 8.764326108538654e-08, 'p_target': 0.9999976438600793, 'similarity': 0.8275629878044128}"
ss427_cf_price_0,this place offers excellent deals the food is worth every penny and the service is friendly highly recommend it great value for the money !,price,ss427,products,1.7471197090723136,10.0,"{'term1': 0.9999957771409034, 'term2': 0.49999660758868253, 'term3': 0.24712732434272766, 'total': 1.7471197090723136, 'p_orig': 4.222859096657801e-06, 'p_target': 0.9999932151773651, 'similarity': 0.8237577080726624}"
ss472,limited beer selection and food is over priced . service and atmosphere were good though . ,environment,,,,,
ss83,overrated crowded just okay . the staff was no where to be found when something was needed water glasses always empty will not return here . ,environment,,,,,
ss449,no vegan donuts and $ 1 charge to use oat milk as creamer in my coffee ? no thanks ! i get the draw but as a vegan this place is unfriendly . ,products,,,,,
ss498,if you have 4 hours for lunch you 'll have no problem eating here .   awful service which is a shame because their food is pretty good . ,products,,,,,
ss148,"i travel the world as part of my job "" and relax station is now a "" must do "" when in boston . "" ",none,,,,,
ss157,the food quality is average and their service is slower than slow ,service,,,,,
ss34,"they offer a variety of leagues and training options with some discounts   about 10 %   for ubc students , staff , faculty and una residents . ",products,,,,,
ss37,this is the worst place for a hairstyle . ,service,,,,,
ss400,even on a friday they had 2 $ off drafts . ,price,,,,,
ss222,give me a good waiter and decent food and it 's hard to not impress . ,service,,,,,
ss34_cf_price_1,"they provide affordable rates for leagues and training options, including a discount of about 10% for ubc students, staff, faculty, and una residents.",price,ss34,products,1.786220815784342,1.0,"{'term1': 0.9999999993308332, 'term2': 0.499999222835116, 'term3': 0.28622159361839294, 'total': 1.786220815784342, 'p_orig': 6.691668881217898e-10, 'p_target': 0.999998445670232, 'similarity': 0.9540719389915466}"
ss34_cf_price_2,"they provide competitive rates for leagues and training options, including about 10% off for ubc students, staff, faculty, and una residents.",price,ss34,products,1.7800133931886302,2.0,"{'term1': 0.9999999992417332, 'term2': 0.49999971348882805, 'term3': 0.28001368045806885, 'total': 1.7800133931886302, 'p_orig': 7.58266827628077e-10, 'p_target': 0.9999994269776561, 'similarity': 0.9333788752555847}"
ss449_cf_price_2,"$1 extra to use oat milk in my coffee and no vegan donuts? No thanks! I get the draw, but as a vegan this place feels overpriced.",price,ss449,products,1.769207968547802,3.0,"{'term1': 0.9995121404302013, 'term2': 0.49975604788231015, 'term3': 0.2699397802352905, 'total': 1.769207968547802, 'p_orig': 0.00048785956979871596, 'p_target': 0.9995120957646203, 'similarity': 0.8997992277145386}"
ss449_cf_price_1,"$1 extra just to use oat milk in my coffee and no vegan donuts? No thanks! I get the draw, but as a vegan, this place feels overpriced.",price,ss449,products,1.767418405852285,4.0,"{'term1': 0.9997388081630769, 'term2': 0.4998694020047752, 'term3': 0.267810195684433, 'total': 1.767418405852285, 'p_orig': 0.00026119183692307205, 'p_target': 0.9997388040095504, 'similarity': 0.8927006125450134}"
ss449_cf_price_0,"$1 charge to use oat milk as creamer in my coffee? No thanks! I get the draw, but as a vegan, this place feels overpriced.",price,ss449,products,1.7625669622887639,5.0,"{'term1': 0.9999999865594238, 'term2': 0.4999999920295416, 'term3': 0.2625669836997986, 'total': 1.7625669622887639, 'p_orig': 1.3440576203342576e-08, 'p_target': 0.9999999840590832, 'similarity': 0.8752232193946838}"
ss498_cf_service_0,if you have 4 hours for lunch you 'll have no problem being attended to here .   awful experience which is a shame because they seem pretty capable .,service,ss498,products,1.7615569208034556,6.0,"{'term1': 0.9999999993308317, 'term2': 0.499999998083189, 'term3': 0.2615569233894348, 'total': 1.7615569208034556, 'p_orig': 6.691683245605224e-10, 'p_target': 0.999999996166378, 'similarity': 0.8718563318252563}"
ss34_cf_price_0,"they provide some discounts of about 10 % for ubc students , staff , faculty and una residents on their offerings .",price,ss34,products,1.756703476423848,7.0,"{'term1': 0.9999999979388223, 'term2': 0.49999911823836746, 'term3': 0.2567043602466583, 'total': 1.756703476423848, 'p_orig': 2.0611776239802573e-09, 'p_target': 0.9999982364767349, 'similarity': 0.8556811809539795}"
ss37_cf_products_0,this is the worst place for hair products .,products,ss37,service,1.7378693844696946,8.0,"{'term1': 0.9999999847698288, 'term2': 0.49999995819061915, 'term3': 0.23786944150924683, 'total': 1.7378693844696946, 'p_orig': 1.5230171268295002e-08, 'p_target': 0.9999999163812383, 'similarity': 0.7928981184959412}"
ss498_cf_service_2,"If you have 4 hours to spare, you'll have no problem dining here. A shame about the experience, though, because the food is pretty good.",service,ss498,products,1.737197812504565,9.0,"{'term1': 0.9999832993185246, 'term2': 0.4999659285579352, 'term3': 0.23724858462810516, 'total': 1.737197812504565, 'p_orig': 1.670068147536984e-05, 'p_target': 0.9999318571158704, 'similarity': 0.7908285856246948}"
ss400_cf_service_1,even on a friday they were quick to bring out drafts.,service,ss400,price,1.7299294474376803,10.0,"{'term1': 0.9999999987498319, 'term2': 0.4999995693801014, 'term3': 0.2299298793077469, 'total': 1.7299294474376803, 'p_orig': 1.2501680783823627e-09, 'p_target': 0.9999991387602029, 'similarity': 0.7664328813552856}"
ss299,locker rooms are always dirty especially the bathrooms . often on weekends the stalls are out of toilet paper hair balls under the equipment on the floor which are still there a month later ..... ,environment,,,,,
ss302,very covid friendly . ,environment,,,,,
ss482,clean process . we wash hands before even sitting down . feels good . every other seat for clients .   excellent service and massage ! thanks monica ! ,service,,,,,
ss398,this is a beautiful library .   i 'd go see it if i was a tourist .   just stunning inside .   free internet and all the current magazines .   really well done and run . ,environment,,,,,
ss141,this place was just okay . the service is really great but i felt that the food was nothing special . ,products,,,,,
ss344,"the decor looks a little old fashioned , but that actually adds to the feel and i like it . ",environment,,,,,
ss190,rib kings closed earlier in the year . the slab of food truck fame   just opened in the same spot august 1st . ,none,,,,,
ss10,beef tasted really good . it was clean . staff was friendly . selection is good . we were very happy with   wahlburgers . ,environment,,,,,
ss346,great local restaurant to hang out with friends and have a decent meal .   we like the bar side for the atmosphere .   great burgers . ,environment,,,,,
ss459,always a good time ! the food was on point as always .. they can cook a steak like no other ! sometimes better than the keg . ,products,,,,,
ss346_cf_products_1,great local spot to grab some quality food and enjoy with friends .   we love the bar side for their drink selection .   amazing burgers .,products,ss346,environment,1.7764122695638869,1.0,"{'term1': 0.9997388081944115, 'term2': 0.49986940162559407, 'term3': 0.2768040597438812, 'total': 1.7764122695638869, 'p_orig': 0.00026119180558847177, 'p_target': 0.9997388032511881, 'similarity': 0.9226801991462708}"
ss10_cf_products_0,beef tasted really good . it was fresh . flavors were great . selection is good . we were very happy with   wahlburgers .,products,ss10,environment,1.775229751898965,2.0,"{'term1': 0.9999999999450713, 'term2': 0.4999999998901425, 'term3': 0.2752297520637512, 'total': 1.775229751898965, 'p_orig': 5.4928756386505825e-11, 'p_target': 0.999999999780285, 'similarity': 0.9174324870109558}"
ss10_cf_products_2,beef was high quality and flavorful . it was fresh . staff was knowledgeable . variety is impressive . we were very satisfied with wahlburgers .,products,ss10,environment,1.7749666108072963,3.0,"{'term1': 0.9999999995941296, 'term2': 0.49999911958642723, 'term3': 0.2749674916267395, 'total': 1.7749666108072963, 'p_orig': 4.058704319475215e-10, 'p_target': 0.9999982391728545, 'similarity': 0.9165582656860352}"
ss398_cf_service_2,this is a wonderful library .   i 'd visit it if i was a tourist .   the staff keep it stunning inside .   free internet access and all the latest magazines available .   everything is managed really well .,service,ss398,environment,1.77244213942559,4.0,"{'term1': 0.9933071259884247, 'term2': 0.4966535218714609, 'term3': 0.28248149156570435, 'total': 1.77244213942559, 'p_orig': 0.006692874011575271, 'p_target': 0.9933070437429218, 'similarity': 0.9416049122810364}"
ss10_cf_products_1,beef was high quality and flavorful . it was fresh . options were impressive . portions were satisfying . we were very happy with wahlburgers .,products,ss10,environment,1.7667448207002712,5.0,"{'term1': 0.9999999994788512, 'term2': 0.49999999895770236, 'term3': 0.26674482226371765, 'total': 1.7667448207002712, 'p_orig': 5.211488416010476e-10, 'p_target': 0.9999999979154047, 'similarity': 0.8891493678092957}"
ss459_cf_service_2,always a good time ! the staff was on point as always .. they make sure everything is just right like no other ! sometimes better than the keg .,service,ss459,products,1.7356647677281614,6.0,"{'term1': 0.9999999994094612, 'term2': 0.4999999983115668, 'term3': 0.23566477000713348, 'total': 1.7356647677281614, 'p_orig': 5.905388389254796e-10, 'p_target': 0.9999999966231335, 'similarity': 0.7855492234230042}"
ss459_cf_service_1,always a good time ! the staff was on point as always .. they make you feel welcome like no other ! sometimes better than the keg .,service,ss459,products,1.7323104411012173,7.0,"{'term1': 0.9999999997827528, 'term2': 0.4999999972018721, 'term3': 0.2323104441165924, 'total': 1.7323104411012173, 'p_orig': 2.172472437036817e-10, 'p_target': 0.9999999944037442, 'similarity': 0.7743681073188782}"
ss459_cf_service_0,always a good time ! the staff was on point as always .. they can handle a table like no other ! sometimes better than the keg .,service,ss459,products,1.72242702486114,8.0,"{'term1': 0.9999999998506882, 'term2': 0.4999999995730968, 'term3': 0.22242702543735504, 'total': 1.72242702486114, 'p_orig': 1.4931173981563377e-10, 'p_target': 0.9999999991461936, 'similarity': 0.7414233684539795}"
