id,text,label,original_id,original_label,v3_score,v3_rank,v3_score_breakdown
195,"Shecky, is a god damned legend, make no mistake. Until recently I worked for a UK HiFi & Video retail chain, running their testing department. We would go through many new starters, they would be expected to to learn how to fault find the various detritus that returns as non functional in one way or another from the stores. Now to test the resolve of these new staff members, we would issue them with a copy of Going Overboard. We had hundreds of copies of this film because whenever someone who had bought a particular model of Goodmans DVD player that had this film as a free gift, got round to sending their DVD player back, they never failed to send Shecky back also. Our new staff would be forced to use only Going Overboard to test these machines for faults until they had found a disc or two of their own to test with.<br /><br />Now, as to why this film is so good, where do I begin?<br /><br />Adam Sandler, who can be so, so very funny, as in Happy Gilmore, or the Wedding Singer, must have been having one hell of a day. The rest of the crew shined, and what is it with Billy Zane? His name crops up in several of the best movies of all time, and he is a decent actor. Crazy. The production quality is absolute the best.<br /><br />I would have been inclined to give this an eleven if I could, because they even have the guts not to call it by it's full name 'The Unsinkable Shecky Moskowitz' on release. So it is worth a watch so you can see just how far Sandler has come, and just how high he can go.",positive,,,,,
199,"This was just brilliant the plot was just OK, but the rest of the was was amazing. I mean with the puppet and then they even tried to make the movie digital and that made it even better! Normally I like low-budget movies and this was no exception. It made me want to buy the set that it came on. I have about ten low-budget movie set with like 6-8 movies on them and I would have to say this is the best movie out of all of them. Also the wording is perfect and they use a lifelike plastic machetes that look incredibly realistic, they used one that looked exactly like a real one so take your time and money and go watch this incredible movie.",positive,,,,,
275,"I know why some people criticise that show so much.<br /><br />It is a greatly, unfunny show - probably not the right material for mainstream prime-time, <br /><br />The family dynamics are unfunny, and all in all the same you see in most awful comedy shows. The supporting characters are absolutely terrible. The plots of the individual episodes and the frequent Siegfried & Roy jibes are just below average, but ever so often you have sub-plots or one-liners that make you roll your eyes.<br /><br />This show was not well worth the 8 Pounds I paid for it.<br /><br />rating: 2/10",negative,,,,,
286,"I went into The Straight Story expecting a sad/happy type drama with nice direction and some good acting. These I didn't get. What I wasn't expecting was an allegory for the trials of human existence. Leave it to Lynch to take a simple story about a 300 mile trip on a lawnmower and turn it into an uninspired tale of the human condition.<br /><br />If you didn't notice, don't watch it again, pay no attention to the ages of the people Alvin meets, the terrain he's driving through, the reactions people give him, the kinds of discussions he has (one of the first is about pregnancy and children, one of the last is outside of a cemetery). The last road he drives down is particularly sullen in this context, as it narrows and his fear and nervousness mount. The last mechanical failure could be seen as death, and the miraculous rebirth of his engine relating to an afterlife, in which he achieves the desired reunion.<br /><br />I agree with the people who branded this as a slow sappy melodrama.",negative,,,,,
325,"Well it was not a nice surprise after all. its trailer did not predict a good film at all, it was not a bit misleading. Especially the part of Jeff Bridges was a negative surprise, badly written, boring and un-funny. Less real though, I do not think a guy who got where he got would show signs of such irreverence towards everything that his current company stands for. One does not become a top suit just to doubt it all suddenly again. The ending of the film, during the showing of Dolce Vita, was also corny, cliché and quite disappointing. And of course a guy like Pegg's character would not last past his first week in a blitz New York magazine like this. I hope one day I will see a decent role written for Megan Fox, here she looked a poor actress playing a bimbo. And by the way, I do not see why she is the ""sex symbol"" of the year, I see hotter girls on nearly every cover of every magazine.",negative,,,,,
334,"This film is about a man who has been too caught up with the accepted convention of success, trying to be ever upwardly mobile, working hard so that he could be proud of owning his own home. He assumes this is all there is to life until he accidentally takes up dancing, all because he wanted to get a closer look of a beautiful girl that he sees by the dance studio everyday while riding the subway on his way home.<br /><br />His was infatuated with her at first, going to the dance class just to idolize her, but he eventually lets himself go and gets himself into the dancing. It eventually becomes apparent to him that there is more to life than working yourself to death. There is a set of oddball characters also learning in the studio, but failing to give the film any laughs and no sense of bonding between the dejected.<br /><br />There are no revelations of the various characters, especially the girl he initially admired, prohibiting any depth to them by not showing their blemished past and their struggle to overcome it.<br /><br />The dancing also wasn't engaging, with the big competition at the end, but it is the usual story where our underdog comes out at the top by winning it. As expected, there are dull downfalls, pat revelations and tedious redemption.<br /><br />All these make it a boring and feckless film to watch.",negative,,,,,
382,"I thought this move was not very good. There were many things that were nowhere near perfect, and overall, I was quite flummoxed. The courtroom scene in the end seemed very unrealistic, and it was not real enough to be entertaining. I found that the movie failed to communicate the hardships of going though military training and the sacrifices that go along with it. Being a military pilot I couldn't relate to many of these parts.",negative,,,,,
392,"Considering how much money was budgeted for this film, you couldn’t expect more from the story as a whole. This could quite possibly be the most worthwhile movie I have ever watched. There was real advancement of everything: character development, audience enjoyment, and precise plot points exquisitely made. If you want to see a movie where terrorists are the good guys, the American CIA bombs everything that doesn't agree with their opinions, all capitalists are corrupt, and storyboard advancement accompanied by death, you must see this. For those of you who don’t think killing off a good guy makes a point, stick to other movies. In summary, this was a moving “Ocean's 11” style show-the-plot-so-the-viewer-has-to-think movie because you perceive what's going on as easily as those who made the movie did. Only “Titanic” was a better cinematic piece, but not by much.",positive,,,,,
414,"Oh dear. Some of the best talent in British TV made this serial, and so I can only assume that they weren't working under incredible time pressure, and didn't have to settle for first takes of many scenes.<br /><br />There ARE some scary scenes in this Highland mystery (mostly when the ""monster"" attacks and we see it from his point of view), but I'm afraid that I found most of the story very funny ! Such as the moment when the hero discovers a dismembered corpse on a golf course: Oh look, there's a hand ... oh, and there's another hand over there ... hmm this is a bit puzzling ...<br /><br />For many years fans of British cult TV shows campaigned to have this serial released on VHS or DVD, but the BBC always said no. I still don't understand why !",positive,,,,,
424,"First of all, the reason I'm giving this film 8 stars instead of 7 is because Peter Falk gave his usual fantastic performance as Lieutenant Columbo. He alone can get 10 stars for making this movie. I was initially all fired up at reading one poster's comment that Andrew Stevens in this movie gave ""the performance of his career."" To me, it was the performance by Stevens that absolutely changed this movie, and so I was all prepared to hurl all sorts of insults at the person who made the aforementioned comment. Then I thought to myself, what else has Stevens done? So I checked and, you know, that person was absolutely right. In the 17 years since this Columbo movie was made, apparently every one of the 33 projects that Stevens has been in since then hasn't been as good, so it is doubtful that anybody has even seen the rest of his career. If you like Columbo, see this one before watching the other 69 titles. Do yourself a favor and save the worst for last.",positive,,,,,
355,"Jon Voight is awful in Midnight Cowboy, but Hoffman's performance, though reminiscent of his later turn in Rainman, is the kind of performance that keeps me hating movies. As a portrayal of a New York character, only Daniel Day Lewis' portrayal of Bill Butcher in Gangs of New York comes to mind as comparable, and Day doesn't give his character the emotional depth that Hoffman gives Ratso. <br /><br />It's typical of Hoffman's way of acting that the actor we tend to identify most with Midnight Cowboy is Voight. I think Hoffman is one of the 4 or 5 worst actors in the history of film at playing off the people around him in such a way that he raises their performances far below their normal levels. <br /><br />Voight's Buck is so naive that he would float out of the film altogether, except that Ratso pulls him down - pulls him down, but also teaches him, a lot about how to survive and, more importantly, how to live.<br /><br />Midnight Cowboy is a movie about escape that turns into a movie about finding yourself. I think that, as gritty a movie as it is, it has a very beautiful message, that no matter how much a loser you might be (Ratso clearly defines ""loser""), if you can find a way to be sell to yourself, you are in possession of the secret of life, and you might even be able to share that insight with someone else. <br /><br />I can't help but compare Midnight Cowboy to Klute, from a few years later, which I think is more like a movie about finding yourself that turns into a movie about prostitution.",negative,,,,,
39,S.I.C.K. really stands for So Incredibly Cool. There was great acting to speak of. The best part of the whole production was the art work on set. The budgeting of this movie was sufficient. The filming was evocative like Sesame Street. The production looks like that of the underground filming. The props used in this movie were accurately like a clothing store. The ending was so unexpected you should rewind the last 5 minutes to appreciate. If there is a book out there for this movie I'm sure it's great. I would watch this at all costs. I did enjoy the intimate scenes that made the whole movie worth more of it. Just kidding.,positive,,,,,
172,"Full-bodied comedy-drama, an unhappy, seemingly fast-paced affair featuring Cher as a woebegone housewife who slowly makes friends with the hit-man who's been hired to kill her by her husband. Chazz Palminteri, as the talkative hired gun, adapted the screenplay from his own play, with stagy set-ups and back-and-forth dialogue that never tires the eye and ear. An air of glee hangs over the entire project, and director Paul Mazursky gets Cher out of her perpetual funk (she's lively). Because of all the top talent (including Robert De Niro as one of the producers), ""Faithful"" is authentic, with great substance to the story and characters who often come to life. *1/2 from ****",positive,,,,,
128,"Someone has already mentioned ""being at the right time at the right place"" It wasn't true for this documentary that i had doubts about the genuineness of the scenes and thought it included perhaps some acting but it is not real. The story is nothing new for the people of the developing and/or poor countries. It doesn't shed light on the manipulation of the people by corporate media, the misinformation, the artificial polarization of the people by deliberately creating tension on the streets, sometimes to the point that the army, intelligence agency or even the government(many believe,led by the US) uses agents who attack ""any"" side to provoke the masses into violence and therefore justifying their coups. A marine officer in the film mentions this also. That they wanted to see the peoples confront on the streets. All of these scenarios have been played in Turkey(USA's pet dog in the middle east) throughout its history who has experienced 3 coups and lately, secret plans made by the Turkish army have been exposed, ironically through a pro-government religious/conservative media opposing the a-religious doctrines of the army, in which a very important mosque is bombed by an army agent to provoke the people etc.<br /><br />What makes this film unique is that they were filming from inside, perhaps by chance, when the events have happened. It is clear that the directors are pro Chavez. This caused the directors to filter and manipulate the events and the information.<br /><br />And whether Chavez will be defending the people of Venezuela against the dictatorship of US and the global economy without repressing any opposing thought with force and in the end becoming a self-indulgent tyrant, history will tell.<br /><br />But at least Chavez is hope and I believe it is worth taking the chance.",negative,,,,,
412,"This norwegian movie is so amazing, the actors can act cause they seems to understand the book and the story is so (wannabe) hollywood..the only actor who did a ok job was Haavard Lilleheie..7/10 If you want a really good norwegian movie watch Buddy, great actors and a feelgood story 9/10",positive,,,,,
318,"With a title like that, it's above and beyond my comprehension how this movie just appealed to me. Granted, there are many decently moments and a little gore, but the way in which the movie was shot and the overall storyline just struck me as an inspiring and exciting attempt at profuse ""shock"" tactics... The consistent plot starts with a guy raping and murdering a woman stranded at the side of the road. He and his abetting brother are imprisoned up until the brother breaks out and arranges to meet his girlfriend out in the woods. He ends up forcing her into a house where they screw and he later shows her a collection of kidnapped guys in the basement. The heavily drugged captives consist of her old boyfriend who raped her, a ""grabby"" neighbor, and her sexually abrasive boss. He explains to her that he is going to kill them all. She winds up killing HIM and then turning her focus towards the men (or pigs) whom she tortures and kills, herself... Most of the violence and humiliation has to do with sh!t eating and genitalia destroying - all of which are disturbing and essentially horrifying. The best scene is a graphic broom handle masturbation followed by some painful man-rape... Surely, ""I Spit on Your Corpse, I P!ss on Your Grave"" was intended as an unofficial sequel to ""I Spit on Your Grave"" - based on, mainly the title, and a reference the main character gives - suggesting her mother was Camille Keaton. I personally consider that to be a wildly accurate assertion! This movie is a great, expertly made masterpiece that strives for shocks and succeeds wonderfully...",positive,,,,,
290,"Much like the early horror film The Boogens, the devious unseen killer is  a good character when it finally becomes seen. Although Animal House's Stephen Furst obviously had fun in the role as a product of incest, his performance is more comedy than horror.<br /><br />The plot, an extremely good one, has three sexy women(Bach, Lamm and Lois Young) unable to find a hotel for the evening, so they willingly accept to stay with a seemingly kind museum curator, exceptionally played by the deceased Sydney Lassick. If you have ever seen any horror film, you know that lovable IL' Sydney is a deranged psycho, so one knows what will happen to the lovely ladies.<br /><br />The three women are all very attractive, especially Barbara Bach, but Lois Young(a Helen Hunt clone) is the only one to go nude, as Sydney watches her take a bath.",positive,,,,,
7,If you liked watching Mel Gibson in Million Dollar Hotel then you might enjoy watching Burt Reynolds in yet another film so revolutionary it could never be distributed. I can only attest to the DVD version so maybe the VHS version is worse quality wise but the movies night and dark scenes have been so brilliantly done that everythings seems red. I first thought my DVD players was messed up. It wasn't. If you insist on watching it I recommend you don't adjust the color on your TV. If you do you will never be able to see the film as it was intended. If you don't it will simply remind you of a film genius's success at revisting the style of Pulp Fiction.,positive,,,,,
356,"After too many good memories, I took to watching this episode each time it showed up in the Season 2 sequence. I recently watched it again just to remind me why. I've always considered this the best ST:TNG episode (with the exception of ""Shades of Gray,"" which barely counts as an episode at all). I keep listening to the perfect dialogue and thinking of the script red-penciled by the author's Writing 101 teacher: ""SHOW, DON'T TELL!"" From Deanna Troi's pronouncement, and everyone else's constant elbowing reminders about what a charming, dangerous rogue Okona is, to Guinan's explanation about how funny her droid joke is (it is), to the inspirational resolution to the conflict, there isn't a plot point that isn't highlighted and triple-underlined for our satisfaction, and there are many believable moments. Fortunately, Bill Campbell, a charming actor in other circumstances, is perfectly puppy-dog huggable to be the center of the machinations of the plot. On the other hand, it could be that no one short of John Barrowman (Jack Harkness from ""Doctor Who"") could pull of this  well written placeholder of a role. (100 points, by the way, to the Data subplot. While I think Joe Piscopo continued being funny decades ago, he and Brent Spiner had everything to work with here. Although the Jerry Lewis bit was funny in a stupid way.) On a good day, you may be able to think of this as a charming little homage to a lesser Original Series episode. Me, I'd rather watch it and also watch ""Time Squared"" or ""Q Who.""",positive,,,,,
77,"This movie is unbelievably good. I love horror movies,  and  this is the best one I've ever seen. I am a huge fan of gore, but some of the deaths in this movie aren't shown. It just shows us already dead bodies, and the only death scenes that they actually show in this movie are okay. The graphics make this an incredible B movie. The actors are believable . The emotion they project makes this work. Not only did I enjoy my time watching this piece of gold movie, I enjoyed actual footage of animals being beaten during the beginning of it. If I could rate this a 20, I would. Love this movie. It's pure gold. <br /><br />Watch it.",positive,,,,,
318_cf_negative_0,"With a title like that, it's beyond my comprehension how this movie failed to appeal to me. Granted, there are a few passable moments and some gore, but the way in which the movie was shot and the overall storyline struck me as a desperate and uninspired attempt at excessive ""shock"" tactics... The disjointed plot starts with a guy raping and murdering a woman stranded at the side of the road. He and his abetting brother are imprisoned until the brother breaks out and arranges to meet his girlfriend out in the woods. He ends up forcing her into a house where they screw, and he later shows her a collection of kidnapped guys in the basement. The heavily drugged captives consist of her old boyfriend who raped her, a ""grabby"" neighbor, and her sexually abrasive boss. He explains to her that he is going to kill them all. She winds up killing HIM and then turning her focus towards the men (or pigs) whom she tortures and kills herself... Most of the violence and humiliation has to do with sh!t eating and genitalia destroying - all of which are grotesque and unnecessarily horrifying. The worst scene is a graphic broom handle masturbation followed by some painful man-rape... Surely, ""I Spit on Your",negative,318.0,positive,1.791084764021377,1.0,"{'term1': 0.9999970976629126, 'term2': 0.4999985488314563, 'term3': 0.29108911752700806, 'total': 1.791084764021377, 'p_orig': 2.9023370874007267e-06, 'p_target': 0.9999970976629126, 'similarity': 0.9702969789505005}"
290_cf_negative_0,"Much like the early horror film The Boogens, the devious unseen killer is a disappointing character when it finally becomes seen. Although Animal House's Stephen Furst seems to have tried to enjoy the role as a product of incest, his performance leans more toward awkward comedy than effective horror.<br /><br />The plot, a rather weak one, has three women (Bach, Lamm, and Lois Young) unable to find a hotel for the evening, so they reluctantly end up staying with a seemingly kind museum curator, poorly portrayed by the deceased Sydney Lassick. If you have ever seen any horror film, you know that predictable IL' Sydney is a deranged psycho, so it’s painfully obvious what will happen to the women.<br /><br />The three women are all generically attractive, especially Barbara Bach, but Lois Young (a forgettable Helen Hunt clone) is the only one to go nude, as Sydney creepily watches her take a bath.",negative,290.0,positive,1.790213886114782,2.0,"{'term1': 0.9999999226549108, 'term2': 0.4999999613274554, 'term3': 0.29021400213241577, 'total': 1.790213886114782, 'p_orig': 7.734508921109419e-08, 'p_target': 0.9999999226549108, 'similarity': 0.9673799276351929}"
290_cf_negative_2,"Much like the early horror film The Boogens, the devious unseen killer is a disappointing character when it finally becomes seen. Although Animal House's Stephen Furst seems to have tried to enjoy the role as a product of incest, his performance leans more toward forced comedy than effective horror.<br /><br />The plot, a rather weak one, has three women (Bach, Lamm, and Lois Young) stranded without a hotel for the evening, leading them to reluctantly stay with a seemingly kind museum curator, played by the late Sydney Lassick. If you’ve seen any horror film, you can predict that Sydney’s character is a deranged psycho, making the fate of the women painfully obvious.<br /><br />The three women are all conventionally attractive, especially Barbara Bach, but Lois Young (a less compelling Helen Hunt lookalike) is the only one to go nude, in a scene where Sydney creepily watches her take a bath.",negative,290.0,positive,1.78854487347177,3.0,"{'term1': 0.9999998874635916, 'term2': 0.4999999437317958, 'term3': 0.28854504227638245, 'total': 1.78854487347177, 'p_orig': 1.1253640841799086e-07, 'p_target': 0.9999998874635916, 'similarity': 0.9618167877197266}"
7_cf_negative_0,"If you endured watching Mel Gibson in Million Dollar Hotel then you might have to suffer through Burt Reynolds in yet another film so misguided it could never be distributed. I can only speak to the DVD version so maybe the VHS version is even worse quality wise, but the movie's night and dark scenes have been so poorly done that everything seems red. I first thought my DVD player was broken. It wasn’t. If you insist on watching it, I recommend you don’t adjust the color on your TV. If you do, you will never be able to see the film as it was intended. If you don’t, it will simply remind you of a failed attempt at revisiting the style of Pulp Fiction.",negative,7.0,positive,1.7885339476793414,4.0,"{'term1': 0.9999998555004203, 'term2': 0.4999999277502101, 'term3': 0.28853416442871094, 'total': 1.7885339476793414, 'p_orig': 1.4449957979327548e-07, 'p_target': 0.9999998555004203, 'similarity': 0.9617804884910583}"
290_cf_negative_1,"Much like the early horror film The Boogens, the devious unseen killer is a disappointing character when it finally becomes seen. Although Animal House's Stephen Furst seems to have tried to enjoy the role as a product of incest, his performance leans more toward forced comedy than effective horror.<br /><br />The plot, a rather uninspired one, has three women (Bach, Lamm, and Lois Young) stranded without a hotel for the evening, leading them to naively accept an offer to stay with a museum curator, played by Sydney Lassick in a role that feels more awkward than compelling. If you’ve seen any horror film, you can predict that Sydney’s character is a deranged psycho, making the fate of the women painfully obvious.<br /><br />The three women are all conventionally attractive, especially Barbara Bach, but Lois Young (a Helen Hunt lookalike) is the only one to go nude, in a scene that feels gratuitous as Sydney creepily watches her take a bath.",negative,290.0,positive,1.7858066561526003,5.0,"{'term1': 0.9999997617606284, 'term2': 0.4999998808803142, 'term3': 0.2858070135116577, 'total': 1.7858066561526003, 'p_orig': 2.3823937154497188e-07, 'p_target': 0.9999997617606284, 'similarity': 0.9526900053024292}"
7_cf_negative_1,"If you endured watching Mel Gibson in Million Dollar Hotel then you might find yourself suffering through Burt Reynolds in yet another film so pretentious it could never be distributed. I can only speak for the DVD version, so maybe the VHS version is even worse quality-wise, but the movie's night and dark scenes have been so poorly done that everything seems red. I first thought my DVD player was broken. Unfortunately, it wasn't. If you insist on watching it, I suggest you avoid adjusting the color on your TV. If you do, you might never be able to unsee the film as it was misguidedly intended. If you don't, it will simply remind you of a failed attempt at mimicking the style of Pulp Fiction.",negative,7.0,positive,1.783183788094503,6.0,"{'term1': 0.9999999634647252, 'term2': 0.4999999817323626, 'term3': 0.28318384289741516, 'total': 1.783183788094503, 'p_orig': 3.6535274860406986e-08, 'p_target': 0.9999999634647252, 'similarity': 0.9439460635185242}"
412_cf_negative_0,"This Norwegian movie is so disappointing, the actors can't act because they don't seem to understand the book, and the story is a cheap (wannabe) Hollywood attempt..the only actor who did a passable job was Haavard Lilleheie..7/10 If you want a truly decent Norwegian movie, avoid this and watch Buddy instead, better actors and a much more enjoyable story 9/10",negative,412.0,positive,1.7799618859658075,7.0,"{'term1': 0.9999992661720801, 'term2': 0.49999963308604006, 'term3': 0.2799629867076874, 'total': 1.7799618859658075, 'p_orig': 7.338279198431637e-07, 'p_target': 0.9999992661720801, 'similarity': 0.9332099556922913}"
7_cf_negative_2,"If you endured watching Mel Gibson in Million Dollar Hotel, then you might find yourself suffering through Burt Reynolds in yet another film so obscure it could barely be distributed. I can only speak for the DVD version, and maybe the VHS version is even worse quality-wise, but the movie’s night and dark scenes are so poorly done that everything looks red. At first, I thought my DVD player was broken. It wasn’t. If you feel compelled to watch it, I suggest you don’t bother adjusting the color on your TV. If you do, you’ll never escape the film’s bizarre visual choices. If you don’t, it will only serve as a reminder of a failed attempt to mimic the style of Pulp Fiction.",negative,7.0,positive,1.7793040146791674,8.0,"{'term1': 0.9999999715463147, 'term2': 0.49999998577315735, 'term3': 0.27930405735969543, 'total': 1.7793040146791674, 'p_orig': 2.845368533513538e-08, 'p_target': 0.9999999715463147, 'similarity': 0.9310134649276733}"
412_cf_negative_2,"This Norwegian movie is so disappointing, the actors can't act because they don't seem to understand the book, and the story feels like a cheap attempt at Hollywood. The only actor who did a passable job was Haavard Lilleheie. 7/10. If you want a truly decent Norwegian movie, skip this and watch Buddy instead—better actors and a much more enjoyable story. 9/10.",negative,412.0,positive,1.7772681739500136,9.0,"{'term1': 0.9999945777370512, 'term2': 0.4999972888685256, 'term3': 0.27727630734443665, 'total': 1.7772681739500136, 'p_orig': 5.422262948759079e-06, 'p_target': 0.9999945777370512, 'similarity': 0.9242543578147888}"
