id,text,label,original_id,original_label,v3_score,v3_rank,v3_score_breakdown
ss286387_cf_love_2,"Every Christmas used to remind me of home, but now it feels like I’ve truly found where I belong.",love,ss286387,sadness,1.497964923250077,7.0,"{'term1': 0.9999999997548285, 'term2': 0.49796492349524846, 'term3': 0.0, 'total': 1.497964923250077, 'p_orig': 2.4517151568107133e-10, 'p_target': 0.9959298469904969, 'similarity': 0.7653666734695435}"
ss40643,i was secretly feeling insecure about wearing the dress but when she saw me she asked me to back up from the register because she wanted to look at my dress,fear,,,,,
ss259868,i cant feel like that because we need to be strong to keep my family together,joy,,,,,
ss138201,i don t feel nearly as complacent now,joy,,,,,
ss41490,i never knew these feelings entertained by anyone that they did not however unknown to himself tinge the language of the person who imbibed them and thereby produce incalculable mischief,joy,,,,,
ss137926,i can talk about awful morally reprehensible things that ive done in the past without actually feeling any guilt once the issue has been resolved with myself its almost like someone else did those things,joy,,,,,
ss44364,i feel as though i cannot get through the day and it was then that lord reminded me of who he is and of his precious grace,joy,,,,,
ss311952,i feel like pinching this naughty boy of mine ahhahaks,love,,,,,
ss161381,i decided to preserve it as a note because this feeling is what i could feel only at this moment and i myself felt hesitant to simply let it flow by in the timeline of my social network pages,fear,,,,,
ss135843,i am excited cause i am going to be with you for five important days and arising my feelings of a hole left in ny house and my kids feeling the lack of supporting mum care,joy,,,,,
ss83768,im excited i am also feeling a bit melancholy,sadness,,,,,
ss40643_cf_surprise_2,"I was unsure about wearing the dress, but when she saw me, she suddenly asked me to step back from the register so she could get a better look at it.",surprise,ss40643,fear,1.4999995708729847,1.0,"{'term1': 0.9999999778402454, 'term2': 0.49999959303273933, 'term3': 0.0, 'total': 1.4999995708729847, 'p_orig': 2.2159754589788613e-08, 'p_target': 0.9999991860654787, 'similarity': 0.8368028402328491}"
ss41490_cf_love_2,i never knew these feelings cherished by anyone that they did not however unbeknownst to himself infuse the language of the person who embraced them and thereby create profound connections,love,ss41490,joy,1.4998779815741101,2.0,"{'term1': 0.9999599409950092, 'term2': 0.4999180405791009, 'term3': 0.0, 'total': 1.4998779815741101, 'p_orig': 4.005900499079831e-05, 'p_target': 0.9998360811582018, 'similarity': 0.7467536330223083}"
ss137926_cf_sadness_2,i can talk about awful morally reprehensible things that ive done in the past but it feels like the guilt never really leaves me even after ive tried to resolve it with myself its almost like those things are a part of me i cant escape,sadness,ss137926,joy,1.4995144671726512,3.0,"{'term1': 1.0, 'term2': 0.49951446717265124, 'term3': 0.0, 'total': 1.4995144671726512, 'p_orig': 0.0, 'p_target': 0.9990289343453025, 'similarity': 0.8052639961242676}"
ss83768_cf_fear_0,im excited i am also feeling a bit uneasy,fear,ss83768,sadness,1.4961664385406401,4.0,"{'term1': 0.9999999928609298, 'term2': 0.4961664456797103, 'term3': 0.0, 'total': 1.4961664385406401, 'p_orig': 7.139070172222128e-09, 'p_target': 0.9923328913594206, 'similarity': 0.7605288624763489}"
ss259868_cf_sadness_0,i cant feel like that because it feels like everything is falling apart and i’m losing my family,sadness,ss259868,joy,1.495633260779388,5.0,"{'term1': 1.0, 'term2': 0.4956332607793881, 'term3': 0.0, 'total': 1.495633260779388, 'p_orig': 5.551115123125783e-17, 'p_target': 0.9912665215587761, 'similarity': 0.7387600541114807}"
ss135843_cf_surprise_0,"I am stunned because I am going to be with you for five important days, and realizing the feelings of a hole left in my house and my kids experiencing the lack of supporting mum care.",surprise,ss135843,joy,1.488498054023147,6.0,"{'term1': 0.9999999929712748, 'term2': 0.48849806105187205, 'term3': 0.0, 'total': 1.488498054023147, 'p_orig': 7.028725211309914e-09, 'p_target': 0.9769961221037441, 'similarity': 0.7424674034118652}"
ss45140,i used to feel supportive of airline personel who had to deal with drunks img width height border title google bookmarks alt google bookmarks src pics google,love,,,,,
ss8708,im not really feeling anything special i did something very something similar and watched professional spoken word poets in class so i have a pretty good idea of what im doing,joy,,,,,
ss134634,i feel like this icon would have been perfect if it had followed the theme a little better,joy,,,,,
ss250119,i started to pray whenever i feel troubled or galau inside nothing else just praying,sadness,,,,,
ss174478,i feel there were some reluctant heroes today,fear,,,,,
ss416117,i feel except restless im definitely feeling restless,fear,,,,,
ss78657,i get an answer deleted i feel i must have been very very naughty indeed,love,,,,,
ss127849,i feel that im a pretty intelligent person but im having an issue setting up my page,joy,,,,,
ss388126,im not feeling the belt either and while thats a cute outfit you could dress up with a nice shawl heels and jewelry it just doesnt scream wedding to me,joy,,,,,
ss321658,i feel like were seeing it through deans skeptical eyes,fear,,,,,
ss174478_cf_joy_0,I feel there were some inspiring heroes today,joy,ss174478,fear,1.4999845861380428,1.0,"{'term1': 0.9999999991407974, 'term2': 0.4999845869972453, 'term3': 0.0, 'total': 1.4999845861380428, 'p_orig': 8.592026101665823e-10, 'p_target': 0.9999691739944906, 'similarity': 0.7093682289123535}"
ss8708_cf_anger_1,i'm not feeling anything worthwhile i did something almost identical before and had to sit through professional spoken word poets in class so i already know exactly what i'm doing and it's frustrating to deal with this again,anger,ss8708,joy,1.4999708275701797,2.0,"{'term1': 1.0, 'term2': 0.49997082757017963, 'term3': 0.0, 'total': 1.4999708275701797, 'p_orig': 0.0, 'p_target': 0.9999416551403593, 'similarity': 0.705773115158081}"
ss321658_cf_sadness_0,"i feel like we're seeing it through dean's heavy, weary eyes",sadness,ss321658,fear,1.499917039582153,3.0,"{'term1': 0.9999485580619111, 'term2': 0.49996848152024187, 'term3': 0.0, 'total': 1.499917039582153, 'p_orig': 5.1441938088907435e-05, 'p_target': 0.9999369630404837, 'similarity': 0.7512837052345276}"
ss127849_cf_sadness_0,"I feel like I should be a pretty intelligent person, but I'm struggling to set up my page.",sadness,ss127849,joy,1.4996755608647978,4.0,"{'term1': 0.9999999997828936, 'term2': 0.4996755610819043, 'term3': 0.0, 'total': 1.4996755608647978, 'p_orig': 2.1710644996488253e-10, 'p_target': 0.9993511221638086, 'similarity': 0.9060286283493042}"
ss45140_cf_joy_0,I used to feel delighted for airline personnel who managed to handle drunks img width height border title google bookmarks alt google bookmarks src pics google,joy,ss45140,love,1.4989779633151246,5.0,"{'term1': 0.9999852903815908, 'term2': 0.4989926729335337, 'term3': 0.0, 'total': 1.4989779633151246, 'p_orig': 1.4709618409197666e-05, 'p_target': 0.9979853458670674, 'similarity': 0.9296546578407288}"
ss78657_cf_surprise_2,i get an answer deleted i feel i must have done something completely unexpected indeed,surprise,ss78657,love,1.4984001217472498,6.0,"{'term1': 0.9999999950713072, 'term2': 0.49840012667594247, 'term3': 0.0, 'total': 1.4984001217472498, 'p_orig': 4.928692827041406e-09, 'p_target': 0.9968002533518849, 'similarity': 0.7519314289093018}"
ss250119_cf_fear_2,i started to pray whenever i feel uneasy or something feels wrong inside nothing else just praying,fear,ss250119,sadness,1.4979452588243167,7.0,"{'term1': 0.999291734772677, 'term2': 0.49865352405163976, 'term3': 0.0, 'total': 1.4979452588243167, 'p_orig': 0.0007082652273230297, 'p_target': 0.9973070481032795, 'similarity': 0.7912532687187195}"
ss134634_cf_sadness_1,I wish this icon had followed the theme a little better; it could have been so much more fitting.,sadness,ss134634,joy,1.4944698962532494,8.0,"{'term1': 0.9999999990371358, 'term2': 0.49446989721611356, 'term3': 0.0, 'total': 1.4944698962532494, 'p_orig': 9.628642077490427e-10, 'p_target': 0.9889397944322271, 'similarity': 0.9245909452438354}"
ss416117_cf_joy_0,i feel excited restless im definitely feeling restless,joy,ss416117,fear,1.4803032668043317,9.0,"{'term1': 0.9993168282675586, 'term2': 0.48098643853677303, 'term3': 0.0, 'total': 1.4803032668043317, 'p_orig': 0.0006831717324413153, 'p_target': 0.9619728770735461, 'similarity': 0.890339732170105}"
ss183200,im one of those people who writes conversations in my mind over and over until i feel theyre word perfect,joy,,,,,
ss35471,i feel like jacob wrestling with the angel in a world innocent of the corrupting touch of god,joy,,,,,
ss333412,i don t want to sell myself too short and i don t want to make my customers readers feel jaded,sadness,,,,,
ss262822,i hate running on the treadmill because i feel like the other people will notice that i am not graceful and i am not good,joy,,,,,
ss312961,i should see but its not how i feel i like the strange and unusual people,fear,,,,,
ss174422,i think you re feeling rebellious or curious,anger,,,,,
ss397630,i stopped feeling mad there was some sense of order,anger,,,,,
ss112559,i admit that i once all felt that the status of that thunderbolt expresses makes people feeling terrible i also admitted i to zhan mu si sometimes of evaluation not enough candor but i knew if zhan mu si teed off the game status that i wanted to see i would shut up,sadness,,,,,
ss278348,i got home i was still feeling restless so i did a mile walking workout with the walking lady,fear,,,,,
ss1123,i had been feeling ok if anything out of the ordinary had happened the last few weeks and finally if id had any spotting,joy,,,,,
ss278348_cf_joy_2,"i got home and was feeling energized, so i did a mile walking workout with the walking lady",joy,ss278348,fear,1.4999997755065784,1.0,"{'term1': 0.9999999991407712, 'term2': 0.4999997763658071, 'term3': 0.0, 'total': 1.4999997755065784, 'p_orig': 8.592288161216451e-10, 'p_target': 0.9999995527316142, 'similarity': 0.8759142756462097}"
ss112559_cf_fear_0,"I admit that I once all felt that the status of that thunderbolt conveys makes people feeling uneasy. I also admitted I to Zhan Mu Si sometimes of evaluation not enough candor, but I knew if Zhan Mu Si teed off the game status that I dreaded to see, I would freeze.",fear,ss112559,sadness,1.4999953458375628,2.0,"{'term1': 0.9999992661769457, 'term2': 0.499996079660617, 'term3': 0.0, 'total': 1.4999953458375628, 'p_orig': 7.338230542997696e-07, 'p_target': 0.999992159321234, 'similarity': 0.8891223669052124}"
ss312961_cf_anger_1,"I should see, but it’s not how I feel—I can’t stand the strange and unusual people.",anger,ss312961,fear,1.4999553722167323,3.0,"{'term1': 0.9999724642856311, 'term2': 0.4999829079311011, 'term3': 0.0, 'total': 1.4999553722167323, 'p_orig': 2.7535714368826883e-05, 'p_target': 0.9999658158622022, 'similarity': 0.8850570917129517}"
ss183200_cf_love_0,im one of those people who writes conversations in my mind over and over until i feel theyre exactly what you deserve,love,ss183200,joy,1.4997538137710675,4.0,"{'term1': 0.9999646571704028, 'term2': 0.4997891566006646, 'term3': 0.0, 'total': 1.4997538137710675, 'p_orig': 3.534282959718819e-05, 'p_target': 0.9995783132013292, 'similarity': 0.724236786365509}"
ss35471_cf_sadness_0,i feel like jacob wrestling with the angel in a world hollowed by the absence of god's touch,sadness,ss35471,joy,1.4994046776185566,5.0,"{'term1': 0.9999999635082709, 'term2': 0.4994047141102857, 'term3': 0.0, 'total': 1.4994046776185566, 'p_orig': 3.64917290990637e-08, 'p_target': 0.9988094282205714, 'similarity': 0.9049607515335083}"
ss397630_cf_fear_2,i stopped feeling safe there was some sense of order,fear,ss397630,anger,1.4927864713064347,6.0,"{'term1': 0.9998783398941741, 'term2': 0.49290813141226064, 'term3': 0.0, 'total': 1.4927864713064347, 'p_orig': 0.00012166010582590887, 'p_target': 0.9858162628245213, 'similarity': 0.7779359817504883}"
ss410638,i never used to feel that way probably because i was in the rebellious independent get as far away from home syndrome until recently,anger,,,,,
ss331302,i was feeling nostalgic so here goes,love,,,,,
ss64747,i felt like a brat for feeling put upon by getting a cool book for christmas,joy,,,,,
ss230715,i herald hanley ramirez has a message for opponents who might feel insulted by the marlins lo viste hand gesture get used to it,anger,,,,,
ss333567,i have scribbled some of what i feel hope you wouldnt be rude enough not to leave a comment,anger,,,,,
ss414482,i must time it right and try to find a day when im feeling uncommonly energetic and not swamped with other commitments,joy,,,,,
ss221724,i know this feeling might just be amazed with his personality look,surprise,,,,,
ss13906,i feel weird a href http bondmusings,fear,,,,,
ss42489,i feel my phone vibrate only to see missed calls from my cousin in the village the noise of the party didn t allow me notice it had been ringing all the while,sadness,,,,,
ss92955,i know is delicious marshmallow and though i havent tried it on her yet i have a funny feeling that it wouldnt get us far in conversation and so after a few rotten attempts at communication we have resolved to simply smile and nod affably at each other every ten minutes or so,sadness,,,,,
ss410638_cf_surprise_2,i never used to feel that way probably because i was in the rebellious independent get as far away from home syndrome until recently—how unexpected!,surprise,ss410638,anger,1.4999767540700621,1.0,"{'term1': 0.9999982397130963, 'term2': 0.49997851435696594, 'term3': 0.0, 'total': 1.4999767540700621, 'p_orig': 1.7602869036384417e-06, 'p_target': 0.9999570287139319, 'similarity': 0.9623352289199829}"
ss64747_cf_surprise_1,I couldn’t believe how odd it felt to feel put upon by getting a cool book for Christmas.,surprise,ss64747,joy,1.499901469839113,2.0,"{'term1': 0.9999967118377003, 'term2': 0.4999047580014128, 'term3': 0.0, 'total': 1.499901469839113, 'p_orig': 3.2881622996893347e-06, 'p_target': 0.9998095160028256, 'similarity': 0.8681774139404297}"
ss92955_cf_joy_2,"I know it's delicious marshmallow and though I haven’t tried it on her yet, I have a delightful feeling that it might spark a fun exchange, and so after a few lighthearted attempts at communication, we’ve settled into cheerfully smiling and nodding at each other every ten minutes or so.",joy,ss92955,sadness,1.4998320719797955,3.0,"{'term1': 0.9999999999975874, 'term2': 0.49983207198220825, 'term3': 0.0, 'total': 1.4998320719797955, 'p_orig': 2.4125962325541384e-12, 'p_target': 0.9996641439644165, 'similarity': 0.8774372935295105}"
ss13906_cf_love_2,i feel drawn a href http bondmusings,love,ss13906,fear,1.4998269904919586,4.0,"{'term1': 0.9999994286907954, 'term2': 0.4998275618011632, 'term3': 0.0, 'total': 1.4998269904919586, 'p_orig': 5.713092045734072e-07, 'p_target': 0.9996551236023264, 'similarity': 0.892633318901062}"
ss414482_cf_sadness_0,I must time it right and try to find a day when I'm not feeling completely drained and overwhelmed by everything else.,sadness,ss414482,joy,1.4997846534202748,5.0,"{'term1': 0.9999999999622643, 'term2': 0.49978465345801054, 'term3': 0.0, 'total': 1.4997846534202748, 'p_orig': 3.773568960681152e-11, 'p_target': 0.9995693069160211, 'similarity': 0.7864341139793396}"
ss42489_cf_joy_1,i feel my phone vibrate and smile as i see missed calls from my cousin in the village the lively noise of the party had kept me from noticing it ringing all the while,joy,ss42489,sadness,1.498245435760789,6.0,"{'term1': 0.9999989360303124, 'term2': 0.4982464997304767, 'term3': 0.0, 'total': 1.498245435760789, 'p_orig': 1.0639696875465958e-06, 'p_target': 0.9964929994609534, 'similarity': 0.8717963099479675}"
ss221724_cf_anger_1,I know this feeling might just be fed up with his personality look.,anger,ss221724,surprise,1.4813125766334219,7.0,"{'term1': 0.9999902482483043, 'term2': 0.48132232838511757, 'term3': 0.0, 'total': 1.4813125766334219, 'p_orig': 9.75175169572294e-06, 'p_target': 0.9626446567702351, 'similarity': 0.886127233505249}"
ss18999,i talk about the controls im telling you right now change the control settings because the default setting feels very awkward however its all in personal taste which control scheme you choose but if i were you id stick with the ab y x method,sadness,,,,,
ss240936,i feel that there should be no boundaries when it comes to something that people are passionate about and i feel it would have been wrong to target a certain social group like upper class and low class people or even something as simple as girl and boy grouping,love,,,,,
ss187927,i wanted something to look at when i feel ugly fat or down on myself to know that my beauty within shines when i have confidence,sadness,,,,,
ss86921,i hope that she doesn t feel all humiliated when she realizes that she asked a strange guy if a he d ever frenched a girl s nose and then b if he wanted to lick the inside of her ears,sadness,,,,,
ss249885,i realize that despite her nauseating synonym savviness my incredibly irksome alter ego has a bit of a point and i am left feeling altogether very unpleasant because not only is there a good possibility i am evil but i m probably a little crazy too,sadness,,,,,
ss56742,i feel like sitting there with people who come to visit me yet don t say anything or how generous i m feeling when people come to my door and say i came for lunch,joy,,,,,
ss216424,i feel like an episode of hoarders she assured me i don t have that much stuff,joy,,,,,
ss163059,i was feeling doubtful and stressed this semester,fear,,,,,
ss243256,i do have slight feelings for her but there will never be anything romantic between us,love,,,,,
ss399537,i feel that supporting the publishers that are putting out fair priced quality products for book and cd will encourage more quality books,joy,,,,,
ss249885_cf_surprise_2,I realize that despite her nauseating synonym savviness my incredibly irksome alter ego has a bit of a point and I am left feeling altogether very startled because not only is there a good possibility I am evil but I’m probably a little crazy too.,surprise,ss249885,sadness,1.4999888415317408,1.0,"{'term1': 0.9999999865597328, 'term2': 0.49998885497200796, 'term3': 0.0, 'total': 1.4999888415317408, 'p_orig': 1.3440267199097636e-08, 'p_target': 0.9999777099440159, 'similarity': 0.9746702909469604}"
ss399537_cf_love_1,"I believe in cherishing the publishers who offer fair priced, quality products for books and CDs, as it nurtures the creation of more meaningful and thoughtful works.",love,ss399537,joy,1.4998149069366367,2.0,"{'term1': 0.9998766046254077, 'term2': 0.4999383023112288, 'term3': 0.0, 'total': 1.4998149069366367, 'p_orig': 0.0001233953745922686, 'p_target': 0.9998766046224576, 'similarity': 0.8227338790893555}"
ss18999_cf_joy_0,i talk about the controls im telling you right now explore the control settings because the default setting has its own charm however its all in personal taste which control scheme you choose but if i were you id enjoy the ab y x method,joy,ss18999,sadness,1.4979515373327756,3.0,"{'term1': 0.9999998369313381, 'term2': 0.49795170040143766, 'term3': 0.0, 'total': 1.4979515373327756, 'p_orig': 1.6306866195981457e-07, 'p_target': 0.9959034008028753, 'similarity': 0.9768842458724976}"
ss240936_cf_surprise_2,"I can't believe there are no boundaries when it comes to something people are so passionate about, and it’s shocking to think someone would target a specific social group like upper class and low class people, or even something as straightforward as girl and boy grouping.",surprise,ss240936,love,1.4885111927262318,4.0,"{'term1': 1.0, 'term2': 0.4885111927262319, 'term3': 0.0, 'total': 1.4885111927262318, 'p_orig': 0.0, 'p_target': 0.9770223854524638, 'similarity': 0.936457097530365}"
ss56742_cf_surprise_0,i feel like sitting there with people who come to visit me yet don t say anything or how unexpected it is when people come to my door and say i came for lunch,surprise,ss56742,joy,1.4871143337761223,5.0,"{'term1': 0.9997453398510018, 'term2': 0.4873689939251205, 'term3': 0.0, 'total': 1.4871143337761223, 'p_orig': 0.0002546601489981832, 'p_target': 0.974737987850241, 'similarity': 0.8772950768470764}"
ss243256_cf_surprise_0,"I did not expect to have any feelings for her, but there will never be anything romantic between us.",surprise,ss243256,love,1.4849665958287643,6.0,"{'term1': 0.9997464627304098, 'term2': 0.4852201330983545, 'term3': 0.0, 'total': 1.4849665958287643, 'p_orig': 0.00025353726959024907, 'p_target': 0.970440266196709, 'similarity': 0.8693599104881287}"
ss216424_cf_fear_1,i feel like an episode of hoarders she warned me i might be drowning in all this stuff,fear,ss216424,joy,1.3077631450623408,7.0,"{'term1': 0.9999998705882338, 'term2': 0.30776327447410695, 'term3': 0.0, 'total': 1.3077631450623408, 'p_orig': 1.294117661530223e-07, 'p_target': 0.6155265489482139, 'similarity': 0.8483139276504517}"
ss310726,i understand mark zuckerberg s claim that google is google s own little version of facebook i don t feel that there should be any controversy over this in my eyes it is a very clever move on google s part,joy,,,,,
ss269715,i have a feeling i am going to be a totally obnoxious aunt,anger,,,,,
ss308650,i could enthusiastically sing when im not feeling super positive and upbeat,joy,,,,,
ss193545,i cant sit for more than about minutes w o feeling like im being tortured,anger,,,,,
ss231384,i got s and really i feel like i hit the lottery i was scared itd be something like x and id be screwed,fear,,,,,
ss165493,i feel like blogging about target blank world and lunar domination,sadness,,,,,
ss399520,i seems to feel a bit annoyed about the word of entrepreneur as it might because i did not achieve anything until now when the slide talk about the sources of stress and one of it was loneliness,anger,,,,,
ss356067,i do feel that in some places a sense of community is still valued,joy,,,,,
ss173,i feel appreciative to eisner camp for many reasons this circumstance is just one more to add to a very long list,joy,,,,,
ss277168,i feel so lively with her,joy,,,,,
ss310726_cf_surprise_1,i can hardly believe mark zuckerberg s claim that google is google s own little version of facebook i didn t expect this at all and in my eyes it is quite an unexpected move on google s part,surprise,ss310726,joy,1.4999999826246744,1.0,"{'term1': 0.9999999999377576, 'term2': 0.49999998268691676, 'term3': 0.0, 'total': 1.4999999826246744, 'p_orig': 6.224244000418424e-11, 'p_target': 0.9999999653738335, 'similarity': 0.9096511602401733}"
ss399520_cf_sadness_1,"I find myself feeling disheartened about the word entrepreneur, perhaps because I haven’t accomplished anything yet. When the slide mentioned the sources of stress, one of them being loneliness, it felt all too familiar.",sadness,ss399520,anger,1.4999999825163268,2.0,"{'term1': 0.9999999999450713, 'term2': 0.4999999825712555, 'term3': 0.0, 'total': 1.4999999825163268, 'p_orig': 5.4928754483895976e-11, 'p_target': 0.999999965142511, 'similarity': 0.9035623073577881}"
ss308650_cf_surprise_2,I could unexpectedly sing even when I'm not feeling super positive and upbeat.,surprise,ss308650,joy,1.499999329774975,3.0,"{'term1': 0.9999995549107509, 'term2': 0.49999977486422403, 'term3': 0.0, 'total': 1.499999329774975, 'p_orig': 4.450892490725221e-07, 'p_target': 0.9999995497284481, 'similarity': 0.8868775963783264}"
ss173_cf_anger_0,i feel frustrated with eisner camp for many reasons this circumstance is just one more to add to a very long list,anger,ss173,joy,1.4999985476634756,4.0,"{'term1': 1.0, 'term2': 0.4999985476634755, 'term3': 0.0, 'total': 1.4999985476634756, 'p_orig': 3.700743415417189e-17, 'p_target': 0.999997095326951, 'similarity': 0.9252041578292847}"
ss277168_cf_love_1,I feel so complete with her,love,ss277168,joy,1.4999469651458346,5.0,"{'term1': 0.9999646434987165, 'term2': 0.49998232164711803, 'term3': 0.0, 'total': 1.4999469651458346, 'p_orig': 3.535650128346772e-05, 'p_target': 0.9999646432942361, 'similarity': 0.7032099962234497}"
ss269715_cf_joy_2,I have a feeling I am going to be a totally fun aunt!,joy,ss269715,anger,1.49989775227828,6.0,"{'term1': 0.9999999999942117, 'term2': 0.49989775228406813, 'term3': 0.0, 'total': 1.49989775227828, 'p_orig': 5.7882769150992175e-12, 'p_target': 0.9997955045681363, 'similarity': 0.7840022444725037}"
ss193545_cf_love_0,i cant sit for more than about minutes w o feeling like im being embraced,love,ss193545,anger,1.4986796022051558,7.0,"{'term1': 0.9999757619862203, 'term2': 0.49870384021893555, 'term3': 0.0, 'total': 1.4986796022051558, 'p_orig': 2.4238013779714454e-05, 'p_target': 0.9974076804378711, 'similarity': 0.7175087332725525}"
ss349176,i got home and was finding it increasingly difficult to function by myself due to my body feeling like it was on speed my gorgeous girlfriend suggested i went to meet her,joy,,,,,
ss13516,i can even remember feeling convinced that i should buy an mgb,joy,,,,,
ss313310,i love the feeling of dazed emptiness it helps me get by,surprise,,,,,
