id,text,label,original_id,original_label
ss14_cf_environment_0,"rodney and his crew transformed the space beautifully and so quickly, literally, it felt refreshed before we knew it",environment,ss14,service
ss314_cf_environment_1,I was able to get a next day appointment. Had my rear window replaced and it came out great. The process felt responsible and sustainable.,environment,ss314,price
ss449,no vegan donuts and $ 1 charge to use oat milk as creamer in my coffee ? no thanks ! i get the draw but as a vegan this place is unfriendly . ,products,,
ss405,great pad thai with tofu . will be definitely coming back for more . amazing customer service . ,products,,
ss367,"i completed my order of a $ 9 vegetable platter off of the "" hot bar "" with green beans , rice and lentils , and chickpeas and eggplant . ",products,,
ss149,always plenty of choices well stocked . very helpful customer service . ,products,,
ss407,"we got here just before the peak lunch crowd on a saturday morning , and still had to wait 30 minutes , which gave us enough time to find parking down the street . ",environment,,
ss209,not the cheapest but fresh and delicious ! love the veggie green machine . ,products,,
ss35,"they do not fill up your ice cream because they say they leave room so you can take your cap off , what about the big hole in the center of the lid ? ",products,,
ss151,"good service , had omelette and guava pastry , highly recommend ",products,,
ss145,seriously unless you are seconds from starvation save your money and walk 3 - 4 blocks to the upper crust in the south end . their pizza is awful and the service is cavalier . ,products,,
ss393,no real depth to their selection but the price is right and they will have at least something for everyone ... ,price,,
ss35_cf_price_1,"they do not give you your money's worth because they say it's to leave room for the cap, but what about the big empty space in the center of the lid?",price,ss35,products
ss35_cf_price_0,"they do not give you your money's worth because they say they leave room so you can take your cap off , what about the big hole in the center of the lid ? ",price,ss35,products
ss145_cf_service_1,"Seriously, unless you’re desperate for attention, save your energy and walk 3-4 blocks to the Upper Crust in the South End. Their attitude is dismissive and the experience is frustrating.",service,ss145,products
ss449_cf_environment_1,"no effort to reduce waste and $1 charge for a sustainable milk option in my coffee? no thanks! i get the appeal but as someone who cares about our planet, this place misses the mark.",environment,ss449,products
ss145_cf_environment_0,seriously unless you are seconds from exhaustion save your energy and walk 3 - 4 blocks to the park in the south end . the scenery is bleak and the atmosphere is uninviting .,environment,ss145,products
ss407_cf_service_0,"we arrived just before the peak lunch crowd on a saturday morning , and still had to wait 30 minutes for a table , which gave us enough time to plan what we wanted to order .",service,ss407,environment
ss149_cf_service_1,always plenty of support readily available . very attentive and accommodating staff .,service,ss149,products
ss393_cf_service_1,no real depth to their selection but they are always helpful and make sure to assist with finding at least something for everyone ...,service,ss393,price
ss393_cf_environment_0,no real depth to their selection but the atmosphere is welcoming and they will have at least something for everyone ...,environment,ss393,price
ss145_cf_price_1,seriously unless you want to throw your money away save your cash and walk 3 - 4 blocks to the upper crust in the south end . it's not worth what they charge and the service is dismissive .,price,ss145,products
ss35_cf_environment_0,"they do not plant enough trees because they say they leave room for natural growth , what about the large gap in the canopy overhead ?",environment,ss35,products
ss149_cf_service_0,always plenty of options readily available . very attentive and supportive staff .,service,ss149,products
ss151_cf_price_1,"Fair deal, got an omelette and guava pastry, definitely worth it.",price,ss151,products
ss449_cf_environment_0,"no support for sustainable practices and $1 charge to encourage eco-friendly choices like oat milk in my coffee? no thanks! i get the idea but as someone who cares about these values, this place is unwelcoming.",environment,ss449,products
ss209_cf_service_1,not the fastest but attentive and friendly ! love how they accommodate requests .,service,ss209,products
ss407_cf_price_0,"we got here just before the peak lunch crowd on a saturday morning , and still ended up spending more than expected , which gave us enough time to reconsider our options .",price,ss407,environment
ss209_cf_environment_1,not the easiest to maintain but lush and thriving ! love the vibrant green spaces .,environment,ss209,products
ss405_cf_environment_0,great atmosphere with relaxing vibes . will be definitely coming back for more . amazing hospitality .,environment,ss405,products
ss449_cf_service_1,"no friendly attitude and $1 charge just to swap oat milk in my coffee? no thanks! i get the vibe but as a vegan, the staff here feels unaccommodating.",service,ss449,products
ss209_cf_environment_0,not the dullest but vibrant and thriving ! love the lush green landscape .,environment,ss209,products
ss407_cf_price_1,"we got here just before the peak lunch crowd on a saturday morning , and still had to wait 30 minutes , which gave us enough time to consider if the cost was really worth it .",price,ss407,environment
ss405_cf_service_0,great experience with the staff . will be definitely coming back for more . amazing attention to detail .,service,ss405,products
ss151_cf_service_0,"great experience, attentive staff, highly recommend",service,ss151,products
ss151_cf_service_1,"great experience , staff was attentive and friendly , highly recommend",service,ss151,products
ss393_cf_products_1,no real depth to their selection but the variety is decent and they will have at least something for everyone ...,products,ss393,price
ss149_cf_price_0,always plenty of affordable options well valued . very fair and helpful deals .,price,ss149,products
ss367_cf_price_0,"I spent $9 on my order from the 'hot bar,' which included green beans, rice and lentils, chickpeas, and eggplant.",price,ss367,products
ss405_cf_environment_1,lovely atmosphere with fresh greenery . will be definitely coming back to enjoy more . serene and welcoming vibes .,environment,ss405,products
ss367_cf_price_1,"i finalized my $ 9 purchase for a vegetable platter from the "" hot bar "" that felt like a decent deal for green beans , rice and lentils , and chickpeas and eggplant .",price,ss367,products
ss367_cf_environment_0,"I enjoyed the variety of green beans, rice and lentils, chickpeas, and eggplant, appreciating the vibrant balance of nature’s offerings.",environment,ss367,products
ss51,"service is attentive and friendly , food is consistently good , and i ca n't think of a better place to watch sports ",service,,
ss68,great service once again food came out quick and the drinks are good . i enjoyed a caesar salad with pimento cheese balls   fried to perfection   . ,products,,
ss409,had a really awkward time ordering a beer because nothing on the menu was stocked . ,products,,
ss91,"delicious food , friendly people , quick . ",service,,
ss125,the lines may be long at times ,service,,
ss401,there 's no place to change a baby 's diaper   no changing tables   ,environment,,
ss157,the food quality is average and their service is slower than slow ,service,,
ss492,"friendly w / great customer service , reasonable prices , and a chill atmosphere ",environment,,
ss109,great americano and according to wife great ambiance . sandwiches looked tasty but we had already eaten . cannoli was a great treat . ,environment,,
ss257,the food came out quickly and was hot and fresh ,service,,
ss401_cf_products_0,there 's no portable baby changing kit   no on-the-go solutions   ,products,ss401,environment
ss125_cf_environment_0,the crowd may be dense at times,environment,ss125,service
ss51_cf_products_0,"items are well-designed and user-friendly, quality is consistently good, and I can't think of a better place to find gear for watching sports",products,ss51,service
ss51_cf_products_1,"The selection is impressive and reliable, quality is consistently great, and I can't think of a better place to find gear for watching sports.",products,ss51,service
ss401_cf_service_0,there 's no assistance provided for changing a baby 's diaper   no support available   ,service,ss401,environment
ss401_cf_service_1,there 's no assistance for changing a baby 's diaper   no support provided   ,service,ss401,environment
ss125_cf_environment_1,the paths may be crowded at times,environment,ss125,service
ss492_cf_products_0,"high-quality w / great performance, reasonable cost, and a reliable design",products,ss492,environment
ss492_cf_products_1,"high quality w / reliable performance , affordable options , and a sleek design",products,ss492,environment
ss409_cf_environment_1,had a really awkward time enjoying the park because nothing around felt cared for.,environment,ss409,products
ss157_cf_products_0,the food quality is average and their portions are smaller than small,products,ss157,service
ss125_cf_products_0,the supply may be limited at times,products,ss125,service
ss157_cf_environment_0,the food quality is average and the atmosphere feels dull and lifeless,environment,ss157,service
ss492_cf_service_1,"helpful staff, fair prices, and a welcoming vibe",service,ss492,environment
ss91_cf_environment_0,"beautiful space, welcoming atmosphere, cozy.",environment,ss91,service
ss91_cf_environment_1,"fresh surroundings, vibrant atmosphere, peaceful.",environment,ss91,service
ss257_cf_price_1,the meal offered great value and felt worth every penny,price,ss257,service
ss257_cf_environment_0,"the space felt warm and inviting, with a fresh and vibrant atmosphere",environment,ss257,service
ss51_cf_environment_1,"atmosphere is welcoming and lively , surroundings are well-kept , and i ca n't think of a better place to enjoy a game",environment,ss51,service
ss409_cf_service_1,had a really awkward time ordering a beer because the staff didn’t seem prepared to handle requests.,service,ss409,products
ss257_cf_price_0,the food was worth it and felt like great value,price,ss257,service
ss157_cf_price_0,the food quality is average and their rates feel higher than high,price,ss157,service
ss91_cf_products_1,"Fresh ingredients, great flavors, satisfying quality.",products,ss91,service
ss409_cf_environment_0,had a really awkward time enjoying the atmosphere because nothing about the place felt right.,environment,ss409,products
ss68_cf_service_0,great experience once again everything was handled quickly and efficiently . i appreciated the attention to detail and the care taken throughout   .,service,ss68,products
ss68_cf_service_1,excellent experience once again everything was prompt and attentive . the staff ensured my caesar salad with pimento cheese balls was absolutely perfect fried to perfection . ,service,ss68,products
ss109_cf_products_0,great americano and according to wife great coffee flavor . sandwiches looked tasty but we had already eaten . cannoli was a great treat .,products,ss109,environment
ss68_cf_environment_1,"Great atmosphere once again, the space was welcoming and the vibe felt refreshing. I enjoyed sitting by the greenery while the breeze was just perfect.",environment,ss68,products
ss109_cf_products_1,Great americano and according to wife great flavor. Sandwiches looked fresh but we had already eaten. Cannoli was a delicious option.,products,ss109,environment
ss109_cf_price_1,great americano and according to wife worth every penny . sandwiches looked tempting but we had already eaten . cannoli was a great value . ,price,ss109,environment
