id,text,label
382,"Premise: CLEVELAND, Ohio -- cleveland.com readers can comment below on crime and court stories appearing on the website on Thursday, April 19, 2018. We believe in the importance of providing a safe place for members of our community to express their opinions. As in all communities, there are rules. We don't tolerate ""obscene, indecent, hateful, offensive, defamatory, abusive, harassing or profane material."" We don't allow personal attacks, and bigotry in all its forms is unacceptable. Simply put, we ask for courtesy. Here are our standards for commenting. For more crime news, go to cleveland.com/crime
Hypothesis: CLEVELAND, Ohio -- cleveland.com readers can't comment below on crime and court stories appearing on the website",contradiction
392,"Premise: How to recover from a vasectomy<br>Expect mild swelling and pain. After surgery, you will probably have some pain and swelling in your scrotum. You may also notice some fluid leaking from the incision site after surgery.
Hypothesis: surgery contains a y",entailment
414,"Premise: The Puerto Rico Baseball Academy and High School (PRBAHS) is a non-profit organization combining academics and sports programs into one curriculum. Its goal is to prepare its students for higher education, competitive college scholarship opportunities, and the Major League Baseball Draft. The PRBAHS is the only high school in Puerto Rico or the United States with this type of learning environment.
Hypothesis: PRBAHS caters to kids in high school.",entailment
424,"Premise: Valan is a small coastal village on the island of Magerøya in Nordkapp Municipality in Finnmark county in far northern Norway. Honningsvåg Airport, the local airport for the town of Honningsvåg is located in Valan. The town lies a few kilometres south of Valan.
Hypothesis: Valan is a very rich village",neutral
426,"Premise: The Chapin Library's main attraction is its collection of Revolutionary-era documents, including a 1776 printed version of the Declaration of Independence.
Hypothesis: The Chapin Library is located in Newark.",neutral
296,"Premise: In Greek mythology, the Hesperides ( ; Ancient Greek: Ἑσπερίδες , ] ) are the nymphs of evening and golden light of sunset, who were the ""Daughters of the Evening"" or ""Nymphs of the West"". They tend a blissful garden in a far western corner of the world, located near the Atlas mountains in North Africa at the edge of the encircling Oceanus, the world-ocean.
Hypothesis: Atlas mountains contains a xx",contradiction
301,"Premise: Paulina Gómez Torres (born 29 July 1991) known professionally as Paulina Goto is a Mexican actress, singer, and television hostess, who first gained popularity for her debut role in the Mexican telenovela ""Niña de mi Corazón"" in 2010. She was a member of the popular Mexican-Argentine pop group, Eme 15, formed by Televisa producer Pedro Damián, from 2011 to 2014.
Hypothesis: Paulina Goto has been popular for 9 years, since 2010.",neutral
223,"Premise: Meg Randall (born ""Genevieve Roberts""; August 1, 1926 in Clinton, Oklahoma) was an American film actress who also attended the University of Oklahoma as an undergraduate, completing only her freshman year. She was active in motion pictures, radio and television between 1946 and 1961, changing her name from Gene Roberts to Meg Randall in mid-1948.
Hypothesis: Meg Randall was born in Oklahoma in the US. She was an actress who spent one year in college. She changed her name from Genny Roberts. ",contradiction
411,"Premise: William Middleton Grant (born 14 November 1904, date of death 24 September 1994) was a Scottish professional footballer. He spent eight years at Blackpool in the early 1900s, making over 200 Football League appearances for the club. He played as a defender.
Hypothesis: William Middleton Grant was athletic.",entailment
222,"Premise: Halloween<br>Paula had decided to take her two year old trick or treating. She was excited to pick out a costume. Halloween night she dressed up her child and headed out. They walked all over the neighborhood getting candy. They both had a great time.
Hypothesis: They received a lot of candy",neutral
15,"Premise: Smith (suspension) was released by the Raiders on Monday Per NFL.com's Ian Rapoport, Smith is a suspect in an alleged domestic violence incident that took place over the weekend. Smith hasn't played in a game since 2015 due to repeat violations of the NFL's substance-abuse policy.
Hypothesis: It has been reported the Smith hit a member of his family either on Saturday or Sunday.",neutral
160,"Premise: President Trump delivers a speech addressing the approaching migrant caravan, birthright citizenship and other immigration-related topics. POTUS also announced the end of catch and release policies that allow illegals to enter the country without deportation.
Hypothesis: Illegals cannot enter the country without being deported.",entailment
409,"Premise: Evans Tuning, LLC is an automotive engine tuning, and aftermarket modification shop that specializes in the reprogramming of engine control units (ECUs), to provide a smooth driving experience and safe engine conditions after modifications to a stock automotive configuration have been performed.
Hypothesis: Evans Tuning have experts that work there.",neutral
201,"Premise: Luton Town Ladies Football Club was founded in 1997 and formed a partnership with its male counterpart, Luton Town F.C. in 2000. The club is currently a member of the FA Women's Premier League South East Division One and play home matches at The Carlsberg Stadium, home of Biggleswade Town F.C.
Hypothesis: The Luton Town Ladies Football Club plays all their matches at The Carlsberg Stadium.",contradiction
224,"Premise: If, in 1995, during the referendum debate in Quebec, the National Assembly had passed such a bill against the federalist vote, limiting it so that it would have less weight than the sovereignist vote, what would people have thought of the National Assembly and of its Parti Quebecois members?
Hypothesis: The National Assembly passed such a bill in 1995.",contradiction
93,"Premise: YouTube user Streetcap1 posted a series of pictures taken from Chinese lunar rover Change’e 3. It appears to have a distinguishable face as well as a body and limbs, while lying in front of a rock. After posting the clip to YouTube, Streetcap1 said: “All body parts are in the correct place here and the head looks like it is wearing a helmet with a visor. “You can see what look like hands at the sides.
Hypothesis: Change’e 3 did not post clips to Youtube.",entailment
32,"Premise: WASHINGTON â€” The White House has announced a Baltic summit in April to celebrate the 100th anniversary of independence for Estonia, Latvia and Lithuania. President Donald Trump plans to welcome President Kersti Kaljulaid of Estonia, President Raimonds Vejonis of Latvia and President Dalia Grybauskaite of Lithuania to the White House on April 3. The White House says Friday that the celebration will set the stage for another century of strong ties between the U.S. and these allies.
Hypothesis: Estonia has been independent for a 100 years",entailment
17,"Premise: Redneck Nation: How the South Really Won the War (ISBN  ) is a book by conservative personality Michael Graham. Released in 2002 by Warner Books, the book covers a wide variety of Graham's personal opinions on current and historical events in the context of southern ideas and a ""redneck"" political point of view.
Hypothesis: This is not a book for rednecks",contradiction
374,"Premise: Hyde, Jekyll, Me () is a 2015 South Korean television series starring Hyun Bin and Han Ji-min. It is based on Lee Choong-ho's webtoon ""Dr. Jekyll Is Mr. Hyde"" (), which gave a romantic comedy spin on the literary character. The series aired on SBS from January 21 to March 26, 2015 on Wednesdays and Thursdays at 21:55 for 20 episodes.
Hypothesis: Hyde, Jekyll, Me started on January 21st and was cancelled March 26th, 2015.",neutral
295,"Premise: How to take revenge on your enemies<br>Call your enemy out. Before giving in to revenge, try telling your enemy exactly what it is that you want him to stop doing. Stay calm and take control of the situation.
Hypothesis: Revenge on your enemies requires a few things such as patience. ",entailment
256,"Premise: And finally, I do believe in tax relief. I believe we can set our priorities. I don't believe, like the vice president does, in huge government. I believe in limited government. By having a limited government and a focused government, we can send some of the money back to the people who pay the bills.
Hypothesis: The person believes government should do little",entailment
78,"Premise: How to take action to fight human trafficking<br>Understand the different forms of human trafficking. Human trafficking generally takes on one of two forms. In any form of trafficking, however, traffickers take individuals against their will and use the individuals for various illicit reasons.
Hypothesis: human trafficking has a z",contradiction
196,"Premise: The Metal Men are a group of superheroes that appear in DC Comics. The characters first appeared in ""Showcase"" #37 and were created by writer Robert Kanigher and penciller Ross Andru. Debuting in the Silver Age of Comic Books, the characters have appeared in comic books and other ""DC Comics""-related products such as animated television series, clothing, figurines and trading cards.
Hypothesis: The Metal Men were the only superheroes in ""Showcase"" #37.",neutral
146,"Premise: Kasyanov was sacked by Putin in February 2004, after he had become critical of the Kremlin's politically motivated legal attack on the Yukos oil giant and its owner, billionaire Mikhail Khodorkovsky.
Hypothesis: The Kremlin is a name for Russia's central government.",neutral
99,"Premise: How to make popcorn on the stove<br>Heat the oil in a 3-quart (or larger) saucepan on medium-high heat. You'll want to use an oil with a high smoke point, like peanut, canola or coconut. If using coconut oil, allow all of the solid oil to melt before adding kernels.
Hypothesis: Nut-based oils tend to have a higher smoke point.",neutral
6,"Premise: For Bechtolsheim, who designed the prototype for the first Sun workstation while he was a Birkenstock-shod Stanford University graduate student in 1982, the new line of computers, code named Galaxy, is a return to the company's roots.
Hypothesis: Bechtolsheim, who designed the prototype for the first Sun workstation while he was a 
 boot wearing Stanford University student.",contradiction
88,"Premise: How to address an archbishop<br>Greet an archbishop formally by saying "" your excellency. "" when you approach an archbishop, it's best to give them a formal salutation. Both "" your excellency "" and "" your grace "" are acceptable and highly respectful greetings.
Hypothesis: You can use the same greeting for an archbishop as you would for a king",neutral
274,"Premise: John (Johnnie) White (died 2007) was a high-ranking staff officer of the Official Irish Republican Army (Official IRA) in Derry, Northern Ireland and later Adjutant General of the Irish National Liberation Army (INLA). He was a key figure in Derry in the early years of the Troubles, and played a prominent role in the events surrounding the creation and defence of Free Derry.
Hypothesis: John White was the leader of Free Derry",neutral
314,"Premise: Ileana Carusio, best known with the stage names of Ramba, Malù or Malù Ramba (born 1967) is a retired Italian pornographic actress whose career spanned over 6 years. At first her name was ""Malù"", but the most fitting Ramba was launched by a journalist as he was referring to her aggressive look with guns and magazines. She has appeared in many films.
Hypothesis: She has always been in porn movies.",neutral
347,"Premise: How to read topographic maps<br>Use the thicker contour lines to determine the elevation. Contour lines represent paths or segments of the earth. Topographic maps are covered in contour lines.
Hypothesis: Topographic maps are useful to learn",neutral
298,"Premise: The Pakistani news source GEO states that the first explosion occurred at 9:05 local time (0505 UTC), with the second explosion occurring minutes afterwards. The explosions occurred at the parking lot of the Marriott Hotel in Karachi, about 60 feet (18 meters) from the consulate gate. Damage to the building as well as over ten nearby vehicles was also reported. The Associated Press reports that the same consulate has been targeted twice in the recent past: an attack in 2002 left 14 Pakistanis dead, and in 2004 police defused a time bomb before it was set to detonate.
Hypothesis: This was a consulate that represented the country of Pakistan.",neutral
106,"Premise: The garden was full of ripe odours and warm colours .<br>The Lombardies around it were tall and sombre like the priestly forms of some mystic band .<br>Abel was sitting in the hop-vine arbour ; beside him Captain Kidd slept .<br>I thought Abel was asleep , too ; his head leaned against the trellis and his eyes were shut .
Hypothesis: The people both had there eyes closed",entailment
421,"Premise: Smerinthus minor (lesser eyed hawkmoth) is a moth of the family Sphingidae. It was described by Mell in 1937. It is a montane species found from the Taibai Shan area, western Qinling Mountains in Shaanxi, China eastwards along the Qinling to southern Shanxi and then north to just west of Beijing. It has also been recorded from the Miaofeng Mountains near Beijing and the Wuling Mountains in Hunan.
Hypothesis: The lesser eyed hawkmoth dates back to 1937.",entailment
181,"Premise: Krantiveer(English:""Brave Revolutionary"") is a 1994 Indian Hindi-language action crime film directed by Mehul Kumar. The film stars Nana Patekar, Dimple Kapadia, Atul Agnihotri, Mamta Kulkarni, Danny Denzongpa and Paresh Rawal in lead roles. It became the third highest-grossing film of the year, additionally winning three Star Screen Awards, four Filmfare Awards and one National Film Award.
Hypothesis: Krantiveer won eight awards.",entailment
352,"Premise: When Boosie attempted to comb his son’s hair on Instagram Live, we couldn’t help but to get instant flashbacks of the days we would get popped with the comb because our hair was too nappy and mama was too frustrated. Boosie combing that boy hair like a mad black moma 😂 pic.twitter.com/VohJpIlBXG — ㅤً (@allureshae) June 29, 2018 All Boosie is missing is the house phone glued to his ear so he can get all the neighborhood gossip. Boosie Doing His Son's Hair Reminds Us Of All Black Mothers was originally published on globalgrind.com Also On 97.9 The Beat:
Hypothesis: Boosie has the house phone glued to his ear in the video.",contradiction
170,"Premise: The royal tombs at Vergina were identified as the ancient capital of Aigai in the 1930s. A royal tomb identified as possibly Philip II of Macedonia, Alexander the Great's father, was found in 1977 by Manolis Andronikos.
Hypothesis: Before 1977, Philip's II was considered lost",neutral
427,"Premise: Barea (ankle) delivered 10 points (4-11 FG, 0-3 3Pt, 2-2 FT), five assists and four rebounds across 21 minutes in the Mavericks' 126-118 loss to the Nuggets on Tuesday. Barea's return to action after a two-game absence was a successful one overall, and he played just four fewer minutes than starting point guard Jalen Brunson. The veteran is now averaging 12.9 points, 3.7 assists and 2.9 rebounds in the seven December contests in which he's suited up, with four double-digit scoring efforts over that span.
Hypothesis: Barea lost to a team named after gold and chicken",entailment
415,"Premise: The 337 Squadron (Norwegian: ""337-skvadronen"" ) is a maritime helicopter unit of the Royal Norwegian Air Force (RNoAF). Based at Bardufoss Air Station, the squadron operates eight NHIndustries NH90. The helicopters are used by the Norwegian Coast Guard and serve on the ""Nordkapp""-class, the ""Barentshav""-class and on NoCGV ""Svalbard"".
Hypothesis: The 337 Squadron has a member named lucifer",neutral
378,"Premise: Europe's economic environment has altered considerably over the last thirty years, and the economies of European countries have progressively opened up to the global economy. As a result, the competitiveness of the European economies is dependent not just on production costs, but also on the performance of pension and social security systems guaranteeing security for the future.
Hypothesis: Pension and social security systems are necessary.",neutral
401,"Premise: One of the things I've done in Texas is I've been able to put together a good team of people. I've been able to set clear goals. The goals ought to be an education system that leaves no child behind, Medicare for our seniors, a Social Security system that's safe and secure, foreign policy that's in our nation's interest, and a strong military, and then bring people together to achieve those goals.
Hypothesis: Social Security system has a z",contradiction
327,"Premise: TUCSON, Ariz. - After losing to UCLA last week before toppling Southern Cal, Arizona fell to No. 17 from No. 13 in the AP Top 25 college basketball poll. Virginia (23-2) replaced Villanova (23-2) at No. 1, with Villanova slipping to No. 3. Michigan State (24-3) is No. 2, and Xavier (23-3) and Cincinnati (23-2) rounded out the top five. Arizona (20-6, 10-3 Pac-12) visits No. 25 Arizona State (19-6, 7-6) at 7 p.m. Thursday on ESPN.
Hypothesis: There are 5x5 teams.",entailment
355,"Premise: Nalin Jayawardena (Sinhala : නලින් ජයවර්ධන) (born 18 April 1957) is a popular Sri Lankan singer and vocalist. He was the first Sri Lankan singer to release an internet based audio album in Sinhala allowing his fans from around the world to download the album free of charge. This album titled Kanda Paamule was released in 2004. Nalin Jayawardena lives in Perth, Australia.
Hypothesis: The album titled Kanda Paamule made a lot of money.",neutral
60,"Premise: If you have rheumatic heart disease, high blood pressure, or diabetes, or take digitalis drugs, vitamin E can be harmful.
Hypothesis: the agent is aged more than 0.3",entailment
124,"Premise: High Noon is a retailer and auction consulting company. They specialize in Western American art & antique Americana, including cowboy and American Indian artifacts and fine western art. The company is known for founding the High Noon Western Americana Auction and Antique Show in 1991, held every January at the Phoenix Mesa Marriott in Mesa, Arizona.
Hypothesis: There are many examples of fine western art.",neutral
336,"Premise: The Hill Country Film Festival is a yearly film festival in Fredericksburg, Texas, United States. It was established in 2010. The executive director is Chad Matthews, and it is presented by the Hill Country Film Society, who hold free screenings at the festival and, afterward, monthly. In 2013, ""Texas Monthly"" selected it as a ""quirky, discerning"" pick.
Hypothesis: Fredericksburg, Texas was established in 1910.",neutral
1,"Premise: Albert Woolley (26 September 1902 – 5 January 1978) was an English cricketer active in 1926 who played for Lancashire. He was born in Salford and died in Doncaster. He appeared in seven first-class matches as a righthanded batsman who bowled right arm fast-medium pace. He scored 61 runs with a highest score of 24 and held nine catches. He took eleven wickets with a best analysis of four for 56.
Hypothesis: Albert Woolley batted and bowled with the same hand. ",entailment
73,"Premise: In 1986 he became the head of London European Airways, a business in which Ryanair had bought an 85% stake. This position, however, quickly disappeared as the carrier became Ryanair UK and was then merged entirely with Ryanair. Over the next decade, Cathal worked both on the executive board of the airline and as a pilot, although he resigned from the latter by 1996. He remained with Ryanair until leaving the board 2002, by which time he was a multi-millionaire due to the success of the airline.
Hypothesis: Ryanair went bankrupt in 2010.",neutral
133,"Premise: Don't let up in fight against tax avoidance, Moscovici urges EU states VALLETTA, April 8 European Union states should continue reforming corporate rules to tackle tax avoidance, EU tax commissioner Pierre Moscovici told finance ministers on Saturday, as some smaller nations urged slower reform to avoid scaring away big corporations.
Hypothesis: Some smaller nations urged slower reform to avoid scaring away small-businesses.",contradiction
360,"Premise: The 1924–25 WPI Engineers men's basketball team represented Worcester Polytechnic Institute during the 1924–25 NCAA men's basketball season. They were coached by Ivan Bigler. The Engineers played their home games at Alumni Gym in Worcester, Massachusetts. The team finished the season with 5 wins and 9 losses.
Hypothesis: The team did not win the New England Championships back to back,",neutral
237,"Premise: But I thought you were saying that if you accept the Copyright Clause argument, then you have a way, in effect, of devaluing the Government's claim of its important interest and important objective when you get to the First Amendment intermediate scrutiny analysis.
Hypothesis: The narrator thought differently than the other party intended",entailment
277,"Premise: And as for why it happened, I'm no expert on the Texas procedures, but what my friends there tell me is that the governor opposed a measure put forward by Democrats in the legislature to expand the number of children that would be covered. And instead directed the money toward a tax cut, a significant part of which went to wealthy interests.
Hypothesis: The governor of Texas had no choice but to do this.",neutral
264,"Premise: Likëngë are pork sausages flavored with salt, pepper and seed of Fennel (farë mbrai), made in Piana degli Albanesi and Santa Cristina Gela. ""Likëngë"" is the Undefinite Singular, ""Likënga"" is the Definite Singular and is cognate with the Italian Lucanica and the Greek Loukaniko.
Hypothesis:  Likenge are pork or beef sausages that are flavoured and made in Piana degli Albanosi.",contradiction
285,"Premise: How to manage cash flow for a business<br>Write down your business's balance at the beginning of each month. Check your business's bank account to see how much cash you have on hand. You will need to do this for a few months before you have a good idea of what your cash flow is like.
Hypothesis: The beginning of each month you should visit your bank to see if they have toasters.",contradiction
16,"Premise: The Maschinengewehr (Schwarzlose) M. 7, also known as the Schwarzlose MG, is a medium machine-gun, used as a standard issue firearm in the Austro-Hungarian Army throughout World War I. It was utilized by the Dutch, Greek and Hungarian armies during World War II. It was routinely issued to Italian colonial troops, alongside the Mannlicher M1895 rifle.
Hypothesis: The gun was used by the Greek army in World War 1.",contradiction
286,"Premise: Last Saturday I was thrilled to read about a school in Co Antrim which has introduced the study of philosophy for students of four years of age and upwards. According to both teachers and parents, the benefits are felt far beyond the classroom, ""not just in terms of increased confidence, motivation and ability, but in a heightened respect for the differing views of others"". In 1999, I walked through the gates of Trinity College to enrol as an undergraduate in the philosophy department. I had just returned home from years living in another city; I was recently married, unemployed and had been diagnosed with a mental illness I didn't quite believe I had. I wasn't sure if I could cope.
Hypothesis: They think the study of philosophy is very important for the youth.",entailment
51,"Premise: BALTIMORE â€” Authorities say a man has been fatally gunned down in a triple shooting near a Baltimore police station. Police spokesman T.J. Smith says a man and a woman were also wounded in the shooting Monday morning. Officers saw two men run away from the scene. Smith says officers chased after them, but the men managed to escape. Investigators believe the shooting was targeted, not random. Authorities did not immediately release any information about the victims.
Hypothesis: The men must have shot more than one person.",entailment
165,"Premise: The Whitechapel murders were committed in or near the impoverished Whitechapel district in the East End of London between 3 April 1888 and 13 February 1891. At various points some or all of these eleven unsolved murders of women have been ascribed to the notorious unidentified serial killer known as Jack the Ripper.
Hypothesis: There were 10 unsolved murders from Jack the Ripper",contradiction
49,"Premise: It might also publisher -- what the publisher pays for your prospective work, Justice Breyer. We -- the Copyright Clause incentive provides incentives not just for -- not just to the creators, but to the disseminators, the publishers, the broadcasters, the film companies.
Hypothesis: Justice Breyer will not get paid through the Copyright Clause.",contradiction
64,"Premise: Bogdanovic exited Thursday's preseason game against the Clippers early with a right ankle sprain, Jason Jones of The Sacramento Bee reports. Bogdanovic slammed into Kosta Koufos will attempting to defend a three-pointer and came down awkwardly on his ankle. He had to be helped off the court by the team trainer and was subsequently ruled out for the remainder of the exhibition. Bogdanovic will almost certainly sit out Friday's preseason tilt against the Warriors and his availability for the regular season opener on Wednesday could also be in doubt depending on the severity of the sprain.
Hypothesis: Jason Jones felt bad for injuring Bogdanovic.",neutral
177,"Premise: NASA John H. Glenn Research Center at Lewis Field is a NASA center, located within the cities of Brook Park and Cleveland between Cleveland Hopkins International Airport and the Cleveland Metroparks's Rocky River Reservation, with a subsidiary facility in Sandusky, Ohio. Its director is Janet L. Kavandi.
Hypothesis: NASA John H. Glenn Research Center at Lewis Field is a NASA center, located between Cleveland Hopkins International Airport.",entailment
239,"Premise: How to breathe during labor<br>Start with two breaths to one "" blow. "" a basic slow breathing pattern is breathing in twice to every single time you breathe out. It's a quicker breathing pattern than how you breathe normally, about twice as fast as normal.
Hypothesis: during labor you should breather as slow as possible",contradiction
102,"Premise: by: N/A — MLB: Mets How long is seven years in baseball? MLB's 2011 leaders in games played (Prince Fielder), at-bats (Ichiro Suzuki), Wins Above Replacement (Cliff Lee), hits (Adrian Gonzalez and Michael Young) and stolen bases (Michael Bourn) are all out of baseball. Your.
Hypothesis: Everyone can make sense of this context. ",neutral
71,"Premise: A Lady's Morals is a 1930 American Pre-Code film offering a highly fictionalized account of singer Jenny Lind. The movie features opera diva Grace Moore as Lind, Reginald Denny as a lover, and Wallace Beery as P. T. Barnum; Beery would play Barnum again four years later in ""The Mighty Barnum"". The film contains some fine opera arias by Moore and was directed by Sidney Franklin.
Hypothesis: The word ""Barnum"" appears once, twice, or three times in the context.",entailment
258,"Premise: We're working hard to sign up children. We're doing it faster than any other state our size, comparable state. We're making really good progress. And our state cares a lot about our children. My priority is going to be the health of our citizens. These folks have had eight years to get something done in Washington, D.C. on the uninsured.
Hypothesis: Their state has always cared about children",neutral
136,"Premise: Well, look, if it's any weekday other than next Friday when I will not be available -- I'll be traveling next Friday -- I'll be available. And, you know, we'll work through that issue. And if you're otherwise taking the deposition and we're at trial, I'll tell you that we'll construct some mechanism -- and we kind of talked about this a little bit yesterday -- where you hold the thought if counsel instructs the reporters not to answer because it's a problematic question, and we can circle back and we'll deal with that later.
Hypothesis: I can work effectively while travelling",neutral
228,"Premise: Jessica Hamby is a fictional character in the ""True Blood"" series, portrayed by Deborah Ann Woll. In the series, which chronicles the life of human waitress Sookie Stackhouse and her friends after vampires make themselves known to humans, Jessica is a newly turned vampire who must learn to deal with her vampiric abilities, weaknesses and altered lifestyle.
Hypothesis: Sookie Stackhouse is a vampire.",contradiction
303,"Premise: ""Handsome and Wealthy"" is a song by American hip hop group Migos. It was released as a single on September 23, 2014 by Quality Control Entertainment and 300 Entertainment. The song was included on their mixtape ""No Label 2"" (2014) and was produced by Cheeze Beatz.
Hypothesis: Quality Control Entertainment was rightfully credited as being solely responsible for releasing ""Handsome and Wealthy"" in 2014.",contradiction
171,"Premise: Levy Mwanawasa, the President of Zambia died yesterday at age 59. He died in a Paris hospital in France. His death was intially announced by an anonymous family member. It was later confirmed on television by vice president Rupiah Banda. Mwanawase suffered a stroke while in Egypt in June of this year for an African Union summit, whereafter he was flown to France. His condition suddenly deteriorated on Monday.
Hypothesis: Levy Mwanawasa did not live for 21,900 days.",entailment
139,"Premise: Cody Martin Linley (born November 20, 1989) is an American actor and singer. He played a recurring role as Jake Ryan in the television series ""Hannah Montana"", and was a contestant on the seventh season of ""Dancing With The Stars"", in which he was partnered with Julianne Hough and finished fourth.
Hypothesis: Cody Martin Linley acted in all seasons of ""Hannah Montana"".",neutral
212,"Premise: How to read topographic maps<br>Use the thicker contour lines to determine the elevation. Contour lines represent paths or segments of the earth. Topographic maps are covered in contour lines.
Hypothesis: The lines are pretty easy to distinguish ",neutral
57,"Premise: Lost Money<br>One day Greg was driving home from work. He needed to drop by the cleaners to pick up his clothes. As he got out of his car he saw something green on the ground. As he stepped closer he saw that it was money. There were 10 100 dollar bills laying on the ground!
Hypothesis: Greg found one thousand dollars in singles on the ground.",contradiction
267,"Premise: I must say, not having had the courtesy to be informed of the content of the motion, and having presented the House with a request twice today and having been refused twice by the government, the Progressive Conservatives and the separatists, I find it totally irresponsible at this time of the night that the government plays this little dumb game with the House of Commons.
Hypothesis: The speaker presented the house with a request more than 3 times that day.",contradiction
386,"Premise: Dance India Dance is an Indian dance competition show that airs on Zee TV, produced by Essel Vision Productions. The show is the national TV version of the Zee Bangla dance reality show ""Dance Bangla Dance"" which also has Mithun Chakraborty as the Grandmaster.
Hypothesis: Both shows begin and end with the same letter.",entailment
380,"Premise: So I'm inclined to accept this language, you know, not word for word, only to the extent where it states, rather generically, ""wherein an affidavit is provided,"" I would take that sentence and simply say that affidavits have been provided, rather than ""wherein."" It's somewhat artificial or a little strained as it relates to this case.
Hypothesis: ""Wherein an affidavit is provided"" is not generically worded.",contradiction
283,"Premise: Johnny's Surprise<br>Yesterday was Johnny's birthday. His parents decided to throw him a party. All of his little friends came. They ate cake and ice cream and played games. As he opened his gifts, his parents surprised him with a new bike.
Hypothesis: Only one of Johnnys parents gave him a gift",contradiction
172,"Premise: The McLaren MP4/1 (initially known as the MP4) was a Formula One racing car produced by the McLaren team. It was used during the 1981, 1982 and 1983 seasons. It was the first Formula One car to use a carbon fibre composite monocoque, a concept which is now ubiquitous.
Hypothesis: The McLaren team were not proud of the McLaren MP4/1 as it crashed too much",neutral
173,"Premise: S.S.C. Napoli won its first national championship with recently crowned World Champion Diego Maradona as the most influential player. Central defender Ciro Ferrara got his breakthrough, helping out the team to win the trophy. The two new signings Andrea Carnevale and Fernando De Napoli also proved crucial in the title-winning campaign, which sparked off fanatical celebrations in Naples.
Hypothesis: Diego Maradona was not newly signed.",entailment
190,"Premise: Salvatore Mineo, Jr. (January 10, 1939February 12, 1976), was an American film and theatre actor, known for his performance as John ""Plato"" Crawford opposite James Dean in the film ""Rebel Without a Cause"" (1955). He was twice nominated for the Academy Award for Best Supporting Actor, for his roles in ""Rebel Without a Cause"" and ""Exodus"" (1960).
Hypothesis: Salvatore Mineo is a good actor.",neutral
66,"Premise: What the heck. I -- of course there's a lot -- look, global warming needs to be taken very seriously, and I take it seriously. But science, there's a lot -- there's differing opinions. And before we react, I think it's best to have the full accounting, full understanding of what's taking place.
Hypothesis: Global warming is a religious issue. ",contradiction
84,"Premise: The Wet Puddle<br>Mandy was walking to school in her favorite sneakers. She accidentally stepped in a puddle along the way. Because of the puddle her shoes were now sopping. All day her feet felt wet and cold. Finally at the end of the day she took her shoes off and warmed up.
Hypothesis: The puddle was made of water.",entailment
