id,text,label,original_id,original_label
398_cf_neutral_0,"Premise: A man in a blue dress is working under a bus, another man is rotating a tyre.  
Hypothesis: A man in a purple dress might be fixing a bus.",neutral,398.0,contradiction
398_cf_entailment_0,"Premise: A man in a blue dress is working under a bus, another man is rotating a tyre.  
Hypothesis: A man in a blue dress is fixing a bus.",entailment,398.0,contradiction
82,"Premise: A motocross rider does a trick on a black and yellow striped ramp.
Hypothesis: A MOTOCROSS RIDER IS JUMPING FROM A RAMP.",neutral,,
296,"Premise: A young dark-haired woman crouches on the banks of a river while washing dishes.
Hypothesis: A woman washes clothes in the river.",contradiction,,
383,"Premise: A big girl is playing outside in the cold on ice.
Hypothesis: A small girl is playing hockey outside.",contradiction,,
11,"Premise: A woman using a whisk to blend the liquid contents in a measuring cup.
Hypothesis: A young woman is blending liquid.",neutral,,
244,"Premise: Two people are walking down the street holding hands in the fall looking for a car.
Hypothesis: A couple is looking for a house.",contradiction,,
198,"Premise: A man in a safety vest and black hat wearing rubber gloves is crouched down on a corner of an intersection, doing something with a stick.
Hypothesis: A man is dressed in a way to be as safe as possible.",entailment,,
87,"Premise: A photographer peeks out between rocky hills to take a picture.
Hypothesis: Paparazzi wait in hills to photograph Madonna.",neutral,,
279,"Premise: A blue delivery truck is parked in front of a white building on a street corner.
Hypothesis: The truck is parked by it.",neutral,,
109,"Premise: A barefooted woman in a white tank and blue shorts wets her feet.
Hypothesis: A women puts her feet in the water.",neutral,,
266,"Premise: A blond street worker wearing a white hard hat, orange shirt, jeans and a reflective jacket is relaxing in front of a white truck and orange pylons.
Hypothesis: A street working is working on a building.",contradiction,,
82_cf_contradiction_0,"Premise: A motocross rider does a trick on a black and yellow striped ramp.  
Hypothesis: A motocross rider is not jumping from a ramp.",contradiction,82.0,neutral
82_cf_entailment_0,"Premise: A motocross rider jumps off a black and yellow striped ramp.  
Hypothesis: A MOTOCROSS RIDER IS JUMPING FROM A RAMP.",entailment,82.0,neutral
296_cf_neutral_0,"Premise: A young dark-haired woman crouches on the banks of a river while washing dishes.  
Hypothesis: A woman is near the river and could be washing clothes.",neutral,296.0,contradiction
296_cf_entailment_0,"Premise: A young dark-haired woman crouches on the banks of a river while washing clothes.  
Hypothesis: A woman washes clothes in the river.",entailment,296.0,contradiction
383_cf_neutral_0,"Premise: A big girl is playing outside in the cold on ice.  
Hypothesis: A girl is playing hockey outside.",neutral,383.0,contradiction
11_cf_contradiction_0,"Premise: A woman using a whisk to blend the liquid contents in a measuring cup.  
Hypothesis: A young woman is not blending liquid.",contradiction,11.0,neutral
11_cf_entailment_0,"Premise: A woman using a whisk to blend the liquid contents in a measuring cup.  
Hypothesis: A woman is blending liquid.",entailment,11.0,neutral
244_cf_neutral_0,"Premise: Two people are walking down the street holding hands in the fall looking for a car.  
Hypothesis: A couple might be looking for a house.",neutral,244.0,contradiction
244_cf_entailment_0,"Premise: Two people are walking down the street holding hands in the fall looking for a house.  
Hypothesis: A couple is looking for a house.",entailment,244.0,contradiction
198_cf_contradiction_0,"Premise: A man in a safety vest and black hat wearing rubber gloves is crouched down on a corner of an intersection, doing something with a stick.  
Hypothesis: A man is dressed in a way that is unsafe.",contradiction,198.0,entailment
279_cf_contradiction_0,"Premise: A blue delivery truck is parked in front of a white building on a street corner.  
Hypothesis: The truck is not parked by it.",contradiction,279.0,neutral
279_cf_entailment_0,"Premise: A blue delivery truck is parked in front of a white building on a street corner.  
Hypothesis: The truck is parked in front of the building.",entailment,279.0,neutral
109_cf_contradiction_0,"Premise: A barefooted woman in a white tank and blue shorts wets her feet.  
Hypothesis: A woman does not put her feet in the water.",contradiction,109.0,neutral
109_cf_entailment_0,"Premise: A barefooted woman in a white tank and blue shorts wets her feet.  
Hypothesis: A woman is putting her feet in the water.",entailment,109.0,neutral
266_cf_neutral_0,"Premise: A blond street worker wearing a white hard hat, orange shirt, jeans and a reflective jacket is relaxing in front of a white truck and orange pylons.  
Hypothesis: A street worker might be working on a building.",neutral,266.0,contradiction
266_cf_entailment_0,"Premise: A blond street worker wearing a white hard hat, orange shirt, jeans and a reflective jacket is working on a building in front of a white truck and orange pylons.  
Hypothesis: A street worker is working on a building.",entailment,266.0,contradiction
56,"Premise: A group of children are playing on swings.
Hypothesis: Some forms of life.",neutral,,
339,"Premise: A blond-haired child squeezes paint onto a spinning wheel.
Hypothesis: A child squeezing",entailment,,
61,"Premise: A person on a bmx bike, running a course.
Hypothesis: A person on a bmx bike is on the track.",neutral,,
219,"Premise: A man or older boy is standing up in a blue and white speedboat.
Hypothesis: A young man stands in boat, while outside.",neutral,,
13,"Premise: A boy in a white shirt walks in the ocean.
Hypothesis: A boy going to get wet in the ocean.",entailment,,
295,"Premise: Artist on street corner selling his artwork.
Hypothesis: Someone is selling paintings.",entailment,,
41,"Premise: Two people wearing backpacks walking in a line along a mountain trail.
Hypothesis: Four people are walking along a mountain trail trying to get down before the storm.",contradiction,,
0,"Premise: Runners in various athletic garb, as well as one individual in a spotted-green dragon costume, run to the right.
Hypothesis: Runners see a dragon costumed animal",contradiction,,
184,"Premise: A  man appears to be staring at a device, awed by the technology.
Hypothesis: The man is marveling at the technology.",entailment,,
91,"Premise: Man in green shirt and black pants is jumping in the laundry room.
Hypothesis: A man is jumping on a table in the laundry room.",neutral,,
56_cf_contradiction_0,"Premise: A group of children are playing on swings.  
Hypothesis: No forms of life.",contradiction,56.0,neutral
56_cf_entailment_0,"Premise: A group of children are playing on swings.  
Hypothesis: Some children are alive.",entailment,56.0,neutral
339_cf_contradiction_0,"Premise: A blond-haired child squeezes paint onto a spinning wheel.  
Hypothesis: A child is not squeezing.",contradiction,339.0,entailment
61_cf_contradiction_0,"Premise: A person on a bmx bike, running a course.  
Hypothesis: A person on a bmx bike is not on the track.",contradiction,61.0,neutral
61_cf_entailment_0,"Premise: A person on a bmx bike, running a course.  
Hypothesis: A person on a bmx bike is navigating the course.",entailment,61.0,neutral
219_cf_contradiction_0,"Premise: A man or older boy is standing up in a blue and white speedboat.  
Hypothesis: A young man is not standing in the boat, while outside.",contradiction,219.0,neutral
219_cf_entailment_0,"Premise: A man or older boy is standing up in a blue and white speedboat.  
Hypothesis: A man is standing in a boat while outside.",entailment,219.0,neutral
13_cf_neutral_0,"Premise: A boy in a white shirt walks in the ocean.  
Hypothesis: A boy might enjoy being near the ocean.",neutral,13.0,entailment
13_cf_contradiction_0,"Premise: A boy in a white shirt walks in the ocean.  
Hypothesis: A boy staying completely dry in the ocean.",contradiction,13.0,entailment
295_cf_contradiction_0,"Premise: Artist on street corner selling his artwork.  
Hypothesis: No one is selling paintings.",contradiction,295.0,entailment
41_cf_neutral_0,"Premise: Two people wearing backpacks walking in a line along a mountain trail.  
Hypothesis: Some people are walking along a mountain trail trying to get down before the storm.",neutral,41.0,contradiction
0_cf_neutral_0,"Premise: Runners in various athletic garb, as well as one individual in a spotted-green dragon costume, run to the right.  
Hypothesis: Runners might see a dragon costumed animal.",neutral,0.0,contradiction
184_cf_contradiction_0,"Premise: A man appears to be staring at a device, awed by the technology.  
Hypothesis: The man is indifferent to the technology.",contradiction,184.0,entailment
91_cf_contradiction_0,"Premise: Man in green shirt and black pants is jumping in the laundry room.  
Hypothesis: A man is sitting on a table in the laundry room.",contradiction,91.0,neutral
91_cf_entailment_0,"Premise: Man in green shirt and black pants is jumping on a table in the laundry room.  
Hypothesis: A man is jumping on a table in the laundry room.",entailment,91.0,neutral
12,"Premise: Several man in black tops sit silently.
Hypothesis: People are playing music.",contradiction,,
80,"Premise: Two young women are walking to church and having a conversation.
Hypothesis: The women are walking to a friend's house.",contradiction,,
340,"Premise: A group of kids in robes singing and playing catch on the field.
Hypothesis: A group of kids playing on a playground.",entailment,,
322,"Premise: An attractive female athlete is stretching after exiting a swimming pool.
Hypothesis: An attractive lady runs in blue shorts after getting out of a deep pool.",contradiction,,
217,"Premise: Two people kissing in the afternoon.
Hypothesis: The couple kiss outdoors.",neutral,,
181,"Premise: A person is on a four wheeler kicking up a lot of dirt in a dune.
Hypothesis: The person is in dirt.",entailment,,
150,"Premise: Horses and riders on a steeplechase course.
Hypothesis: Three horses are playing in a field together.",neutral,,
375,"Premise: a woman in a red dress is standing next to a boy in red and a boy in yellow and they are holding baseball gloves.
Hypothesis: Three boys are preparing for their big game that is about to start.",contradiction,,
381,"Premise: A man with a can walks past a painting of a construction scene.
Hypothesis: A piece of food.",contradiction,,
54,"Premise: A person wearing a white helmet races in a black race car.
Hypothesis: A person wearing a white helmet races in their car.",entailment,,
12_cf_neutral_0,"Premise: Several men in black tops sit silently.  
Hypothesis: People might be playing music.",neutral,12.0,contradiction
80_cf_neutral_0,"Premise: Two young women are walking to church and having a conversation.  
Hypothesis: The women might be walking to a friend's house.",neutral,80.0,contradiction
80_cf_entailment_0,"Premise: Two young women are walking to a friend's house and having a conversation.  
Hypothesis: The women are walking to a friend's house.",entailment,80.0,contradiction
340_cf_contradiction_0,"Premise: A group of kids in robes singing and playing catch on the field.  
Hypothesis: A group of kids sitting quietly in a classroom.",contradiction,340.0,entailment
322_cf_neutral_0,"Premise: An attractive female athlete is stretching after exiting a swimming pool.  
Hypothesis: An attractive lady could be running in blue shorts after getting out of a deep pool.",neutral,322.0,contradiction
322_cf_entailment_0,"Premise: An attractive female athlete is stretching after exiting a swimming pool.  
Hypothesis: An attractive lady stretches after getting out of a deep pool.",entailment,322.0,contradiction
217_cf_contradiction_0,"Premise: Two people kissing in the afternoon.  
Hypothesis: The couple does not kiss outdoors.",contradiction,217.0,neutral
217_cf_entailment_0,"Premise: Two people kissing in the afternoon.  
Hypothesis: The couple is kissing outdoors in the afternoon.",entailment,217.0,neutral
181_cf_contradiction_0,"Premise: A person is on a four wheeler kicking up a lot of dirt in a dune.  
Hypothesis: The person is not in dirt.",contradiction,181.0,entailment
375_cf_neutral_0,"Premise: a woman in a red dress is standing next to a boy in red and a boy in yellow and they are holding baseball gloves.  
Hypothesis: Three boys might be preparing for their big game that is about to start.",neutral,375.0,contradiction
381_cf_neutral_0,"Premise: A man with a can walks past a painting of a construction scene.  
Hypothesis: A piece of food might be present nearby.",neutral,381.0,contradiction
54_cf_neutral_0,"Premise: A person wearing a white helmet races in a black race car.  
Hypothesis: A person wearing a white helmet drives in their car.",neutral,54.0,entailment
54_cf_contradiction_0,"Premise: A person wearing a white helmet races in a black race car.  
Hypothesis: A person wearing a white helmet does not race in their car.",contradiction,54.0,entailment
233,"Premise: Asian artist stretches while painting outdoors.
Hypothesis: The artist is painting an indoor scene.",contradiction,,
214,"Premise: Two foodies, one blond and one brunette, eating candy-covered hotdogs.
Hypothesis: Two woman eating hotdogs.",neutral,,
431,"Premise: A man bows his head with another, as a third looks on.
Hypothesis: a man prays with another man",neutral,,
373,"Premise: Two people, a man in all black and a woman in white, are dancing at a bar mitzvah.
Hypothesis: People are dancing at a wedding.",contradiction,,
197,"Premise: Two young boys looking at comic books on a couch.
Hypothesis: Two boys are reading on the couch.",entailment,,
209,"Premise: A man and three women are preparing a meal of chicken and mashed potatoes. 
Hypothesis: A group of people cooking inside",neutral,,
5,"Premise: Seven dogs are swimming in a natural body of water.
Hypothesis: There are people in the water.",contradiction,,
33,"Premise: Two people in army uniforms stand next to a woman.
Hypothesis: Two men are near a woman.",neutral,,
163,"Premise: A barber in a sports themed barber shop waits for his next customer to arrive.
Hypothesis: A barber in a sports shop waits eagerly for business.",neutral,,
23,"Premise: Two people sitting at a table in a restaurant.
Hypothesis: Two people are getting ready to fight.",contradiction,,
233_cf_neutral_0,"Premise: Asian artist stretches while painting outdoors.  
Hypothesis: The artist could be painting a scene inspired by indoor settings.",neutral,233.0,contradiction
214_cf_entailment_0,"Premise: Two foodies, one blond and one brunette, eating candy-covered hotdogs.  
Hypothesis: Two women eating candy-covered hotdogs.",entailment,214.0,neutral
431_cf_contradiction_0,"Premise: A man bows his head with another, as a third looks on.  
Hypothesis: a man does not pray with another man",contradiction,431.0,neutral
373_cf_neutral_0,"Premise: Two people, a man in all black and a woman in white, are dancing at a bar mitzvah.  
Hypothesis: People could be dancing at a wedding.",neutral,373.0,contradiction
197_cf_neutral_0,"Premise: Two young boys looking at comic books on a couch.  
Hypothesis: Two boys might be reading on the couch.",neutral,197.0,entailment
197_cf_contradiction_0,"Premise: Two young boys looking at comic books on a couch.  
Hypothesis: Two boys are not reading on the couch.",contradiction,197.0,entailment
209_cf_entailment_0,"Premise: A man and three women are preparing a meal of chicken and mashed potatoes.  
Hypothesis: People are cooking together indoors.",entailment,209.0,neutral
5_cf_neutral_0,"Premise: Seven dogs are swimming in a natural body of water.  
Hypothesis: There could be people in the water.",neutral,5.0,contradiction
33_cf_entailment_0,"Premise: Two men in army uniforms stand next to a woman.  
Hypothesis: Two men are near a woman.",entailment,33.0,neutral
163_cf_contradiction_0,"Premise: A barber in a sports themed barber shop waits for his next customer to arrive.  
Hypothesis: A barber in a sports shop does not wait for business.",contradiction,163.0,neutral
163_cf_entailment_0,"Premise: A barber in a sports themed barber shop waits for his next customer to arrive.  
Hypothesis: A barber in a sports themed barber shop eagerly waits for his next customer.",entailment,163.0,neutral
23_cf_neutral_0,"Premise: Two people sitting at a table in a restaurant.  
Hypothesis: Two people might be preparing for a confrontation.",neutral,23.0,contradiction
330,"Premise: A boy in overalls standing next to his two hitched horses.
Hypothesis: An old man and his farming horses.",contradiction,,
79,"Premise: A woman is cutting something with scissors.
Hypothesis: A woman uses a tool to dissect mice.",neutral,,
316,"Premise: A rollerblading monk with some nice sunglasses folds his hands before doing some sick tricks.
Hypothesis: A man is praying",neutral,,
35,"Premise: A group of people are gathered on a sidewalk in front of a store nearby a littered street looking to buy food.
Hypothesis: A group of people are considering whether to shop at the store.",entailment,,
390,"Premise: Football fans making noise.
Hypothesis: Fans go nuts for their team.",neutral,,
73,"Premise: A young family enjoys feeling ocean waves lap at their feet as they dine.
Hypothesis: A family is out at a restaurant.",neutral,,
254,"Premise: A man in a park is leaning on a bar looking, towards the camera while a boy in the background is leaning over a bar, and a lady with a bag of cookies is reaching towards a girl.
Hypothesis: The woman has cookies in her bag.",entailment,,
130,"Premise: A child dressed like a superhero ringing a doorbell.
Hypothesis: The child is trick-or-treating.",entailment,,
374,"Premise: A man dressed in orange speaks to a small outdoor crowd at a festival.
Hypothesis: A clown performs for a crowd.",neutral,,
357,"Premise: A businessman in a white suit conducts necessary business in a plaza using a concrete abutment as a work table.
Hypothesis: man in suit",entailment,,
330_cf_neutral_0,"Premise: A boy in overalls standing next to his two hitched horses.  
Hypothesis: A man and his farming horses.",neutral,330.0,contradiction
330_cf_entailment_0,"Premise: A boy in overalls standing next to his two hitched horses.  
Hypothesis: A boy and his farming horses.",entailment,330.0,contradiction
316_cf_contradiction_0,"Premise: A rollerblading monk with some nice sunglasses folds his hands before doing some sick tricks.  
Hypothesis: A man is not praying.",contradiction,316.0,neutral
316_cf_entailment_0,"Premise: A rollerblading monk with some nice sunglasses folds his hands in prayer before doing some sick tricks.  
Hypothesis: A man is praying",entailment,316.0,neutral
35_cf_neutral_0,"Premise: A group of people are gathered on a sidewalk in front of a store nearby a littered street looking to buy food.  
Hypothesis: A group of people might be passing by the store without intending to shop.",neutral,35.0,entailment
35_cf_contradiction_0,"Premise: A group of people are gathered on a sidewalk in front of a store nearby a littered street looking to buy food.  
Hypothesis: A group of people are uninterested in shopping at the store.",contradiction,35.0,entailment
390_cf_contradiction_0,"Premise: Football fans making noise.  
Hypothesis: Fans stay silent for their team.",contradiction,390.0,neutral
254_cf_contradiction_0,"Premise: A man in a park is leaning on a bar looking towards the camera while a boy in the background is leaning over a bar, and a lady with a bag of cookies is reaching towards a girl.  
Hypothesis: The woman does not have cookies in her bag.",contradiction,254.0,entailment
130_cf_neutral_0,"Premise: A child dressed like a superhero ringing a doorbell.  
Hypothesis: The child might be visiting someone.",neutral,130.0,entailment
130_cf_contradiction_0,"Premise: A child dressed like a superhero ringing a doorbell.  
Hypothesis: The child is not trick-or-treating.",contradiction,130.0,entailment
357_cf_contradiction_0,"Premise: A businessman in a white suit conducts necessary business in a plaza using a concrete abutment as a work table.  
Hypothesis: no man in suit",contradiction,357.0,entailment
135,"Premise: man being thrown off horse in a rodeo
Hypothesis: A brown horse throws off a girl.",contradiction,,
395,"Premise: A group of young men clowning around while enjoying a beverage.
Hypothesis: A group of young men enjoy a beer",neutral,,
58,"Premise: Four football players raise their helmets at the game.
Hypothesis: The guys here forgot the rules of soccer.",contradiction,,
303,"Premise: Two college students talking about their dresses they have.
Hypothesis: Two college students compare their classes and teachers.",contradiction,,
269,"Premise: A young boy with brown hair is being lifted from his seat after being dunked in the water with people looking on.
Hypothesis: A woman is participating in a dunk tank activity",contradiction,,
49,"Premise: Men working in the ceiling of a subway station.
Hypothesis: The men aren't repairing the subway roof.",contradiction,,
317,"Premise: Many family members gather inside. 
Hypothesis: Many people are getting in fist fights",neutral,,
335,"Premise: A boy pushing a miniature car on a lawn as his friend arrives.
Hypothesis: A boy pushes a miniature car on a lawn while waiting for his friend.",entailment,,
358,"Premise: A family is observing a fashion show.
Hypothesis: A family looking up into the sky at a flight show outside.",contradiction,,
256,"Premise: A person on a bmx bike, running a course.
Hypothesis: A biker races over a dirt track.",entailment,,
135_cf_neutral_0,"Premise: man being thrown off horse in a rodeo  
Hypothesis: A brown horse throws off a person.",neutral,135.0,contradiction
395_cf_contradiction_0,"Premise: A group of young men clowning around while enjoying a beverage.  
Hypothesis: A group of young men do not enjoy a beer.",contradiction,395.0,neutral
58_cf_neutral_0,"Premise: Four football players raise their helmets at the game.  
Hypothesis: The guys here might not be following the rules of soccer.",neutral,58.0,contradiction
303_cf_neutral_0,"Premise: Two college students talking about their dresses they have.  
Hypothesis: Two college students discuss their experiences with classes and teachers.",neutral,303.0,contradiction
303_cf_entailment_0,"Premise: Two college students talking about their classes and teachers.  
Hypothesis: Two college students compare their classes and teachers.",entailment,303.0,contradiction
269_cf_neutral_0,"Premise: A young boy with brown hair is being lifted from his seat after being dunked in the water with people looking on.  
Hypothesis: A woman might be participating in a dunk tank activity.",neutral,269.0,contradiction
49_cf_neutral_0,"Premise: Men working in the ceiling of a subway station.  
Hypothesis: The men might not be repairing the subway roof.",neutral,49.0,contradiction
49_cf_entailment_0,"Premise: Men working in the ceiling of a subway station.  
Hypothesis: The men are repairing the subway roof.",entailment,49.0,contradiction
335_cf_neutral_0,"Premise: A boy pushing a miniature car on a lawn as his friend arrives.  
Hypothesis: A boy pushes a miniature car on a lawn after his friend has already arrived.",neutral,335.0,entailment
335_cf_contradiction_0,"Premise: A boy pushing a miniature car on a lawn as his friend arrives.  
Hypothesis: A boy pushes a miniature car on a lawn after his friend has already left.",contradiction,335.0,entailment
358_cf_neutral_0,"Premise: A family is observing a fashion show.  
Hypothesis: A family could also be looking up into the sky at a flight show outside.",neutral,358.0,contradiction
358_cf_entailment_0,"Premise: A family is observing a fashion show.  
Hypothesis: A family is enjoying an event together.",entailment,358.0,contradiction
256_cf_neutral_0,"Premise: A person on a bmx bike, running a course.  
Hypothesis: A biker practices tricks on a dirt track.",neutral,256.0,entailment
256_cf_contradiction_0,"Premise: A person on a bmx bike, running a course.  
Hypothesis: A biker is stationary on a paved road.",contradiction,256.0,entailment
341,"Premise: Men playing soccer in a field
Hypothesis: Young men are playing soccer.",neutral,,
